"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Joaquín Costa"					"way"	"782493812"		"{'highway': 'residential', 'name': 'Calle Joaquín Costa', 'oneway': 'yes'}"	"Carrer Joaquín Costa"	
"Calle Joaquín Costa"					"way"	" 49616982"		"{'highway': 'residential', 'name': 'Calle Joaquín Costa', 'oneway': 'yes'}"	"Carrer Joaquín Costa"	
"Calle Joaquín Costa"					"way"	"782493814"		"{'highway': 'residential', 'name': 'Calle Joaquín Costa', 'oneway': 'yes'}"	"Carrer Joaquín Costa"	
"Calle Joaquín Costa"					"way"	" 49616936"		"{'highway': 'residential', 'name': 'Calle Joaquín Costa', 'oneway': 'yes'}"	"Carrer Joaquín Costa"	
"Calle Joaquín Costa"					"way"	"782493813"		"{'highway': 'residential', 'name': 'Calle Joaquín Costa', 'oneway': 'yes'}"	"Carrer Joaquín Costa"	
"Calle Las Eras"					"way"	" 49617195"		"{'highway': 'residential', 'name': 'Calle Las Eras', 'oneway': 'no'}"	"Carrer Les Eres"	
"Calle Las Eras"					"way"	" 37961818"		"{'highway': 'residential', 'name': 'Calle Las Eras', 'oneway': 'yes'}"	"Carrer Les Eres"	
"Calle Nueva"					"way"	" 45780725"		"{'highway': 'living_street', 'lit': 'yes', 'name': 'Calle Nueva', 'oneway': 'no', 'surface': 'paving_stones'}"	"Carrer Nou"	
"Calle Nueva"					"way"	" 45780766"		"{'highway': 'service', 'name': 'Calle Nueva', 'service': 'alley'}"	"Carrer Nou"	
"Calle Nueva"					"way"	" 49685984"		"{'highway': 'living_street', 'name': 'Calle Nueva', 'oneway': 'no'}"	"Carrer Nou"	
"Calle Nueva"					"way"	"306413952"		"{'highway': 'living_street', 'name': 'Calle Nueva', 'oneway': 'no'}"	"Carrer Nou"	
