"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Iglesia"					"way"	"259034610"		"{'highway': 'service', 'name': 'Calle Iglesia', 'service': 'alley'}"	"Carrer Església"	
"Calle Iglesia"					"way"	"701243022"		"{'highway': 'service', 'name': 'Calle Iglesia', 'service': 'alley'}"	"Carrer Església"	
"Calle Portalet"					"way"	"185627093"		"{'highway': 'residential', 'name': 'Calle Portalet'}"	"Carrer Portalet"	
