"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle 1"	""				"relation"	"  12715310"	""	"{'name': 'Calle 1', 'type': 'street'}"	"Carrer 1"	""
"Calle 2"	""				"relation"	"  12715311"	""	"{'name': 'Calle 2', 'type': 'street'}"	"Carrer 2"	""
"Calle A Coruña"	""				"way"	"  26562403"	""	"{'created_by': 'Potlatch 0.10b', 'highway': 'residential', 'name': 'Calle A Coruña', 'oneway': 'yes'}"	"Carrer A Coruña"	""
"Calle Afrodita"	""				"way"	"  19786038"	""	"{'highway': 'residential', 'name': 'Calle Afrodita', 'oneway': 'yes', 'source': 'field_work'}"	"Carrer Afrodita"	""
"Calle Aigualera"	""				"way"	" 551461136"	""	"{'highway': 'residential', 'name': 'Calle Aigualera', 'oneway': 'yes'}"	"Carrer Aigualera"	""
"Calle Aigualera"	""				"way"	"  31745700"	""	"{'highway': 'residential', 'name': 'Calle Aigualera', 'oneway': 'yes'}"	"Carrer Aigualera"	""
"Calle Alborán"	""				"way"	"  25892652"	""	"{'highway': 'residential', 'name': 'Calle Alborán', 'oneway': 'yes', 'surface': 'asphalt'}"	"Carrer Alborán"	""
"Calle Alcalalí"	""				"way"	"  24288093"	""	"{'highway': 'residential', 'name': 'Calle Alcalalí', 'oneway': 'yes', 'source': 'field_work'}"	"Carrer Alcalalí"	""
"Calle Alcalde Edmundo Seva"	""				"way"	"  25868790"	""	"{'highway': 'residential', 'name': 'Calle Alcalde Edmundo Seva'}"	"Carrer Alcalde Edmundo Seva"	""
"Calle Alcalde Emilio Urios"	""				"way"	"  25892101"	""	"{'highway': 'residential', 'name': 'Calle Alcalde Emilio Urios'}"	"Carrer Alcalde Emilio Urios"	""
"Calle Alcalde Francisco Burillo"	""				"way"	"  25892115"	""	"{'highway': 'residential', 'name': 'Calle Alcalde Francisco Burillo'}"	"Carrer Alcalde Francisco Burillo"	""
"Calle Alcalde Guasch Navarro"	""				"way"	" 115024833"	""	"{'highway': 'residential', 'name': 'Calle Alcalde Guasch Navarro', 'oneway': 'yes'}"	"Carrer Alcalde Guasch Navarro"	""
"Calle Alcalde José Carratalá"	""				"way"	"  27130773"	""	"{'highway': 'residential', 'name': 'Calle Alcalde José Carratalá', 'oneway': 'yes'}"	"Carrer Alcalde José Carratalá"	""
"Calle Alcalde José Carratalá"	""				"way"	" 164009490"	""	"{'highway': 'residential', 'name': 'Calle Alcalde José Carratalá', 'oneway': 'yes'}"	"Carrer Alcalde José Carratalá"	""
"Calle Alcalde Juan Gosálbez"	""				"way"	" 684559623"	""	"{'highway': 'residential', 'lit': 'yes', 'name': 'Calle Alcalde Juan Gosálbez', 'sidewalk': 'both', 'surface': 'asphalt'}"	"Carrer Alcalde Juan Gosálbez"	""
"Calle Alcalde Paco Seva"	""				"way"	" 532832921"	""	"{'highway': 'residential', 'name': 'Calle Alcalde Paco Seva'}"	"Carrer Alcalde Paco Seva"	""
"Calle Alemania"	""				"way"	" 106760977"	""	"{'bicycle': 'designated', 'cycleway': 'lane', 'highway': 'residential', 'lanes': '1', 'name': 'Calle Alemania', 'oneway': 'yes', 'source': 'PICA - Field work'}"	"Carrer Alemanya"	""
"Calle Alemania"	""				"way"	"  20929375"	""	"{'highway': 'residential', 'name': 'Calle Alemania', 'oneway': 'yes', 'source': 'field_work'}"	"Carrer Alemanya"	""
"Calle Alfonso Garrigós"	""				"way"	"  23462961"	""	"{'highway': 'residential', 'name': 'Calle Alfonso Garrigós', 'oneway': 'yes', 'source': 'field_work'}"	"Carrer Alfonso Garrigós"	""
"Calle Algas Marinas"	""				"way"	"  19786121"	""	"{'highway': 'residential', 'name': 'Calle Algas Marinas'}"	"Carrer Algues Marines"	""
"Calle Almadraba"	""				"way"	"  19786088"	""	"{'highway': 'residential', 'name': 'Calle Almadraba', 'source': 'field_work'}"	"Carrer Almadrava"	""
"Calle Almadraba"	""				"way"	"  19786086"	""	"{'created_by': 'JOSM', 'highway': 'residential', 'name': 'Calle Almadraba', 'source': 'field_work'}"	"Carrer Almadrava"	""
"Calle Almadraba"	""				"way"	"  44047461"	""	"{'highway': 'residential', 'junction': 'roundabout', 'name': 'Calle Almadraba', 'source': 'field_work'}"	"Carrer Almadrava"	""
"Calle Almadraba"	""				"way"	"  19786089"	""	"{'highway': 'residential', 'name': 'Calle Almadraba', 'oneway': 'yes', 'source': 'field_work'}"	"Carrer Almadrava"	""
"Calle Almadraba"	""				"way"	"  19786085"	""	"{'highway': 'residential', 'junction': 'roundabout', 'name': 'Calle Almadraba', 'source': 'field_work'}"	"Carrer Almadrava"	""
"Calle Almadraba"	""				"way"	"  19786087"	""	"{'created_by': 'JOSM', 'highway': 'residential', 'name': 'Calle Almadraba', 'source': 'field_work'}"	"Carrer Almadrava"	""
"Calle Almadraba"	""				"way"	"  19786084"	""	"{'highway': 'residential', 'junction': 'roundabout', 'name': 'Calle Almadraba', 'source': 'field_work'}"	"Carrer Almadrava"	""
"Calle Alonso Cano"	""				"way"	" 279395838"	""	"{'highway': 'pedestrian', 'name': 'Calle Alonso Cano'}"	"Carrer Alonso Cano"	""
"Calle Alonso Cano"	""				"way"	"  22878937"	""	"{'highway': 'pedestrian', 'name': 'Calle Alonso Cano', 'source': 'field_work', 'surface': 'paved'}"	"Carrer Alonso Cano"	""
"Calle Alonso Cano"	""				"way"	" 144120097"	""	"{'highway': 'pedestrian', 'name': 'Calle Alonso Cano', 'source': 'field_work', 'surface': 'paved', 'tunnel': 'yes'}"	"Carrer Alonso Cano"	""
