"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Calle B"	"Carrer B"						"way"	" 143685159"		"{'highway': 'residential', 'name': 'Calle B'}"
"Calle San Antón"	"Carrer Sant Anton"						"way"	" 283419976"		"{'highway': 'living_street', 'name': 'Calle San Antón'}"
"Calle San Francisco"	"Carrer Sant Francesc"						"way"	" 297100926"		"{'highway': 'living_street', 'name': 'Calle San Francisco'}"
"Calle San Isidro"	"Carrer Sant Isidre"						"way"	" 517788475"		"{'highway': 'living_street', 'lanes': '1', 'maxspeed': '20', 'name': 'Calle San Isidro', 'surface': 'concrete'}"
"Calle San José"	"Carrer Sant Josep"						"way"	" 297100910"		"{'highway': 'living_street', 'name': 'Calle San José'}"
"Calle San José"	"Carrer Sant Josep"						"way"	" 604984511"		"{'highway': 'living_street', 'name': 'Calle San José'}"
"Calle San Roque"	"Carrer Sant Roc"						"way"	"1053087433"		"{'highway': 'residential', 'lit': 'yes', 'name': 'Calle San Roque', 'sidewalk': 'none', 'source': 'D. G. del Cadastro + GPS + Bing', 'surface': 'concrete'}"
"Calle San Roque"	"Carrer Sant Roc"						"way"	" 198828763"		"{'highway': 'residential', 'name': 'Calle San Roque', 'surface': 'asphalt'}"
"Calle San Roque"	"Carrer Sant Roc"						"way"	" 221986072"		"{'highway': 'residential', 'lit': 'yes', 'name': 'Calle San Roque', 'sidewalk': 'none', 'source': 'D. G. del Cadastro + GPS + Bing', 'surface': 'concrete'}"
