"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='la Plana Baixa'][admin_level=7], filters=nwr[name~'^[Aa]venida'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"way"	"49616858"	"Avenida Suroeste"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida Suroeste', 'oneway': 'no'}"
"way"	"49616866"	"Avenida Suroeste"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida Suroeste', 'oneway': 'no'}"
"way"	"49616878"	"Avenida Suroeste"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida Suroeste', 'oneway': 'no'}"
"way"	"49616883"	"Avenida Suroeste"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida Suroeste', 'oneway': 'no'}"
"way"	"48824906"	"Avenida Jaime I El Conquistador"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '2', 'name': 'Avenida Jaime I El Conquistador', 'oneway': 'no'}"
"way"	"48824981"	"Avenida Arcadio García i Sanz"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida Arcadio García i Sanz', 'oneway': 'yes'}"
"way"	"48824982"	"Avenida Arcadio García i Sanz"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida Arcadio García i Sanz', 'oneway': 'yes'}"
"way"	"27850658"	"Avenida Jaime I El Conquistador"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'name': 'Avenida Jaime I El Conquistador', 'oneway': 'yes'}"
"way"	"48824876"	"Avenida Jaime I El Conquistador"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '2', 'name': 'Avenida Jaime I El Conquistador', 'oneway': 'no'}"
"way"	"48824886"	"Avenida España"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'name': 'Avenida España', 'oneway': 'yes'}"
"way"	"48824895"	"Avenida España"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'name': 'Avenida España', 'oneway': 'yes'}"
"way"	"48824901"	"Avenida Jaime I El Conquistador"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida Jaime I El Conquistador', 'oneway': 'yes'}"
"way"	"48824920"	"Avenida España"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida España', 'oneway': 'no'}"
"way"	"48824921"	"Avenida Jaime I El Conquistador"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'name': 'Avenida Jaime I El Conquistador', 'oneway': 'yes'}"
"way"	"48824922"	"Avenida Jaime I El Conquistador"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'name': 'Avenida Jaime I El Conquistador', 'oneway': 'yes'}"
"way"	"48824926"	"Avenida España"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida España', 'oneway': 'yes'}"
"way"	"48824927"	"Avenida España"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida España', 'oneway': 'yes'}"
"way"	"48824972"	"Avenida Agricultor"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida Agricultor', 'oneway': 'no'}"
"way"	"49616959"	"Avenida Suroeste"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida Suroeste', 'oneway': 'no'}"
"way"	"49617001"	"Avenida España"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida España', 'oneway': 'no'}"
"way"	"370454480"	"Avenida Jaime I El Conquistador"	""	""	""	""	""	""	""	"{'bridge': 'yes', 'highway': 'tertiary', 'lanes': '2', 'layer': '1', 'name': 'Avenida Jaime I El Conquistador', 'oneway': 'no'}"
"way"	"370454481"	"Avenida Jaime I El Conquistador"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '2', 'name': 'Avenida Jaime I El Conquistador', 'oneway': 'no'}"
"way"	"441635495"	"Avenida Jaime I El Conquistador"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'name': 'Avenida Jaime I El Conquistador', 'oneway': 'yes'}"
"way"	"510283501"	"Avenida Jaime I El Conquistador"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'name': 'Avenida Jaime I El Conquistador', 'oneway': 'yes'}"
"way"	"511537339"	"Avenida Jaime I El Conquistador"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'name': 'Avenida Jaime I El Conquistador', 'oneway': 'yes'}"
"way"	"48824975"	"Avenida Cortes Valencianas"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida Cortes Valencianas', 'oneway': 'no'}"
"way"	"48824984"	"Avenida Arcadio García i Sanz"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida Arcadio García i Sanz', 'oneway': 'yes'}"
