"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='l\'Alcalatén'][admin_level=7], filters=nwr[name~'^[Aa]venida'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"way"	"25432211"	"Avenida de Castellón"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '2', 'name': 'Avenida de Castellón', 'oneway': 'no'}"
"way"	"46149996"	"Avenida de Onda"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Onda', 'oneway': 'no', 'ref': 'CV-1902'}"
"way"	"560550192"	"Avenida les Corts Valencianes"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'name': 'Avenida les Corts Valencianes', 'oneway': 'yes'}"
"way"	"46150014"	"Avenida de Onda"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Onda', 'oneway': 'yes', 'ref': 'CV-1902'}"
"way"	"46150016"	"Avenida de Onda"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Onda', 'oneway': 'yes'}"
"way"	"442653623"	"Avenida de Onda"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Onda', 'oneway': 'yes', 'ref': 'CV-1902'}"
"way"	"309738057"	"Avenida de San Felipe"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Avenida de San Felipe', 'oneway': 'no'}"
"way"	"309738058"	"Avenida de San Felipe"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Avenida de San Felipe', 'oneway': 'no'}"
"way"	"309738060"	"Avenida las Moreras"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida las Moreras', 'oneway': 'yes'}"
"way"	"46150193"	"Avenida las Moreras"	""	""	""	""	""	""	""	"{'access': 'private', 'highway': 'residential', 'name': 'Avenida las Moreras', 'oneway': 'yes'}"
"way"	"309738061"	"Avenida las Moreras"	""	""	""	""	""	""	""	"{'access': 'private', 'highway': 'residential', 'name': 'Avenida las Moreras', 'oneway': 'yes'}"
"way"	"309738062"	"Avenida las Moreras"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida las Moreras', 'oneway': 'no'}"
"way"	"46150192"	"Avenida las Moreras"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida las Moreras', 'oneway': 'no'}"
"way"	"25432210"	"Avenida de Castellón"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'maxspeed': '50', 'name': 'Avenida de Castellón', 'oneway': 'yes', 'ref': 'CV-1904'}"
"way"	"638769775"	"Avenida de Castellón"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'maxspeed': '50', 'name': 'Avenida de Castellón', 'oneway': 'yes', 'ref': 'CV-1904'}"
"way"	"25432218"	"Avenida de Castellón"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'name': 'Avenida de Castellón', 'oneway': 'yes'}"
"way"	"25432220"	"Avenida de Castellón"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'maxspeed': '50', 'name': 'Avenida de Castellón', 'oneway': 'yes', 'ref': 'CV-1904'}"
"way"	"46150143"	"Avenida de Castellón"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'maxspeed': '40', 'name': 'Avenida de Castellón', 'oneway': 'yes'}"
"way"	"441643639"	"Avenida de Castellón"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'name': 'Avenida de Castellón', 'oneway': 'yes'}"
"way"	"638769774"	"Avenida de Castellón"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'maxspeed': '50', 'name': 'Avenida de Castellón', 'oneway': 'yes', 'ref': 'CV-1904'}"
"way"	"638769777"	"Avenida de Castellón"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'maxspeed': '40', 'name': 'Avenida de Castellón', 'oneway': 'yes', 'ref': 'CV-1904'}"
"way"	"638769779"	"Avenida de Castellón"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'maxspeed': '40', 'name': 'Avenida de Castellón', 'oneway': 'yes', 'ref': 'CV-1904'}"
"way"	"46195277"	"Avenida Teniente General Federico Michavila"	""	""	""	""	""	""	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Avenida Teniente General Federico Michavila', 'oneway': 'yes'}"
"way"	"560550188"	"Avenida Teniente General Federico Michavila"	""	""	""	""	""	""	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Avenida Teniente General Federico Michavila', 'oneway': 'yes'}"
"way"	"46149998"	"Avenida de Castellón"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Castellón', 'oneway': 'yes'}"
"way"	"46195267"	"Avenida Teniente General Federico Michavila"	""	""	""	""	""	""	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Avenida Teniente General Federico Michavila', 'oneway': 'yes'}"
"way"	"560550189"	"Avenida Teniente General Federico Michavila"	""	""	""	""	""	""	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Avenida Teniente General Federico Michavila', 'oneway': 'yes'}"
"way"	"450110648"	"Avenida Castellón"	""	""	""	""	""	""	""	"{'highway': 'secondary', 'name': 'Avenida Castellón', 'oneway': 'no', 'ref': 'CV-190'}"
"way"	"450110649"	"Avenida de Fernando León"	""	""	""	""	""	""	""	"{'highway': 'secondary', 'name': 'Avenida de Fernando León', 'oneway': 'no', 'ref': 'CV-190'}"
"way"	"450110654"	"Avenida de Fernando León"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Fernando León', 'oneway': 'yes'}"
"way"	"52356989"	"Avenida San Isidro"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Avenida San Isidro'}"
