"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='l\'Horta Sud'][admin_level=7], filters=nwr[name~'^[Aa]venida'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"way"	"179062672"	"Avenida de Picasent"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Picasent', 'oneway': 'yes'}"
"way"	"179062687"	"Avenida de Picasent"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Picasent', 'oneway': 'yes'}"
"way"	"44172060"	"Avenida de la Independencia"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de la Independencia', 'oneway': 'yes'}"
"way"	"44181079"	"Avenida de Játiva"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Játiva'}"
"way"	"44145130"	"Avenida de la Independencia"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida de la Independencia', 'oneway': 'yes', 'ref': 'CV-4062'}"
"way"	"233637418"	"Avenida de la Independencia"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '2', 'name': 'Avenida de la Independencia', 'ref': 'CV-4062'}"
"way"	"233637422"	"Avenida de la Independencia"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida de la Independencia', 'oneway': 'yes', 'ref': 'CV-4062'}"
"way"	"44145129"	"Avenida de Francisco Císcar"	""	""	""	""	""	""	""	"{'bridge': 'yes', 'highway': 'tertiary', 'lanes': '2', 'name': 'Avenida de Francisco Císcar', 'ref': 'CV-4062'}"
"way"	"179062689"	"Avenida de Picasent"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Picasent', 'oneway': 'yes'}"
"way"	"179062690"	"Avenida de Picasent"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Picasent', 'oneway': 'yes'}"
"way"	"68649072"	"Avenida de Espioca"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida de Espioca', 'oneway': 'yes', 'ref': 'CV-4007'}"
