"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='el Baix Maestrat'][admin_level=7], filters=nwr[name~'^[Aa]venida'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	"7708951249"	"Avenida Restaurante Lounge Bar"	""	""	""	""	""	""	""	"{'amenity': 'restaurant', 'name': 'Avenida Restaurante Lounge Bar', 'outdoor_seating': 'yes'}"
"way"	"60695564"	"Avenida de Manila"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Manila', 'oneway': 'yes'}"
"way"	"60695591"	"Avenida de Manila"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Manila', 'oneway': 'yes'}"
"way"	"60817471"	"Avenida de Manila"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Manila', 'oneway': 'no'}"
"way"	"60817479"	"Avenida de Manila"	""	""	""	""	""	""	""	"{'highway': 'service', 'name': 'Avenida de Manila'}"
"way"	"60817522"	"Avenida de las Fuentes"	""	""	""	""	""	""	""	"{'highway': 'service', 'name': 'Avenida de las Fuentes'}"
"way"	"60817586"	"Avenida de Manila"	""	""	""	""	""	""	""	"{'highway': 'track', 'name': 'Avenida de Manila', 'tracktype': 'grade2'}"
"way"	"60695571"	"Avenida de Manila"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Manila', 'oneway': 'yes'}"
"way"	"60695628"	"Avenida de Manila"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Manila', 'oneway': 'yes'}"
"way"	"60695647"	"Avenida de Manila"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Manila', 'oneway': 'no'}"
"way"	"206751867"	"Avenida de Daniel Montull"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Avenida de Daniel Montull', 'oneway': 'no'}"
"way"	"541337629"	"Avenida Físico Garcia Moliner"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida Físico Garcia Moliner', 'source': 'PNOA;Catastro'}"
"way"	"389682604"	"Avenida de la Serra d'Irta"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': ""Avenida de la Serra d'Irta""}"
"way"	"1018897143"	"Avenida de la Serra d'Irta"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': ""Avenida de la Serra d'Irta""}"
"way"	"445337969"	"Avenida Eugenio J. Mir y Mir"	""	""	""	""	""	""	""	"{'access': 'private', 'bicycle': 'yes', 'foot': 'yes', 'highway': 'living_street', 'horse': 'no', 'maxspeed': '20', 'name': 'Avenida Eugenio J. Mir y Mir', 'oneway': 'no', 'surface': 'asphalt'}"
"way"	"35969643"	"Avenida de la Estación"	""	""	""	""	""	""	""	"{'foot': 'yes', 'highway': 'secondary', 'name': 'Avenida de la Estación', 'oneway': 'yes', 'ref': 'CV-1410', 'surface': 'asphalt'}"
"way"	"35969644"	"Avenida de la Estación"	""	""	""	""	""	""	""	"{'foot': 'yes', 'highway': 'secondary', 'name': 'Avenida de la Estación', 'oneway': 'yes', 'ref': 'CV-1410', 'surface': 'asphalt'}"
"way"	"35969663"	"Avenida Doctor Don Marcelino Roca"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida Doctor Don Marcelino Roca', 'oneway': 'yes', 'source': 'PNOA;Catastro', 'surface': 'asphalt'}"
