"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"
"Passatge de les Bateries"	"Passatge de les Bateries"						
"Passatge de la Canadenca"	"Passatge de la Canadenca"						
"Passatge de l'Hospital"	"Passatge de l'Hospital"						
"Passatge de Bernardí Martorell"	"Passatge de Bernardí Martorell"						
"Passatge de Gutenberg"	"Passatge de Gutenberg"						
"Passatge de la Virreina"	"Passatge de la Virreina"						
"Passatge de Bacardí"	"Passatge de Bacardí"						
"Passatge de Lluís Cutchet"	"Passatge de Lluís Cutchet"						
"Passatge d'Amadeu Bagués"	"Passatge d'Amadeu Bagués"						
"Passatge de Madoz"	"Passatge de Madoz"						
"Passatge del Mil vuit-cents"	"Passatge del Mil vuit-cents"						
"Jardí de la Casa Ignacio de Puig"	"Jardí de la Casa Ignacio de Puig"						
"Passatge dels Coloms"	"Passatge dels Coloms"						
"Passeig de Joan de Borbó"	"Passeig de Joan de Borbó"						
"Passeig de Joan de Borbó"	"Passeig de Joan de Borbó"	"Passeig Nacional"	"Passeig Nacional"				
"Passeig del Mare Nostrum"	"Passeig del Mare Nostrum"						
"Passeig de Colom"	"Passeig de Colom"						
"Passeig d'Isabel II"	"Passeig d'Isabel II"						
"Passeig d'Ítaca"	"Passeig d'Ítaca"						
"Passeig de Colom"	"Passeig de Colom"			"Passeig de Colom"	"Passeig de Colom"	"promenade"	"Q3824017"
"Passatge d'Escudellers"	"Passatge d'Escudellers"						
"Passatge de la Pau"	"Passatge de la Pau"						
"Passatge del Rellotge"	"Passatge del Rellotge"						
"Passatge del Dormitori de Sant Francesc"	"Passatge del Dormitori de Sant Francesc"						
"Passatge de la Banca"	"Passatge de la Banca"						
"Passatge del Crèdit"	"Passatge del Crèdit"						
"Passatge de Carbonell"	"Passatge de Carbonell"						
"Passeig Marítim de la Barceloneta"	"Passeig Marítim de la Barceloneta"						
"Passeig de Joan Salvat Papasseit"	"Passeig de Joan Salvat Papasseit"						
"Passatge de Joan Mirambell i Bertran"	"Passatge de Joan Mirambell i Bertran"						
"Jardí d'Antónia Vilàs Ferràndiz"	"Jardí d'Antónia Vilàs Ferràndiz"						
"Passatge de Josep Ricard i Giralt"	"Passatge de Josep Ricard i Giralt"						
"Passeig de Sant Joan de Déu"	"Passeig de Sant Joan de Déu"						
"Passeig de Don Quixot"	"Passeig de Don Quixot"						
"Passatge de Puig Aguilar"	"Passatge de Puig Aguilar"						
"Jardí del Perfum"	"Jardí del Perfum"						
"Passatge Ametllers"	"Passatge Ametllers"						
"Passeig de Sant Francesc"	"Passeig de Sant Francesc"						
"Passatge Pearson"	"Passatge Pearson"						
"Passatge de Santa de Vilalba"	"Passatge de Santa de Vilalba"						
"Passeig dels Til·lers"	"Passeig dels Til·lers"						
"Passeig de Manuel Girona"	"Passeig de Manuel Girona"						
"Passatge del Roserar"	"Passatge del Roserar"						
"Passeig de Claudi Güell"	"Passeig de Claudi Güell"						
"Passatge de la Blada"	"Passatge de la Blada"						
"Passatge de Llucieta Canyà"	"Passatge de Llucieta Canyà"						
"Passatge de les Torretes"	"Passatge de les Torretes"						
"Jardí dels Tarongers"	"Jardí dels Tarongers"						
"Passatge de la Font del Lleó"	"Passatge de la Font del Lleó"						
"Passatge de la Talaia"	"Passatge de la Talaia"						
"Rotonda de Can Caralleu"	"Rotonda de Can Caralleu"						
"Passatge Saumell"	"Passatge Saumell"						
"Passeig de la Reina Elisenda de Montcada"	"Passeig de la Reina Elisenda de Montcada"						
"Passatge de Mallofré"	"Passatge de Mallofré"						
"Passeig de la Bonanova"	"Passeig de la Bonanova"						
"Jardí de Joan Llarch"	"Jardí de Joan Llarch"						
"Passeig de la Bonanova"	"Passeig de la Bonanova"			"Passeig de la Bonanova, passeig de la Bonanova"	"Passeig de la Bonanova"	"promenade"	"Q9056555"
"Passatge Mare de Déu de l'Estrella"	"Passatge Mare de Déu de l'Estrella"						
"Passatge de Bonavista"	"Passatge de Bonavista"						
"Passeig de Santa Eularia"	"Passeig de Santa Eularia"						
"Passeig de Santa Eulàlia"	"Passeig de Santa Eulàlia"						
"Passatge d'Holanda"	"Passatge d'Holanda"						
"Passatge de Torras i Bages"	"Passatge de Torras i Bages"						
"Passatge de Jorba"	"Passatge de Jorba"						
"Passatge de Tubella"	"Passatge de Tubella"						
"Passeig de Sant Joan Bosco"	"Passeig de Sant Joan Bosco"						
"Passatge de Ricard Zamora"	"Passatge de Ricard Zamora"						
"Jardí de Margarita Wirsing i Bordas"	"Jardí de Margarita Wirsing i Bordas"						
"Passatge de Planell"	"Passatge de Planell"						
"Passatge d'Albert Pinyol"	"Passatge d'Albert Pinyol"						
"Passatge de Piera"	"Passatge de Piera"						
"Jardí vertical"	"Jardí vertical"						
"Passatge d'en Sagristà"	"Passatge d'en Sagristà"						
"Passatge Lluis Pellicer"	"Passatge Lluis Pellicer"						
"Passatge de Josep Llovera"	"Passatge de Josep Llovera"						
"Passatge de les Cinc Torres"	"Passatge de les Cinc Torres"						
"Passatge de Marimon"	"Passatge de Marimon"						
"Passatge de Canet"	"Passatge de Canet"						
"Passatge de Fontanelles"	"Passatge de Fontanelles"						
"Jardí de les Tres Torres"	"Jardí de les Tres Torres"						
"Passatge de Maluquer"	"Passatge de Maluquer"						
"Passeig de Sant Gervasi"	"Passeig de Sant Gervasi"			"Passeig de Sant Gervasi, passeig de Sant Gervasi"	"Passeig de Sant Gervasi"	"promenade"	"Q11940460"
"Passeig de Sant Gervasi"	"Passeig de Sant Gervasi"						
"Passatge Llorac"	"Passatge Llorac"						
"Passatge de Bigai"	"Passatge de Bigai"						
"Passatge de Güell"	"Passatge de Güell"						
"Passatge de Mulet"	"Passatge de Mulet"						
"Passatge de Forasté"	"Passatge de Forasté"						
"Passatge d'Hercegovina"	"Passatge d'Hercegovina"						
"Passatge de Sant Felip"	"Passatge de Sant Felip"						
"Passatge Pelfort"	"Passatge Pelfort"						
"Passatge del Negociant"	"Passatge del Negociant"						
"Jardí Baltasar Porcel"	"Jardí Baltasar Porcel"						
"Passatge de Santa Amèlia"	"Passatge de Santa Amèlia"						
"Passeig dels Platans"	"Passeig dels Platans"						
"Passatge de la Font del Mont"	"Passatge de la Font del Mont"						
"Passatge Garric"	"Passatge Garric"						
"Passatge de l'Àtom"	"Passatge de l'Àtom"						
"Passatge del Violer"	"Passatge del Violer"						
"Passatge de Saturn"	"Passatge de Saturn"						
"Passatge de Mart"	"Passatge de Mart"						
"Jardí de Mercè Llimona"	"Jardí de Mercè Llimona"						
"Passatge de Lucà"	"Passatge de Lucà"						
"Passatge de Gomis"	"Passatge de Gomis"						
"Passatge d'Espíria"	"Passatge d'Espíria"						
"Passatge de Turull"	"Passatge de Turull"						
"Passeig de Turull"	"Passeig de Turull"						
"Passeig de la Mare de Déu del Coll"	"Passeig de la Mare de Déu del Coll"						
"Passatge Garcia i Robles"	"Passatge Garcia i Robles"						
"Passatge de la Costa del Putget"	"Passatge de la Costa del Putget"						
"Jardí de la Palmera"	"Jardí de la Palmera"						
"Passatge d'Isabel"	"Passatge d'Isabel"						
"Passatge de Cardedeu"	"Passatge de Cardedeu"						
"Passatge de Tona"	"Passatge de Tona"						
"Passatge de la Farigola"	"Passatge de la Farigola"						
"Passeig de la Vall d'Hebron"	"Passeig de la Vall d'Hebron"			"Passeig de la Vall d'Hebron, passeig de la Vall d'Hebron, pg. Vall d'Hebron"	"Passeig de la Vall d'Hebron"	"street"	"Q11698243"
"Passeig de la Vall d'Hebron"	"Passeig de la Vall d'Hebron"						
"Passatge Guillem Abiell"	"Passatge Guillem Abiell"						
"Passatge de Montornès"	"Passatge de Montornès"						
"Passatge de Manlleu"	"Passatge de Manlleu"						
"Passatge de Casablanca"	"Passatge de Casablanca"						
"Passatge Ministral"	"Passatge Ministral"						
"Passatge de Madrona Prat"	"Passatge de Madrona Prat"						
"Jardí del Lledoner"	"Jardí del Lledoner"						
"Passatge Arenys"	"Passatge Arenys"						
"Passatge de Batlló"	"Passatge de Batlló"						
"Passatge de Valeri Serra"	"Passatge de Valeri Serra"						
"Passatge d'Aragó"	"Passatge d'Aragó"						
"Passatge de Domingo"	"Passatge de Domingo"						
"Passeig de Gràcia (lateral Llobregat)"	"Passeig de Gràcia (lateral Llobregat)"			"Passeig de Gràcia, passeig de Gràcia, Passeig de Gracia"	"Passeig de Gràcia"	"shopping street"	"Q1419892"
"Passeig de Gràcia"	"Passeig de Gràcia"			"Passeig de Gràcia, passeig de Gràcia, Passeig de Gracia"	"Passeig de Gràcia"	"shopping street"	"Q1419892"
"Passeig de Gràcia (lateral Besòs)"	"Passeig de Gràcia (lateral Besòs)"			"Passeig de Gràcia, passeig de Gràcia, Passeig de Gracia"	"Passeig de Gràcia"	"shopping street"	"Q1419892"
"Jardí Ferran Soldevila"	"Jardí Ferran Soldevila"	"Jardí de la Universitat"	"Jardí de la Universitat"				
"Passatge Arcàdia"	"Passatge Arcàdia"						
"Passatge de la Concepció"	"Passatge de la Concepció"						
"Passatge de Mercader"	"Passatge de Mercader"						
"Passatge de Sant Bernat"	"Passatge de Sant Bernat"						
"Passatge de Magarola"	"Passatge de Magarola"						
"Passatge del Patriarca"	"Passatge del Patriarca"						
"Carreró de Sant Bonaventura"	"Carreró de Sant Bonaventura"						
"Passatge d'Elisabets"	"Passatge d'Elisabets"						
"Passeig de Sant Joan"	"Passeig de Sant Joan"			"Passeig de Sant Joan, passeig de Sant Joan"	"Passeig de Sant Joan"	"promenade"	"Q3117447"
"Passatge del Mercat"	"Passatge del Mercat"						
"Passatge de les Escoles"	"Passatge de les Escoles"						
"Passatge de Permanyer"	"Passatge de Permanyer"			"Passatge de Permanyer, passatge de Permanyer"	"Passatge de Permanyer"	"alley"	"Q19257186"
"Passatge de Pla"	"Passatge de Pla"						
"Passatge de Méndez Vigo"	"Passatge de Méndez Vigo"						
"Passatge dels Camps Elisis"	"Passatge dels Camps Elisis"						
"Passatge de les escoles"	"Passatge de les escoles"						
"Passatge del Rector Oliveras"	"Passatge del Rector Oliveras"						
"Passatge de Ròmul Bosch"	"Passatge de Ròmul Bosch"						
"Passatge de Napoleó"	"Passatge de Napoleó"						
"Passatge de Frígola"	"Passatge de Frígola"						
"Carreró de les Carolines"	"Carreró de les Carolines"						
"Passatge d'Isabel Vicente"	"Passatge d'Isabel Vicente"						
"Jardí de l'alzina"	"Jardí de l'alzina"						
"Passatge dels Caputxins"	"Passatge dels Caputxins"						
"Passatge de Maiol"	"Passatge de Maiol"						
"Passatge de Gaiolà"	"Passatge de Gaiolà"						
"Passatge de Tasso"	"Passatge de Tasso"						
"Passatge del Coll del Portell"	"Passatge del Coll del Portell"						
"Passatge de Nogués"	"Passatge de Nogués"						
"Passatge de Font"	"Passatge de Font"						
"Passatge d'Alió"	"Passatge d'Alió"						
"Passatge de Canadell"	"Passatge de Canadell"						
"Passatge de Roger de Flor"	"Passatge de Roger de Flor"						
"Passatge de Mariner"	"Passatge de Mariner"						
"Passatge de Llavallol"	"Passatge de Llavallol"						
"Jardí Interior Camp d'en Grassot"	"Jardí Interior Camp d'en Grassot"						
"Passatge de Simó"	"Passatge de Simó"						
"Passatge de Torres"	"Passatge de Torres"						
"Passatge Conradi"	"Passatge Conradi"						
"Passatge de Clip"	"Passatge de Clip"						
"Passeig de Pujades"	"Passeig de Pujades"						
"Passatge de Santa Clara"	"Passatge de Santa Clara"						
"Passatge de Sert"	"Passatge de Sert"						
"Passatge de les Manufactures"	"Passatge de les Manufactures"						
"Passeig de Picasso"	"Passeig de Picasso"						
"Passatge de Palau"	"Passatge de Palau"						
"Passatge Mercantil"	"Passatge Mercantil"						
"Passeig del Born"	"Passeig del Born"						
"Passeig de Circumval·lació"	"Passeig de Circumval·lació"						
"Passeig de Lluís Companys"	"Passeig de Lluís Companys"						
"Passeig de Lluís Companys"	"Passeig de Lluís Companys"			"Passeig de Lluís Companys, passeig de Lluís Companys, passeig Lluís Companys"	"Passeig de Lluís Companys"	"boulevard"	"Q7142570"
"Passeig del Born"	"Passeig del Born"			"Passeig del Born (Barcelona), passeig del Born"	"Passeig del Born (Barcelona)"	"promenade"	"Q17315298"
"Passatge de l'Hort dels Velluters"	"Passatge de l'Hort dels Velluters"						
"Passatge de Sant Benet"	"Passatge de Sant Benet"						
"Passeig Marítim del Port Olímpic"	"Passeig Marítim del Port Olímpic"						
"Passeig Marítim de Nova Icària"	"Passeig Marítim de Nova Icària"						
"Passatge de la Vinyassa"	"Passatge de la Vinyassa"						
"Passatge del General Bassols"	"Passatge del General Bassols"						
"Passatge de Carlota de Mena"	"Passatge de Carlota de Mena"						
"Passeig de Carlota de Mena"	"Passeig de Carlota de Mena"						
"Passatge de Bocabella"	"Passatge de Bocabella"						
"Passatge del Pagès"	"Passatge del Pagès"						
"Passatge Ratès"	"Passatge Ratès"						
"Passatge de Joan Casas"	"Passatge de Joan Casas"						
"Passatge de Vilaret"	"Passatge de Vilaret"						
"Passatge de Centelles"	"Passatge de Centelles"						
"Passatge d'Utset"	"Passatge d'Utset"						
"Passatge de Bofill"	"Passatge de Bofill"						
"Passatge de Carsi"	"Passatge de Carsi"						
"Passatge de León"	"Passatge de León"						
"Passatge de Pau Hernández"	"Passatge de Pau Hernández"						
"Passatge de Vintró"	"Passatge de Vintró"						
"Passatge del Camp"	"Passatge del Camp"						
"Passatge de Joan Goula"	"Passatge de Joan Goula"						
"Passatge d'Iglèsias"	"Passatge d'Iglèsias"						
"Passatge d'Ali Bei"	"Passatge d'Ali Bei"						
"Passatge de Trullàs"	"Passatge de Trullàs"						
"Passatge Pallars"	"Passatge Pallars"						
"Passatge de Masoliver"	"Passatge de Masoliver"						
"Passatge de Mas de Roda"	"Passatge de Mas de Roda"						
"Passatge Ferrer i Vidal"	"Passatge Ferrer i Vidal"						
"Passatge de Caminal"	"Passatge de Caminal"						
"Passatge de Bori"	"Passatge de Bori"						
"Passatge de Ferrer i Vidal"	"Passatge de Ferrer i Vidal"						
"Passatge de Sant Joan de Malta"	"Passatge de Sant Joan de Malta"						
"Passatge Passatget"	"Passatge Passatget"						
"Passatge de Cantí"	"Passatge de Cantí"						
"Passatge de Burrull"	"Passatge de Burrull"						
"Jardí de Xavier Benguerel"	"Jardí de Xavier Benguerel"						
"Passatge de Pere Ripoll"	"Passatge de Pere Ripoll"						
"Passatge de Bosch i Labrús"	"Passatge de Bosch i Labrús"						
"Passatge de Mercedes"	"Passatge de Mercedes"						
"Passatge de Sant Josep de la Muntanya"	"Passatge de Sant Josep de la Muntanya"						
"Passeig d'Amunt"	"Passeig d'Amunt"						
"Passatge de Camil Oliveras"	"Passatge de Camil Oliveras"						
"Passatge de les Camèlies"	"Passatge de les Camèlies"						
"Passatge del Redemptor"	"Passatge del Redemptor"						
"Passatge de la Sagrada Família"	"Passatge de la Sagrada Família"						
"Passeig de la Font de la Mulassa"	"Passeig de la Font de la Mulassa"						
"Passatge de Bismark"	"Passatge de Bismark"						
"Passatge dels Santuaris"	"Passatge dels Santuaris"						
"Passatge de Ros"	"Passatge de Ros"						
"Passatge de Ceuta"	"Passatge de Ceuta"						
"Passatge del Passerell"	"Passatge del Passerell"						
"Passatge de la Cadernera"	"Passatge de la Cadernera"						
"Passatge del Pinsà"	"Passatge del Pinsà"						
"Passatge del Dipòsit"	"Passatge del Dipòsit"						
"Passatge de Boné"	"Passatge de Boné"						
"Passatge de Sant Pere"	"Passatge de Sant Pere"						
"Passatge de l'Encarnació"	"Passatge de l'Encarnació"						
"Passatge de Mariné"	"Passatge de Mariné"						
"Passatge de Vallseca"	"Passatge de Vallseca"						
"Passatge de Núria"	"Passatge de Núria"						
"Passatge de Sant Pau"	"Passatge de Sant Pau"						
"passatge de Costa"	"passatge de Costa"						
"Passatge de Casanovas"	"Passatge de Casanovas"						
"Passatge de Llívia"	"Passatge de Llívia"						
"Passatge de Garcia Cambra"	"Passatge de Garcia Cambra"						
"Passeig de la Font d'en Fargas"	"Passeig de la Font d'en Fargas"			"Passeig de la Font d'en Fargues, Passeig Font d'en Fargues"	"Passeig de la Font d'en Fargues"	"allée"	"Q11940459"
"Passeig de la Font d'en Fargas"	"Passeig de la Font d'en Fargas"						
"Passatge de la Mulassa"	"Passatge de la Mulassa"						
"Passatge dels Garrofers"	"Passatge dels Garrofers"						
"Passatge Baix del Turó"	"Passatge Baix del Turó"						
"Passatge Alt del Turó"	"Passatge Alt del Turó"						
"Passatge Mig del Turó"	"Passatge Mig del Turó"						
"Passatge del Torrent d'en Melis"	"Passatge del Torrent d'en Melis"						
"Passatge d'Ercilla"	"Passatge d'Ercilla"						
"Passatge del Mig del Turó"	"Passatge del Mig del Turó"						
"Passatge Calafell"	"Passatge Calafell"						
"Passatge d'en Xinxó"	"Passatge d'en Xinxó"						
"Passatge de Feliu"	"Passatge de Feliu"						
"Passatge de Sant Jaume"	"Passatge de Sant Jaume"						
"Passatge d'Andalet"	"Passatge d'Andalet"						
"Passatge de Sigüenza"	"Passatge de Sigüenza"						
"Passatge Siguenza"	"Passatge Siguenza"						
"Passatge de Gabarnet"	"Passatge de Gabarnet"						
"Passatge d'Espiell"	"Passatge d'Espiell"						
"Passatge de Marí"	"Passatge de Marí"						
"Passatge de Santa Teresa"	"Passatge de Santa Teresa"						
"Passatge de Capdevila"	"Passatge de Capdevila"						
"Passatge de Granollers"	"Passatge de Granollers"						
"Passatge de Peris i Mencheta"	"Passatge de Peris i Mencheta"						
"Passatge de Lugo"	"Passatge de Lugo"						
"Passatge de Tossa"	"Passatge de Tossa"						
"Passatge de Chapí"	"Passatge de Chapí"						
"Passeig de Maragall"	"Passeig de Maragall"			"Passeig de Maragall, passeig Maragall"	"Passeig de Maragall"	"promenade"	"Q9056551"
"Passeig de Maragall"	"Passeig de Maragall"						
"Passatge del Marquès de Castebllell"	"Passatge del Marquès de Castebllell"						
"Passatge Alt de Mariner"	"Passatge Alt de Mariner"						
"Passatge de Vila i Rosell"	"Passatge de Vila i Rosell"						
"Passatge de la Plana"	"Passatge de la Plana"						
"Passatge de Guardiola"	"Passatge de Guardiola"						
"Passatge de Galla"	"Passatge de Galla"						
"Passatge d'en Pujolet"	"Passatge d'en Pujolet"						
"Passatge de Pedrell"	"Passatge de Pedrell"						
"Passatge de l'Arc de Sant Martí"	"Passatge de l'Arc de Sant Martí"						
"Passatge del Tinent Costa"	"Passatge del Tinent Costa"						
"Passatge de Comas d'Argemi"	"Passatge de Comas d'Argemi"						
"Passeig de Fabra i Puig"	"Passeig de Fabra i Puig"			"Passeig de Fabra i Puig, Rambla de Fabra i Puig"	"Passeig de Fabra i Puig"	"promenade"	"Q9056549"
"Passeig d'Urrutia"	"Passeig d'Urrutia"						
"Passeig de la Peira"	"Passeig de la Peira"						
"Passatge d'Aristòtil"	"Passatge d'Aristòtil"						
"Passeig de Fabra i Puig"	"Passeig de Fabra i Puig"						
"Passatge de les Palmeres"	"Passatge de les Palmeres"						
"Passatge de Porta"	"Passatge de Porta"						
"Passatge del Doctor Pi i Molist"	"Passatge del Doctor Pi i Molist"						
"Passatge de Grau"	"Passatge de Grau"						
"Passatge de Ricard Canals"	"Passatge de Ricard Canals"						
"Passatge del Nil"	"Passatge del Nil"						
"Passatge de Roura"	"Passatge de Roura"						
"Passatge de Còrsega"	"Passatge de Còrsega"						
"Passatge Graziella Pareto"	"Passatge Graziella Pareto"						
"Passatge d'Ureña"	"Passatge d'Ureña"						
"Passatge de la Igualtat"	"Passatge de la Igualtat"						
"Passatge de la Independència"	"Passatge de la Independència"						
"Passatge del Dos de Maig"	"Passatge del Dos de Maig"						
"Passatge de París"	"Passatge de París"						
"Passatge del Canonge Cuffí"	"Passatge del Canonge Cuffí"						
"Passatge de la Travessera"	"Passatge de la Travessera"						
"Passatge de Catalunya"	"Passatge de Catalunya"						
"Passatge del Gira-sol"	"Passatge del Gira-sol"						
"Passatge de Flaugier"	"Passatge de Flaugier"						
"Passatge Indústria Lletra C"	"Passatge Indústria Lletra C"						
"Passatge Lluisa Vidal"	"Passatge Lluisa Vidal"						
"Passatge Andreví"	"Passatge Andreví"						
"Passatge de Puigmadrona"	"Passatge de Puigmadrona"						
"Passatge de Malet"	"Passatge de Malet"						
"Passatge de Ca dels Seguers"	"Passatge de Ca dels Seguers"						
"Passatge de Pinyol"	"Passatge de Pinyol"						
"Passatge de l'Arc de Sant Sever"	"Passatge de l'Arc de Sant Sever"						
"Passatge d'Artemís"	"Passatge d'Artemís"						
"Passatge de Coello"	"Passatge de Coello"						
"Passatge de la Caixa d'Estalvis"	"Passatge de la Caixa d'Estalvis"						
"Passatge de Ginecòs"	"Passatge de Ginecòs"						
"Passatge de Bernat Fenollar"	"Passatge de Bernat Fenollar"						
"Passatge de Mont de Pietat"	"Passatge de Mont de Pietat"						
"Passatge d'Aloi"	"Passatge d'Aloi"						
"Passatge de la Constància"	"Passatge de la Constància"						
"Passatge de Rustullet"	"Passatge de Rustullet"						
"Passatge de Garcini"	"Passatge de Garcini"						
"Passatge de Can Berdura"	"Passatge de Can Berdura"						
