"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"
"Font de la Moreria"	"Font de la Moreria"						
"Font de la Bardissa"	"Font de la Bardissa"						
"Font de l'Alzina"	"Font de l'Alzina"						
"Collet de Can Roure"	"Collet de Can Roure"						
"Font de l'Oliva"	"Font de l'Oliva"						
"Can Candi"	"Can Candi"						
"Torrent del Salt"	"Torrent del Salt"						
"Torrent de la Grípia"	"Torrent de la Grípia"						
"Torrent del Llor"	"Torrent del Llor"						
"Torrent de la Font de la Teula"	"Torrent de la Font de la Teula"						
"Torrent de Montagut"	"Torrent de Montagut"						
"Can Costa de Montagut"	"Can Costa de Montagut"						
"Torrent de la Maurina"	"Torrent de la Maurina"						
"Torrent de la Roca"	"Torrent de la Roca"						
"Torrent de l'Hort"	"Torrent de l'Hort"						
"Torrent de Can Font"	"Torrent de Can Font"						
"Can Cardús de les Orioles"	"Can Cardús de les Orioles"						
"Can Font de Gaià"	"Can Font de Gaià"						
"Torrent de la Xoriguera"	"Torrent de la Xoriguera"						
"Torrent del Boix Grèvol"	"Torrent del Boix Grèvol"						
"Torrent de la Font dels Parrots"	"Torrent de la Font dels Parrots"						
"Torrent de la Font de la Pedra"	"Torrent de la Font de la Pedra"						
"Torrent de les Basses"	"Torrent de les Basses"						
"Torrent de la Serra Llarga o de Ferreres"	"Torrent de la Serra Llarga o de Ferreres"						
"Torrent de la Serra Llarga"	"Torrent de la Serra Llarga"						
"Torrent Maleït"	"Torrent Maleït"						
"Serra Llarga"	"Serra Llarga"						
"Can Guitard de la Muntanya"	"Can Guitard de la Muntanya"						
"Torrent de la Font de l'Alba"	"Torrent de la Font de l'Alba"						
"Torrent dels Caus"	"Torrent dels Caus"						
"Torrent de les Foradades"	"Torrent de les Foradades"						
"Torrent del Pi Bonic"	"Torrent del Pi Bonic"						
"Serra del Pi Bonic"	"Serra del Pi Bonic"						
"Serra del Gall"	"Serra del Gall"						
"Torrent dels Ponts"	"Torrent dels Ponts"						
"Torrent del Collet Estret"	"Torrent del Collet Estret"						
"Can Poal"	"Can Poal"						
"Can Casanoves"	"Can Casanoves"						
"Can Colomer"	"Can Colomer"						
"Torrent de la Font del Pigot"	"Torrent de la Font del Pigot"						
"Torrent del Fangar"	"Torrent del Fangar"						
"Torrent del Mas Canals"	"Torrent del Mas Canals"						
"Torrent del Guinard"	"Torrent del Guinard"						
"Torrent de Can Carbonell"	"Torrent de Can Carbonell"						
"Can Bondia"	"Can Bondia"						
"Torrent dels Abeuradors"	"Torrent dels Abeuradors"						
"Torrent de Can Sales"	"Torrent de Can Sales"						
"Can Marfà"	"Can Marfà"						
"Puig i Cadafalch"	"Puig i Cadafalch"						
"Font del Pericó"	"Font del Pericó"						
"Can Marquès"	"Can Marquès"						
"Can Quirze"	"Can Quirze"						
"Font dels Tres Raigs"	"Font dels Tres Raigs"						
"Font del Parc Forestal"	"Font del Parc Forestal"						
"Font de Valldeix"	"Font de Valldeix"						
"Can Bruguera"	"Can Bruguera"						
"Can Boet"	"Can Boet"						
"Torrent de la Pólvora"	"Torrent de la Pólvora"						
"Torrent de les Piques"	"Torrent de les Piques"						
"Can Bofarull"	"Can Bofarull"						
"Can Vilardell Vell"	"Can Vilardell Vell"						
"Torrent d'en Pregària"	"Torrent d'en Pregària"						
"Can Bernadet"	"Can Bernadet"						
"Can Floriac"	"Can Floriac"						
"Torrent Forcat"	"Torrent Forcat"						
"Can Gual"	"Can Gual"						
"Can Cebrià"	"Can Cebrià"						
"Can Valencià"	"Can Valencià"						
"Can Lluís Camps (Can Mora)"	"Can Lluís Camps (Can Mora)"						
"Can Jaume Vinyals"	"Can Jaume Vinyals"						
"Can Pruna"	"Can Pruna"						
"Can Llobet"	"Can Llobet"						
"Torrent d'en Pregaria"	"Torrent d'en Pregaria"						
"Can Portell Vell"	"Can Portell Vell"						
"Torrent de Can Bruguera"	"Torrent de Can Bruguera"						
"Can Gener"	"Can Gener"						
"Can Torres"	"Can Torres"						
"Can Català"	"Can Català"						
"Torrent dels Vidals"	"Torrent dels Vidals"						
"Can Tria"	"Can Tria"						
"Can Noè"	"Can Noè"						
"Can Pep Riera"	"Can Pep Riera"						
"Can Noè 2"	"Can Noè 2"						
"Can Noè 3"	"Can Noè 3"						
"Can Pera de Mata"	"Can Pera de Mata"						
"Can Gol"	"Can Gol"						
"Can Canyameres"	"Can Canyameres"						
"Can Lledó"	"Can Lledó"						
"Torrent del Pont de la Vila"	"Torrent del Pont de la Vila"						
"Can Cantallops"	"Can Cantallops"						
"Can Peret (Can Collet)"	"Can Peret (Can Collet)"						
"Torrent del Pixador dels Ases"	"Torrent del Pixador dels Ases"						
"Can Cabot de la Brolla"	"Can Cabot de la Brolla"						
"Can Cabot Nou"	"Can Cabot Nou"						
"Can Cabot Vell"	"Can Cabot Vell"						
"Can Flaquer"	"Can Flaquer"						
"Can Corones"	"Can Corones"						
"Torrent de Sant Miquel"	"Torrent de Sant Miquel"						
"Can Xerrac"	"Can Xerrac"						
"Torrent del Castell"	"Torrent del Castell"						
"Turó D'Onofre Arnau"	"Turó D'Onofre Arnau"						
"Can Boix"	"Can Boix"						
"Can Puça"	"Can Puça"						
"Can Canyelles"	"Can Canyelles"						
"Can Macià"	"Can Macià"						
"Can Llopis"	"Can Llopis"						
"Can Cabot"	"Can Cabot"						
"Can Baltasar"	"Can Baltasar"						
"Can Pou de Mata"	"Can Pou de Mata"						
"Can Montasell"	"Can Montasell"						
"Torrent de Balcells"	"Torrent de Balcells"						
"Can Mercer"	"Can Mercer"						
"Can Lincoln"	"Can Lincoln"						
"Can Catà"	"Can Catà"						
"Can Sala Graupera"	"Can Sala Graupera"						
"Can Segura"	"Can Segura"						
"Can Vincent"	"Can Vincent"						
"Puig Pelat"	"Puig Pelat"						
"Can Pa"	"Can Pa"						
"Serra de Cas Pou"	"Serra de Cas Pou"						
"Serra de ses Roques Altes"	"Serra de ses Roques Altes"						
"Serra de Cala Molí"	"Serra de Cala Molí"						
"Puig de Mar"	"Puig de Mar"						
"Puig de ses Rotes"	"Puig de ses Rotes"						
"Serra d'en Vinya"	"Serra d'en Vinya"						
"Coll de sa Teia"	"Coll de sa Teia"						
"Coll de sa Carabassa"	"Coll de sa Carabassa"						
"Can Fusta"	"Can Fusta"						
"Puig Redó"	"Puig Redó"						
"Puig d'en Camarles"	"Puig d'en Camarles"						
"Puig d'en Corda"	"Puig d'en Corda"						
"Serra d'en Nebot"	"Serra d'en Nebot"						
"Serra d'en Calaveres"	"Serra d'en Calaveres"						
"Puig de Cas Puig"	"Puig de Cas Puig"						
"Puig d'en Marc"	"Puig d'en Marc"						
"Puig d'en Botja"	"Puig d'en Botja"						
"Puig d'en Pou"	"Puig d'en Pou"						
"Puig de Ca Toni Fita"	"Puig de Ca Toni Fita"						
"Puig d'en Palleu"	"Puig d'en Palleu"						
"Puig d'en Portmany"	"Puig d'en Portmany"						
"Puig d'en Fumeral"	"Puig d'en Fumeral"						
"Serra de sa Cova Santa"	"Serra de sa Cova Santa"						
"Puig d'en Nadal"	"Puig d'en Nadal"						
"Puig de Cas Serres"	"Puig de Cas Serres"						
"Puig d'en Cardona"	"Puig d'en Cardona"						
"Puig Lluquí"	"Puig Lluquí"						
"Puig de Can Batles"	"Puig de Can Batles"						
"Puig Falcó"	"Puig Falcó"						
"Puig de Can Salines"	"Puig de Can Salines"						
"Puig de sa Revista"	"Puig de sa Revista"						
"Can Terra aire"	"Can Terra aire"						
"Can Fornís"	"Can Fornís"						
"Can Roques"	"Can Roques"						
"Can Verdera"	"Can Verdera"						
"Can Manyà"	"Can Manyà"						
"Can Bellotera"	"Can Bellotera"						
"Puig de Cas Damians"	"Puig de Cas Damians"						
"Puig de s'Avenc"	"Puig de s'Avenc"						
"Serra d'en Curtet"	"Serra d'en Curtet"						
"Can Verger"	"Can Verger"						
"Serra d'en Portmany"	"Serra d'en Portmany"						
"Can Pep Xica"	"Can Pep Xica"						
"Serra d'en Benet"	"Serra d'en Benet"						
"Puig d'en Fuster"	"Puig d'en Fuster"						
"Puig d'en Racó"	"Puig d'en Racó"						
"Puig d'en Ramon"	"Puig d'en Ramon"						
"Puig d'en Lluc"	"Puig d'en Lluc"						
"Puig d'en Sunyer"	"Puig d'en Sunyer"						
"Puig de Ca na Xica"	"Puig de Ca na Xica"						
"Puig d'en Serra"	"Puig d'en Serra"						
"Puig de Can Coll"	"Puig de Can Coll"						
"Puig d'en Guerxo"	"Puig d'en Guerxo"						
"Serra Grossa"	"Serra Grossa"						
"Puig de Can Jaume Costa"	"Puig de Can Jaume Costa"						
"Serra de ses Fontanelles"	"Serra de ses Fontanelles"						
"Can Noguera"	"Can Noguera"						
"Can Guerxo"	"Can Guerxo"						
"Can Xo"	"Can Xo"						
"Can Racó"	"Can Racó"						
"Coll de la Freixeneda"	"Coll de la Freixeneda"						
"Serrat de Fogueró"	"Serrat de Fogueró"						
"Coll dels Llancers"	"Coll dels Llancers"						
"Serra dels Arços"	"Serra dels Arços"						
"Font de la Petja"	"Font de la Petja"						
"Serrat Llarg"	"Serrat Llarg"						
"Serra de Freixeda"	"Serra de Freixeda"						
"Serrat dels Pastors"	"Serrat dels Pastors"						
"Coll de l'Home Mort"	"Coll de l'Home Mort"						
"Coll de Manter"	"Coll de Manter"						
"Puig de Meix"	"Puig de Meix"						
"Coll de Joanetes"	"Coll de Joanetes"						
"Font de Santa Magdalena"	"Font de Santa Magdalena"						
"Font de Can Turó"	"Font de Can Turó"						
"Coll del Forn"	"Coll del Forn"						
"Serrat de Fontanills"	"Serrat de Fontanills"						
"Serrat de les Artigues"	"Serrat de les Artigues"						
"Font de la Freixeneda"	"Font de la Freixeneda"						
"Puig del Mas Roig"	"Puig del Mas Roig"						
"Puig d'Aulines"	"Puig d'Aulines"						
"Coll Sabastida"	"Coll Sabastida"						
"Coll de Saiols"	"Coll de Saiols"						
"Font de les Marrades"	"Font de les Marrades"						
"Font de les Fogoses"	"Font de les Fogoses"						
"Coll del Pedró"	"Coll del Pedró"						
"Serrat de la Clapera"	"Serrat de la Clapera"						
"Serra de Sant Miquel"	"Serra de Sant Miquel"						
"Serra de les Comelles"	"Serra de les Comelles"						
"Serrat de Cal Sant"	"Serrat de Cal Sant"						
"Font de Sant Grau"	"Font de Sant Grau"						
"Font de la Verge de Lourdes"	"Font de la Verge de Lourdes"						
"Can Benet i Ca la Remei"	"Can Benet i Ca la Remei"						
"Can Llonga"	"Can Llonga"						
"Font de la Clapera"	"Font de la Clapera"						
"Can Teixeda"	"Can Teixeda"						
"Serra de la Guàrdia"	"Serra de la Guàrdia"						
"Can Trona"	"Can Trona"						
"Font de l'Estació"	"Font de l'Estació"						
"Font de Sant Esteve"	"Font de Sant Esteve"						
"Can Canalies"	"Can Canalies"						
"Can Codina"	"Can Codina"						
"Coll Tinyós"	"Coll Tinyós"						
"Puig de Burí"	"Puig de Burí"						
"Serrat de la Pinya"	"Serrat de la Pinya"						
"Serrat del Solà"	"Serrat del Solà"						
"Font del Gat"	"Font del Gat"						
"Coll d'en Bas"	"Coll d'en Bas"						
"Puig de la Rauta"	"Puig de la Rauta"						
"Serra de Llancers"	"Serra de Llancers"						
"Torrent de la Freixeneda"	"Torrent de la Freixeneda"						
"Torrent del Coll del Pedró"	"Torrent del Coll del Pedró"						
"Torrent dels Boïcs"	"Torrent dels Boïcs"						
"Torrent dels Xerrics"	"Torrent dels Xerrics"						
"Torrent del Ginebrar"	"Torrent del Ginebrar"						
"Torrent de les Cavorques"	"Torrent de les Cavorques"						
"Can Turó"	"Can Turó"						
"Torrent de la Batllia"	"Torrent de la Batllia"						
"Torrent de Pibernat"	"Torrent de Pibernat"						
"Torrent de la Codina"	"Torrent de la Codina"						
"Serra de Mateus"	"Serra de Mateus"						
"Torrent de la Faja"	"Torrent de la Faja"						
"Torrent de la Serra"	"Torrent de la Serra"						
"Can Gelada"	"Can Gelada"						
"Torrent de Can Bianya"	"Torrent de Can Bianya"						
"Can Barbosa"	"Can Barbosa"						
"Can Guix"	"Can Guix"						
"Can Serrat"	"Can Serrat"						
"Can Palanca"	"Can Palanca"						
"Can Morera"	"Can Morera"						
"Torrent de Sant Sebastià"	"Torrent de Sant Sebastià"						
"Can Vinyes"	"Can Vinyes"						
"Can Taverner"	"Can Taverner"						
"Coll de Son Puig"	"Coll de Son Puig"						
"Can Canet"	"Can Canet"						
"Puig Rodó"	"Puig Rodó"						
"Puig de Son Moranta"	"Puig de Son Moranta"						
"Puig de sa Gúbia"	"Puig de sa Gúbia"			"La Gubia, Sa Gubia, Puig de l'Alqueria, Sa Gúbia"	"La Gubia"	"mountain"	"Q11930544"
"Puig de Son Garcies"	"Puig de Son Garcies"						
"Can Mica"	"Can Mica"						
"Can Fundo"	"Can Fundo"						
"Puig de sa Figuera"	"Puig de sa Figuera"						
"Coll de Terrassa"	"Coll de Terrassa"						
"Puig de Sant Pere"	"Puig de Sant Pere"						
"Coll de Sóller"	"Coll de Sóller"						
"Puig de s'Aritjar"	"Puig de s'Aritjar"						
"Can Morro"	"Can Morro"						
"Coll d'Honor"	"Coll d'Honor"						
"Puig dels Reis"	"Puig dels Reis"						
"Puig d'Alfàbia"	"Puig d'Alfàbia"						
"Coll d'Orient"	"Coll d'Orient"						
"Font de sa Cisterna"	"Font de sa Cisterna"						
"Puig de sa Rateta"	"Puig de sa Rateta"	"sa Rateta"	"sa Rateta"				
"Puig de sa Rateta E"	"Puig de sa Rateta E"						
"Can Molí"	"Can Molí"						
"Font Luxor"	"Font Luxor"						
"Puig Ver"	"Puig Ver"						
"Can Cent"	"Can Cent"						
"Torrent de Bunyola"	"Torrent de Bunyola"						
"Can Manuel"	"Can Manuel"						
"Can Llesca"	"Can Llesca"						
"Can Topa"	"Can Topa"						
"Can Coleu"	"Can Coleu"						
"Can Negre"	"Can Negre"						
"Torrent d'Orient"	"Torrent d'Orient"						
"Can Nico"	"Can Nico"						
"Puig de sa Morisca (Nova Santa Ponça)"	"Puig de sa Morisca (Nova Santa Ponça)"						
"Puig Major"	"Puig Major"						
"Puig de Saragossa"	"Puig de Saragossa"						
"Can Cornut"	"Can Cornut"						
"Collet de Vistes"	"Collet de Vistes"						
"Can Mascaró"	"Can Mascaró"						
"Puig d'en Basset"	"Puig d'en Basset"						
"Coll de Sa Cova"	"Coll de Sa Cova"						
"Coll de Garrafa"	"Coll de Garrafa"						
"Coll de Son Vic"	"Coll de Son Vic"						
"Coll de sa Grua"	"Coll de sa Grua"						
"Font Ufana"	"Font Ufana"						
"Collet de ses Mates"	"Collet de ses Mates"						
"Collet de ses Egos"	"Collet de ses Egos"						
"Can Trujillo"	"Can Trujillo"						
"Can Rosario"	"Can Rosario"						
"Serra d'en Ferrer"	"Serra d'en Ferrer"						
"Serra de ses Pasteretes"	"Serra de ses Pasteretes"						
"Coll dels Pastors"	"Coll dels Pastors"						
"Puig d'en Bou"	"Puig d'en Bou"						
"Coll dels Tords"	"Coll dels Tords"						
"Font de sa Puríssima"	"Font de sa Puríssima"						
"Can Zen"	"Can Zen"						
"Torrent de Torà"	"Torrent de Torà"						
"Platja de La Romana"	"Platja de La Romana"	"platja dels Morts"	"platja dels Morts"	"platja de la Romana, platja dels Morts"		"white sand beach"	"Q107264672"
"Torrent de Galatzó"	"Torrent de Galatzó"						
"Puig de Sa Morisca"	"Puig de Sa Morisca"			"Puig de Sa Morisca (jaciment arqueològic), Puig de sa Morisca, Puig de la Morisca, Turó fortificat de Santa Ponça, Castellot de na Morisca"	"Puig de Sa Morisca (jaciment arqueològic)"	"archaeological site"	"Q6092629"
"Puig Blanc"	"Puig Blanc"						
"Can Llana"	"Can Llana"						
"Can Torrat"	"Can Torrat"						
"Can Lluca"	"Can Lluca"						
"Torrent de Son Martí"	"Torrent de Son Martí"						
"Can Pau Perdiueta"	"Can Pau Perdiueta"						
"Can Barral"	"Can Barral"						
"Torrent de Son Caliu"	"Torrent de Son Caliu"						
"Puig d'en Negre"	"Puig d'en Negre"						
"Puig d'en Valls"	"Puig d'en Valls"						
"Can Espanyol"	"Can Espanyol"						
"Can Titi"	"Can Titi"						
"Can Lluís de sa Rota"	"Can Lluís de sa Rota"						
"Puig d'en Picaferro"	"Puig d'en Picaferro"						
"Can Castelló"	"Can Castelló"						
"Can Xiquet Pou"	"Can Xiquet Pou"						
"Can Caus"	"Can Caus"						
"Puig d'en Cantó"	"Puig d'en Cantó"						
"Puig d'en Coques"	"Puig d'en Coques"						
"Can Creu (Creuer St. Joan)"	"Can Creu (Creuer St. Joan)"						
"Can Creu"	"Can Creu"						
"Puig d'en Riera"	"Puig d'en Riera"						
"Puig d'en Roig"	"Puig d'en Roig"						
"Puig d'en Coll"	"Puig d'en Coll"						
"Puig de sa Talaia"	"Puig de sa Talaia"						
"Puig Manyà"	"Puig Manyà"						
"Serra Verda"	"Serra Verda"						
"Coll de sa Plana"	"Coll de sa Plana"						
"Can Mico"	"Can Mico"						
"Puig de sa Creu"	"Puig de sa Creu"						
"Coll de Vila"	"Coll de Vila"						
"Puig d'en Durban"	"Puig d'en Durban"						
"Puig de sa Vinya"	"Puig de sa Vinya"						
"Serra d'en Pujol"	"Serra d'en Pujol"						
"Puig d'en Purredó"	"Puig d'en Purredó"						
"Puig de ses Torretes"	"Puig de ses Torretes"						
"Puig Marina"	"Puig Marina"						
"Puig d'en Pep"	"Puig d'en Pep"						
"Can Durban"	"Can Durban"						
"Can Marçà"	"Can Marçà"						
"Coll de sa Vaca"	"Coll de sa Vaca"						
"Puig de Missa"	"Puig de Missa"						
"Can Blai"	"Can Blai"						
"Puig d'en Perelló"	"Puig d'en Perelló"						
"Can Poll"	"Can Poll"						
"Puig d'en Bassetes"	"Puig d'en Bassetes"						
"Puig de sa Savina"	"Puig de sa Savina"						
"Puig d'en Toni Andreu"	"Puig d'en Toni Andreu"						
"Puig d'en Besora"	"Puig d'en Besora"						
"Puig d'en Gat"	"Puig d'en Gat"						
"Puig d'en Lluquí"	"Puig d'en Lluquí"						
"Puig de sa Rota Blanca"	"Puig de sa Rota Blanca"						
"Puig Cap Gros"	"Puig Cap Gros"						
"Puig d'en Mateu"	"Puig d'en Mateu"						
"Puig d'en Mestre"	"Puig d'en Mestre"						
"Torrent de ses Dones"	"Torrent de ses Dones"						
"Puig de Cas Corb"	"Puig de Cas Corb"						
"Can Cirer"	"Can Cirer"						
"Can Coccus"	"Can Coccus"						
"Can Parramatta"	"Can Parramatta"						
"Can Domingo"	"Can Domingo"						
"Can Batllori"	"Can Batllori"						
"Can Busques"	"Can Busques"						
"Can Bufi Xic"	"Can Bufi Xic"						
"Can Gai"	"Can Gai"						
"Can Reverter"	"Can Reverter"						
"Can Jordi Tries"	"Can Jordi Tries"						
"Can Riambau"	"Can Riambau"						
"Turó de les Mentides"	"Turó de les Mentides"						
"Can Parets"	"Can Parets"						
"Can Santa Digna"	"Can Santa Digna"						
"Can Rajol"	"Can Rajol"						
"Can Duros"	"Can Duros"						
"Can Dantí"	"Can Dantí"						
"Can Pagès d'Avall"	"Can Pagès d'Avall"						
"Can Garriga"	"Can Garriga"						
"Can Sobirana"	"Can Sobirana"						
"Can Manel Nou"	"Can Manel Nou"						
"Can Bot"	"Can Bot"						
"Can Cassà de la Serra"	"Can Cassà de la Serra"						
"Can Suquet del Pla"	"Can Suquet del Pla"						
"Can Sabater"	"Can Sabater"						
"Can Carbonell"	"Can Carbonell"						
"Can Suquet"	"Can Suquet"						
"Turó de Can Pep Ros"	"Turó de Can Pep Ros"						
"Turó de Can Bertran"	"Turó de Can Bertran"						
"Font de Sant Mamet"	"Font de Sant Mamet"						
"Can Gessa de Dalt"	"Can Gessa de Dalt"						
"Can Manyosa"	"Can Manyosa"						
"Turó de Can Suquet"	"Turó de Can Suquet"						
"Can Cabeça"	"Can Cabeça"						
"Can Puig-oriol Gran"	"Can Puig-oriol Gran"						
"Can Puig-oriol Xic"	"Can Puig-oriol Xic"						
"Turó del Senyor"	"Turó del Senyor"						
"Torrent de Santa Margarida"	"Torrent de Santa Margarida"						
"Can Santpere de la Torre"	"Can Santpere de la Torre"						
"Can Capella"	"Can Capella"						
"Can Carrasco"	"Can Carrasco"						
"Can Verges"	"Can Verges"						
"Can Poses"	"Can Poses"						
"Can Calbet"	"Can Calbet"						
"Can Pau Tries"	"Can Pau Tries"						
"Torrent de Can Gorgs"	"Torrent de Can Gorgs"						
"Can Siurans"	"Can Siurans"						
"Can Coscó"	"Can Coscó"						
"Can Manent"	"Can Manent"						
"Can Rastes"	"Can Rastes"						
"Can Bartomeu"	"Can Bartomeu"						
"Can Muntaner"	"Can Muntaner"						
"Torrent de Can Rovira del Villar"	"Torrent de Can Rovira del Villar"						
"Can Nau"	"Can Nau"						
"Can Bosch"	"Can Bosch"						
"Torrent de Can Sora"	"Torrent de Can Sora"						
"Can Monells"	"Can Monells"						
"Can Filbà"	"Can Filbà"						
"Can Font de Dalt"	"Can Font de Dalt"						
"Can Font de Baix"	"Can Font de Baix"						
"Torrent de l'Aigua"	"Torrent de l'Aigua"						
"Torrent de Can Suquet"	"Torrent de Can Suquet"						
"Can Jaumira"	"Can Jaumira"						
"Can Torrassa"	"Can Torrassa"						
"Can Jaumira Nou"	"Can Jaumira Nou"						
"Torrent de Can Cabeça"	"Torrent de Can Cabeça"						
"Torrent de can Manuel"	"Torrent de can Manuel"						
"Can Sila"	"Can Sila"						
"Can Pelegrí"	"Can Pelegrí"						
"Can Eres Vell"	"Can Eres Vell"						
"Can Eres Nou"	"Can Eres Nou"						
"Can Ribalta"	"Can Ribalta"						
"Can Forns"	"Can Forns"						
"Can Pere dels Ous"	"Can Pere dels Ous"						
"Can Gallina"	"Can Gallina"						
"Can Puigdollers"	"Can Puigdollers"						
"Can Corbella"	"Can Corbella"						
"Can Gatosa"	"Can Gatosa"						
"Can Pujadetes"	"Can Pujadetes"						
"Torrent Llibre"	"Torrent Llibre"						
"Can Montells Nou"	"Can Montells Nou"						
"Can Montells Vell"	"Can Montells Vell"						
"Can Pere Xic"	"Can Pere Xic"						
"Font dels Oms"	"Font dels Oms"						
"Can Nicolau"	"Can Nicolau"						
"Can Pere Montells"	"Can Pere Montells"						
"Can A. Mercader"	"Can A. Mercader"						
"Can Bas"	"Can Bas"						
"Can Lluís Salvador"	"Can Lluís Salvador"						
"Can Marc Nou"	"Can Marc Nou"						
"Can Martí Moret"	"Can Martí Moret"						
"Can Miret"	"Can Miret"						
"Can Moret"	"Can Moret"						
"Can Santacana"	"Can Santacana"						
"Can X. Mercader"	"Can X. Mercader"						
"Can Llavores"	"Can Llavores"						
"Can Boixadera"	"Can Boixadera"						
"Can Cuiàs"	"Can Cuiàs"						
"Can Xafa"	"Can Xafa"						
"Can Milhomes"	"Can Milhomes"						
"Can Calau"	"Can Calau"						
"Can Daniel"	"Can Daniel"						
"Can Geroni"	"Can Geroni"						
"Can Gil"	"Can Gil"						
"Can Met"	"Can Met"						
"Can Tram"	"Can Tram"						
"Can Guri"	"Can Guri"						
"Can Joan Guri"	"Can Joan Guri"						
"Can M. Roig"	"Can M. Roig"						
"Torrent del Clavetaire"	"Torrent del Clavetaire"						
"Torrent del Pla"	"Torrent del Pla"						
"Can Borràs: Àrea de Serveis Personals (Serveis socials i Ensenyament)"	"Can Borràs: Àrea de Serveis Personals (Serveis socials i Ensenyament)"						
"Torrent de Sant Hilari"	"Torrent de Sant Hilari"						
"Can Farines"	"Can Farines"						
"Can Gallego"	"Can Gallego"						
"Can Daura"	"Can Daura"						
"Can Magí"	"Can Magí"						
"Can Llaunes"	"Can Llaunes"						
"Font Floristeries"	"Font Floristeries"						
"Coll i Pujol"	"Coll i Pujol"						
"Can Joan Bar"	"Can Joan Bar"						
"Can Margenat"	"Can Margenat"						
"Turó de l'Espiral"	"Turó de l'Espiral"						
"Font del Lleó"	"Font del Lleó"						
"Turó de Sant Onofre"	"Turó de Sant Onofre"						
"Font Santa de Baix"	"Font Santa de Baix"						
"Font de Can Mas"	"Font de Can Mas"						
"Font Santa de Dalt"	"Font Santa de Dalt"						
"Collet de Vallençana"	"Collet de Vallençana"						
"Font de la Rosa"	"Font de la Rosa"						
"Turó d'en Boscà"	"Turó d'en Boscà"						
"Turó de l'Enric"	"Turó de l'Enric"						
"Turó d'en Rafel"	"Turó d'en Rafel"						
"Font de Baix"	"Font de Baix"						
"Turó de l'Home"	"Turó de l'Home"						
"Can Dani"	"Can Dani"						
"Turó d'en Joan de les Dents"	"Turó d'en Joan de les Dents"						
"Coll de la Malesa"	"Coll de la Malesa"						
"Font de l'Amigó"	"Font de l'Amigó"						
"Coll de la Jeia d'en Pujol"	"Coll de la Jeia d'en Pujol"						
"Turó de la Nadala"	"Turó de la Nadala"						
"Torrent de Vallençana"	"Torrent de Vallençana"						
"Carrer de Provença"	"Carrer de Provença"	"rambla de Llefià"	"rambla de Llefià"				
"Carrer de Pablo Picasso"	"Carrer de Pablo Picasso"	"carrer de Pau Picasso"	"carrer de Pau Picasso"				
"Carrer de Mossèn Anton Romeu"	"Carrer de Mossèn Anton Romeu"	"carrer d'en Mossèn Anton Romeu"	"carrer d'en Mossèn Anton Romeu"				
"Torrent de la Font"	"Torrent de la Font"						
"Avinguda de Bac de Roda"	"Avinguda de Bac de Roda"	"pont del Torrent de la Font"	"pont del Torrent de la Font"				
"Torrent de la Font Santa"	"Torrent de la Font Santa"						
"Can Devesa Nou"	"Can Devesa Nou"						
"Torrent d'en Pujol"	"Torrent d'en Pujol"						
"Torrent de Coma d'Oms"	"Torrent de Coma d'Oms"						
"Can Geperut"	"Can Geperut"						
"Torrent de la Canal"	"Torrent de la Canal"						
"Can Banús"	"Can Banús"						
"Torrent d'en Fregons"	"Torrent d'en Fregons"						
"Can Cervera"	"Can Cervera"						
"Can Grapa"	"Can Grapa"						
"Can Guineu"	"Can Guineu"						
"Can Ferrater"	"Can Ferrater"						
"Can Campmany"	"Can Campmany"						
"Can Vestit"	"Can Vestit"						
"Can Cabra"	"Can Cabra"						
"Can Trencalòs"	"Can Trencalòs"						
"Can Camas"	"Can Camas"						
"Can Parrot"	"Can Parrot"						
"Torrent del Ros"	"Torrent del Ros"						
"Can Cases"	"Can Cases"						
"Torrent Pregon"	"Torrent Pregon"						
"Torrent de la Font de l'Amigó"	"Torrent de la Font de l'Amigó"						
"Torrent d'en Mamerri"	"Torrent d'en Mamerri"						
"Torrent de les Botges"	"Torrent de les Botges"						
"Can Barbeta"	"Can Barbeta"						
"Can Claris"	"Can Claris"						
"Font dels Brucs Bords"	"Font dels Brucs Bords"						
"Font del Salt del Boc"	"Font del Salt del Boc"						
"Font del Conill"	"Font del Conill"						
"Turó dels Maçaners"	"Turó dels Maçaners"						
"Coll dels Castellets"	"Coll dels Castellets"						
"Font d'en Pistola"	"Font d'en Pistola"						
"Font del Prat"	"Font del Prat"						
"Coll de Te"	"Coll de Te"						
"Can Vilanova"	"Can Vilanova"						
"Collet dels Dos Homes"	"Collet dels Dos Homes"						
"Turó de Grenys"	"Turó de Grenys"	"Turó d'Arenys"	"Turó d'Arenys"	"Turó d'Arenys, turó d'Arenys"	"Turó d'Arenys"	"mountain"	"Q17481254"
"Font de Llops"	"Font de Llops"						
"Coll de Sant Marçal"	"Coll de Sant Marçal"						
"Puig Servós"	"Puig Servós"						
"Font de la Casa Nova d'en Crous"	"Font de la Casa Nova d'en Crous"						
"Font del Muro"	"Font del Muro"						
"Coll Sobirana"	"Coll Sobirana"						
"Collet de Vilanova"	"Collet de Vilanova"						
"Can Pau Torrent"	"Can Pau Torrent"						
"Font del Regàs"	"Font del Regàs"						
"Font dels peixos"	"Font dels peixos"						
"Serrat de la Roquera"	"Serrat de la Roquera"						
"Turó de la Brolla"	"Turó de la Brolla"						
