"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"
"Can Pubill"	"Can Pubill"						
"Coll del Faig"	"Coll del Faig"						
"Can Fabra"	"Can Fabra"						
"Can Pelat"	"Can Pelat"						
"Can Mirandes"	"Can Mirandes"						
"Can Lluís"	"Can Lluís"						
"Can Faig"	"Can Faig"						
"Can Joan"	"Can Joan"						
"Font de Llossa"	"Font de Llossa"						
"Serrat de la Mostra"	"Serrat de la Mostra"						
"Serrat Negre"	"Serrat Negre"						
"Serrat Del Boix"	"Serrat Del Boix"						
"Serra de Clavera"	"Serra de Clavera"						
"Font de Guillemet"	"Font de Guillemet"						
"Can Panna"	"Can Panna"						
"Can Valent"	"Can Valent"						
"Coll del Tribes"	"Coll del Tribes"						
"Puig de la Portella Gran"	"Puig de la Portella Gran"						
"Puig de Terrers"	"Puig de Terrers"						
"Puig del Pam"	"Puig del Pam"						
"Serra de Dellà"	"Serra de Dellà"						
"Serra de Mauri"	"Serra de Mauri"						
"Serra de Maurí"	"Serra de Maurí"						
"Font de la Cascada"	"Font de la Cascada"						
"Coll dels Gascons"	"Coll dels Gascons"						
"Coll de Perdiguer"	"Coll de Perdiguer"						
"Puig de l'Orri"	"Puig de l'Orri"						
"Font de l’Orri"	"Font de l’Orri"						
"Coll de l'Estaca"	"Coll de l'Estaca"						
"Coll de l’Estaca"	"Coll de l’Estaca"						
"Font dels Miracles"	"Font dels Miracles"						
"Puig Serbi"	"Puig Serbi"						
"Can Castanyer"	"Can Castanyer"						
"Can Bassol"	"Can Bassol"						
"Can Manen"	"Can Manen"						
"Can Moliner"	"Can Moliner"						
"Can Colom"	"Can Colom"						
"Can Mosso"	"Can Mosso"						
"Coll de l'Arqueta"	"Coll de l'Arqueta"						
"Puig Oriol"	"Puig Oriol"						
"Can Pla"	"Can Pla"						
"font del gros"	"font del gros"						
"Coll del Pou"	"Coll del Pou"						
"Font dels Ocells"	"Font dels Ocells"						
"Font del Pou"	"Font del Pou"						
"Font del Puig Neulós"	"Font del Puig Neulós"						
"Coll de l'Orri de la Vinyola"	"Coll de l'Orri de la Vinyola"						
"Puig Pedró de la Tossa"	"Puig Pedró de la Tossa"						
"Font de Carol"	"Font de Carol"						
"Coll de Sull"	"Coll de Sull"						
"Puig d'En Vidal"	"Puig d'En Vidal"						
"Can Figueres"	"Can Figueres"						
"Can Anton"	"Can Anton"						
"Font de Baix"	"Font de Baix"						
"Font de la Plaça"	"Font de la Plaça"						
"Font de Dalt"	"Font de Dalt"						
"Coll de Segalera"	"Coll de Segalera"						
"Font de Segre"	"Font de Segre"						
"Coll d'Er"	"Coll d'Er"						
"Font Blanca"	"Font Blanca"						
"Coll de Formentera"	"Coll de Formentera"						
"Coll de Prunet de Baix"	"Coll de Prunet de Baix"						
"Can Ventura"	"Can Ventura"						
"Can Carbonell d'Amunt"	"Can Carbonell d'Amunt"						
"Font Freda"	"Font Freda"						
"Coll de Segalers"	"Coll de Segalers"						
"Font d'en Martí"	"Font d'en Martí"						
"Font Nostre"	"Font Nostre"						
"Puig dels Tres Vents"	"Puig dels Tres Vents"						
"Can Vallmanya"	"Can Vallmanya"						
"Coll Bufador"	"Coll Bufador"						
"Can Jaume"	"Can Jaume"						
"Serra les Xemeneies"	"Serra les Xemeneies"						
"Coll dels Andorrans"	"Coll dels Andorrans"						
"Puig de la Grava"	"Puig de la Grava"						
"Can Marcel"	"Can Marcel"						
"Coll del Pam"	"Coll del Pam"						
"Coll Forcat"	"Coll Forcat"						
"Coll Forcadell"	"Coll Forcadell"						
"Coll de Pal"	"Coll de Pal"						
"Coll de l'Ullat"	"Coll de l'Ullat"						
"Serra d'Escales"	"Serra d'Escales"						
"Serrat de les Agulles"	"Serrat de les Agulles"						
"Puig Janer"	"Puig Janer"						
"Font d'en Guillot"	"Font d'en Guillot"						
"Serrat del Cortal"	"Serrat del Cortal"						
"Puig de Cervera"	"Puig de Cervera"			"Puig de Cervera"		"mountain"	"Q11943569"
"Can Decreix"	"Can Decreix"						
"Coll de Forques"	"Coll de Forques"						
"Font du Prat d'Avet"	"Font du Prat d'Avet"						
"Coll de Fins"	"Coll de Fins"						
"Serrat de la Devesa"	"Serrat de la Devesa"						
"Font de la Costa"	"Font de la Costa"						
"Rec el"	"Rec el"						
"Serrat de la Mole"	"Serrat de la Mole"						
"Font de Les Escoles Velles"	"Font de Les Escoles Velles"						
"Coll de Sant Salvador"	"Coll de Sant Salvador"						
"Font del Picassó"	"Font del Picassó"						
"Font de la Misèria"	"Font de la Misèria"						
"Puig de Font Viva"	"Puig de Font Viva"						
"Font d'En Pou"	"Font d'En Pou"						
"Font del Cadell"	"Font del Cadell"						
"Font de la Perdiu"	"Font de la Perdiu"						
"Coll de Pradelles"	"Coll de Pradelles"						
"Torrent de la Tossa"	"Torrent de la Tossa"						
"Font del Barbet"	"Font del Barbet"						
"Font de la Mosca"	"Font de la Mosca"						
"Serra del Mel"	"Serra del Mel"						
"Font de la Gleva"	"Font de la Gleva"						
"Coll del Forn"	"Coll del Forn"						
"Font de la Coma d'Eina"	"Font de la Coma d'Eina"						
"Coll d'Eina"	"Coll d'Eina"						
"Puig del Toro"	"Puig del Toro"						
"Coll de Bena"	"Coll de Bena"						
"Font de Sant Joan"	"Font de Sant Joan"						
"Torrent Gros"	"Torrent Gros"						
"Serrat Mitjan"	"Serrat Mitjan"						
"Font de les Soques"	"Font de les Soques"						
"Font del Mentet"	"Font del Mentet"						
"Coll del Bou"	"Coll del Bou"						
"Puig de l'Home Mort"	"Puig de l'Home Mort"						
"Serrat de l'Escaldat"	"Serrat de l'Escaldat"						
"Font de Sant Feliu"	"Font de Sant Feliu"						
"Font del Diumenge"	"Font del Diumenge"						
"Serrat de l'Alzina"	"Serrat de l'Alzina"						
"Coll de la Jaça d’en Vernet"	"Coll de la Jaça d’en Vernet"						
"Coll del Beç"	"Coll del Beç"						
"Coll De La Margue"	"Coll De La Margue"						
"Font del Gat"	"Font del Gat"						
"Torrent Fosc"	"Torrent Fosc"						
"Serrat d'En Parrot"	"Serrat d'En Parrot"						
"Puig Estella"	"Puig Estella"						
"Torrent de la Grave"	"Torrent de la Grave"						
"Coll del Puig"	"Coll del Puig"						
"Coll del Torn"	"Coll del Torn"						
"Torrent Mitja"	"Torrent Mitja"						
"Collet del Monjo"	"Collet del Monjo"						
"Font de l'Aram"	"Font de l'Aram"						
"Coll de Brilles"	"Coll de Brilles"						
"Coll de Mill"	"Coll de Mill"						
