"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"
"Carrer del Prat de la Manta"	"Carrer del Prat de la Manta"						
"Carrer de Blas Fernández Lirola"	"Carrer de Blas Fernández Lirola"						
"Carrer de Natzaret"	"Carrer de Natzaret"						
"Carrer de la Independència"	"Carrer de la Independència"						
"Carrer de la Física"	"Carrer de la Física"						
"Plaça de Marie Curie"	"Plaça de Marie Curie"						
"Plaça de Lola Anglada"	"Plaça de Lola Anglada"						
"Carrer de Bacardí"	"Carrer de Bacardí"						
"Carrer de l'Arquitectura"	"Carrer de l'Arquitectura"						
"Carrer de la Literatura"	"Carrer de la Literatura"						
"Carrer de Mileva Maric"	"Carrer de Mileva Maric"						
"Carrer de Hannah Arendt"	"Carrer de Hannah Arendt"						
"Carrer de Victoria Kent"	"Carrer de Victoria Kent"						
"Plaça del Repòs"	"Plaça del Repòs"						
"Plaça dels Veïns"	"Plaça dels Veïns"						
"Carrer de l'Alumini"	"Carrer de l'Alumini"						
"Carrer de Buenos Aires"	"Carrer de Buenos Aires"						
"Carrer Transversal"	"Carrer Transversal"						
"Carrer de l'Uva"	"Carrer de l'Uva"						
"Carrer d'Àngel Guimerà"	"Carrer d'Àngel Guimerà"						
"Carrer del Comerç"	"Carrer del Comerç"						
"Carrer del General Prim"	"Carrer del General Prim"						
"Carrer Modern"	"Carrer Modern"						
"Carrer de l'Alhambra"	"Carrer de l'Alhambra"						
"Carrer de Martí-Codolar"	"Carrer de Martí-Codolar"						
"Carrer de Santiago Ramón y Cajal"	"Carrer de Santiago Ramón y Cajal"						
"Carrer d'Holanda"	"Carrer d'Holanda"						
"Parc de l'Alhambra"	"Parc de l'Alhambra"						
"Carrer de la Unió"	"Carrer de la Unió"						
"Plaça de Milagros Consarnau i Sabaté"	"Plaça de Milagros Consarnau i Sabaté"						
"Plaça de Vidre"	"Plaça de Vidre"						
"Plaça de Joan Brossa"	"Plaça de Joan Brossa"						
"Carrer d'Anselm Clavé"	"Carrer d'Anselm Clavé"						
"Carrer de Pareto"	"Carrer de Pareto"						
"Carrer de Salvador"	"Carrer de Salvador"						
"Carrer de Maluquer"	"Carrer de Maluquer"						
"Carrer de Muns"	"Carrer de Muns"						
"Carrer de Santiago Rusiñol"	"Carrer de Santiago Rusiñol"						
"Carrer del Doctor Fleming"	"Carrer del Doctor Fleming"						
"Plaça de Francesc Macià i Llussà"	"Plaça de Francesc Macià i Llussà"						
"Carrer del Mestre Carbó"	"Carrer del Mestre Carbó"						
"Avinguda del Metro"	"Avinguda del Metro"						
"Carrer del Cavall Bernat"	"Carrer del Cavall Bernat"						
"Carrer d'Isaac Peral"	"Carrer d'Isaac Peral"						
"Carrer de Rafael de Campalans"	"Carrer de Rafael de Campalans"						
"Carrer de Jacint Verdaguer"	"Carrer de Jacint Verdaguer"						
"Plaça dels Avis"	"Plaça dels Avis"						
"Plaça de Camilo José Cela"	"Plaça de Camilo José Cela"						
"Plaça de Pius XII"	"Plaça de Pius XII"						
"Plaça de Maria Artigal"	"Plaça de Maria Artigal"						
"Plaça de l'Hortet"	"Plaça de l'Hortet"						
"Plaça de l'Escorsa"	"Plaça de l'Escorsa"						
"Plaça de Can Colom"	"Plaça de Can Colom"						
"Plaça de Maria Aurèlia Capmany"	"Plaça de Maria Aurèlia Capmany"						
"Plaça de Maria Soteras"	"Plaça de Maria Soteras"						
"Plaça de Sant Isidre"	"Plaça de Sant Isidre"						
"Carrer del Rosselló"	"Carrer del Rosselló"						
"Carrer del Congost"	"Carrer del Congost"						
"Plaça de l'Estació - Passatge Bertrand"	"Plaça de l'Estació - Passatge Bertrand"						
"Parc del Llobregat"	"Parc del Llobregat"						
"Parc Esportiu Les Grases"	"Parc Esportiu Les Grases"						
"Parc Europa"	"Parc Europa"						
"Carrer del Pla"	"Carrer del Pla"						
"Carrer de Joaquim Castells"	"Carrer de Joaquim Castells"						
"Carrer de Rupert Lladó"	"Carrer de Rupert Lladó"						
"Carrer de Joan Batllori"	"Carrer de Joan Batllori"						
"Carrer de Pi i Margall"	"Carrer de Pi i Margall"						
"Carrer de Miguel de Cervantes"	"Carrer de Miguel de Cervantes"						
"Carrer de Josep María de Molina"	"Carrer de Josep María de Molina"						
"Carrer de Pere Álvarez"	"Carrer de Pere Álvarez"						
"Carrer de la Riera d'en Pahissa"	"Carrer de la Riera d'en Pahissa"						
"Carrer del Primer de Maig"	"Carrer del Primer de Maig"						
"Carrer de Sant Josep"	"Carrer de Sant Josep"						
"Carrer de les Creus"	"Carrer de les Creus"						
"Carrer de Laureà Miró"	"Carrer de Laureà Miró"						
"Parc Vuit de Març"	"Parc Vuit de Març"						
"Carrer Jaume Ribas"	"Carrer Jaume Ribas"						
"Carrer de Santa Maria"	"Carrer de Santa Maria"						
"Carrer Verge de les Neus"	"Carrer Verge de les Neus"						
"Carrer de Sant Joan"	"Carrer de Sant Joan"						
"Carrer de Sant Antoni"	"Carrer de Sant Antoni"						
"Carrer Doctor Barraquer"	"Carrer Doctor Barraquer"						
"Carrer de Josep Maria de Segarra"	"Carrer de Josep Maria de Segarra"						
"Carrer Falguera"	"Carrer Falguera"						
"Carrer Joan Antoni Samaranch"	"Carrer Joan Antoni Samaranch"						
"Plaça de Rafael Alberti"	"Plaça de Rafael Alberti"						
"Carrer Remigio Guix"	"Carrer Remigio Guix"						
"Carrer de Ramón y Cajal"	"Carrer de Ramón y Cajal"						
"Plaça de Felip Alcántara"	"Plaça de Felip Alcántara"						
"Carrer de Llorenç Pahissa"	"Carrer de Llorenç Pahissa"						
"Carrer Pou de Sant Pere"	"Carrer Pou de Sant Pere"						
"Plaça d'Alfons Comín"	"Plaça d'Alfons Comín"						
"Plaça Elisabeth Eidenbenz"	"Plaça Elisabeth Eidenbenz"						
"Carrer del Sol"	"Carrer del Sol"						
"Carrer de Santiago Rusiñol"	"Carrer de Santiago Rusiñol"						
"Carrer dels Germans Lladó"	"Carrer dels Germans Lladó"						
"Carrer de Josep Ricart"	"Carrer de Josep Ricart"						
"Carrer de Joan de Batlle"	"Carrer de Joan de Batlle"						
"Carrer de Mossèn Cinto Verdaguer"	"Carrer de Mossèn Cinto Verdaguer"						
"Carrer dels Germans Carreras"	"Carrer dels Germans Carreras"						
"Carrer de la Verge de Montserrat"	"Carrer de la Verge de Montserrat"						
"Carrer de la Verge del Pilar"	"Carrer de la Verge del Pilar"						
"Carrer de Maria Noguera"	"Carrer de Maria Noguera"						
"Carrer de Ramon Ribas"	"Carrer de Ramon Ribas"						
"Carrer del General Manso"	"Carrer del General Manso"						
"Plaça de l'Estació"	"Plaça de l'Estació"						
"Carrer Girona"	"Carrer Girona"						
"Plaça de la Solidaritat"	"Plaça de la Solidaritat"						
"Carrer Rectoria"	"Carrer Rectoria"						
"Plaça de la Vila"	"Plaça de la Vila"						
"Carrer Torras i Bages"	"Carrer Torras i Bages"						
"Carrer Montserrat"	"Carrer Montserrat"						
"Carrer de Joan Maragall"	"Carrer de Joan Maragall"						
"Carrer Sant Llorenç"	"Carrer Sant Llorenç"						
"Carrer Vidal i Ribas"	"Carrer Vidal i Ribas"						
"Carrer de Josep Irla"	"Carrer de Josep Irla"						
"Carrer de Josep Tarradellas"	"Carrer de Josep Tarradellas"						
"Carrer de Josep Gaspà"	"Carrer de Josep Gaspà"						
"Carrer de Joana Raspall"	"Carrer de Joana Raspall"						
"Plaça de Lluís Companys"	"Plaça de Lluís Companys"						
"Plaça del Casal de Joves"	"Plaça del Casal de Joves"						
"Plaça del Doctor Behring"	"Plaça del Doctor Behring"						
"Carrer del Terrisser"	"Carrer del Terrisser"						
"Carrer de Sant Jaume"	"Carrer de Sant Jaume"						
"Carrer dels Països Catalans"	"Carrer dels Països Catalans"						
"Carrer de Jaume Balmes"	"Carrer de Jaume Balmes"						
"Carrer de Sant Gabriel"	"Carrer de Sant Gabriel"						
"Carrer de Joaquim Prats"	"Carrer de Joaquim Prats"						
"Carrer Riera de Pahissa"	"Carrer Riera de Pahissa"						
"Carrer Treball"	"Carrer Treball"						
"Carrer Indústria"	"Carrer Indústria"						
"Carrer de Ramón de Trincheria"	"Carrer de Ramón de Trincheria"						
"Plaça de Catalunya"	"Plaça de Catalunya"						
"Carrer de Ventura i Gassol"	"Carrer de Ventura i Gassol"						
"Carrer de Prolongació de Falguera"	"Carrer de Prolongació de Falguera"						
"Carrer Verge de la Salut"	"Carrer Verge de la Salut"						
"Carrer de Josep Teixidor"	"Carrer de Josep Teixidor"						
"Carrer de l'Hospitalet"	"Carrer de l'Hospitalet"						
"Carrer de Miquel Coll i Alentorn"	"Carrer de Miquel Coll i Alentorn"						
"Carrer de Jaume Vidal"	"Carrer de Jaume Vidal"						
"Carrer de Pere IV"	"Carrer de Pere IV"						
"Carrer de Tirant lo Blanc"	"Carrer de Tirant lo Blanc"						
"Carrer de Pere Àlvarez"	"Carrer de Pere Àlvarez"						
"Carrer de Joan Salvat Papasseït"	"Carrer de Joan Salvat Papasseït"						
"Parc de Bombers de Sant Feliu de Llobregat"	"Parc de Bombers de Sant Feliu de Llobregat"						
"Carrer de Picasso"	"Carrer de Picasso"						
"Plaça de la Falguera"	"Plaça de la Falguera"						
"Carrer de la Constitució"	"Carrer de la Constitució"						
"Plaça Vinya del Puntaire"	"Plaça Vinya del Puntaire"						
"Carrer del Reverend Martí Duran"	"Carrer del Reverend Martí Duran"						
"Carrer de Lluís G.Rius"	"Carrer de Lluís G.Rius"						
"Plaça de la Salut"	"Plaça de la Salut"						
"Carrer del General Prim"	"Carrer del General Prim"						
"Parc de Can Llobera"	"Parc de Can Llobera"						
"Carrer del Comerç"	"Carrer del Comerç"						
"Carrer de Mataró"	"Carrer de Mataró"						
"Parc del Cerdanet"	"Parc del Cerdanet"						
"Plaça de Can Llobera"	"Plaça de Can Llobera"						
"Parc de la Pineda de la Salut"	"Parc de la Pineda de la Salut"						
"Carrer de l'Agricultura"	"Carrer de l'Agricultura"						
"Carrer de Granollers"	"Carrer de Granollers"						
"Carrer de Joaquim Montmany"	"Carrer de Joaquim Montmany"						
"Plaça de Pere Dot"	"Plaça de Pere Dot"						
"Carrer de Joan XXIII"	"Carrer de Joan XXIII"						
"Carrer Riera de la Salut"	"Carrer Riera de la Salut"						
"Carrer de la Santa Creu"	"Carrer de la Santa Creu"						
"Carrer de Llorenç Martí"	"Carrer de Llorenç Martí"						
"Carrer de les Roses"	"Carrer de les Roses"						
"Carrer dels Tallers"	"Carrer dels Tallers"						
"Carrer de Pizarro"	"Carrer de Pizarro"						
"Carrer Francesc Sáez"	"Carrer Francesc Sáez"						
"Carrer del Doctor Fleming"	"Carrer del Doctor Fleming"						
"Parc Nadal"	"Parc Nadal"						
"Carrer Sagrament"	"Carrer Sagrament"						
"Plaça de les Roses"	"Plaça de les Roses"						
"Carrer de les Filadores"	"Carrer de les Filadores"						
"Parc de la Masia Can Dot"	"Parc de la Masia Can Dot"						
"Plaça de Montserrat Roig"	"Plaça de Montserrat Roig"						
"Carrer Doctor Fleming"	"Carrer Doctor Fleming"						
"Plaça Laujar d'Andarax"	"Plaça Laujar d'Andarax"						
"Plaça de la Xocolatada"	"Plaça de la Xocolatada"						
"Plaça Plutó"	"Plaça Plutó"						
"Plaça Neptú"	"Plaça Neptú"						
"Plaça Ferrer i Guàrdia"	"Plaça Ferrer i Guàrdia"						
"Plaça de les Vinyes"	"Plaça de les Vinyes"						
"Plaça de Francesc Macià"	"Plaça de Francesc Macià"						
"Carrer de Margarida Xirgu"	"Carrer de Margarida Xirgu"						
"Carrer Mas Lluhí"	"Carrer Mas Lluhí"						
"Carrer del Marquès de Monistrol"	"Carrer del Marquès de Monistrol"						
"Carrer de Joan Batlle"	"Carrer de Joan Batlle"						
"Carrer del Doctor Brogueroles"	"Carrer del Doctor Brogueroles"						
"Carrer del Tibidabo"	"Carrer del Tibidabo"						
"Carrer Estelí"	"Carrer Estelí"						
"Carrer de Matilde Bertran"	"Carrer de Matilde Bertran"						
"Carrer de Jacint Rius"	"Carrer de Jacint Rius"						
"Plaça Dicià"	"Plaça Dicià"						
"Carrer de Girona"	"Carrer de Girona"						
"Carrer del Baix Llobregat"	"Carrer del Baix Llobregat"						
"Carrer de Joan García Nieto"	"Carrer de Joan García Nieto"						
"Carrer Joan Fuster i Ortells"	"Carrer Joan Fuster i Ortells"						
"Parc de les Grases"	"Parc de les Grases"						
"Plaça de la Llibertat"	"Plaça de la Llibertat"						
"Carrer de Frederica Montseny"	"Carrer de Frederica Montseny"						
"Camí de la Font de Sansa"	"Camí de la Font de Sansa"						
"Camí dels Esterragalls"	"Camí dels Esterragalls"						
"Parc infantil plaça del poble"	"Parc infantil plaça del poble"						
"Camí dels Espuis. Acces Rec del Solà"	"Camí dels Espuis. Acces Rec del Solà"						
"Plaça Guillemó"	"Plaça Guillemó"						
"Camí dels Espuis"	"Camí dels Espuis"						
"Carrer dels Castanyers"	"Carrer dels Castanyers"						
"Carrer Tossalet i Vinyols"	"Carrer Tossalet i Vinyols"						
"Carrer de i'Aern"	"Carrer de i'Aern"						
"Carrer Prat Salit"	"Carrer Prat Salit"						
"Avinguda de Salou"	"Avinguda de Salou"						
"Carrer Mossèn Lluis Pujol"	"Carrer Mossèn Lluis Pujol"						
"Carrer del Barrers"	"Carrer del Barrers"						
"Avinguda de Santa Coloma"	"Avinguda de Santa Coloma"						
"Camí del Riu Valira"	"Camí del Riu Valira"						
"Carrer de la Tartera"	"Carrer de la Tartera"						
"Avinguda d'Enclar"	"Avinguda d'Enclar"						
"Carrer Major"	"Carrer Major"						
"Parc de Bombers d'Andorra la Vella"	"Parc de Bombers d'Andorra la Vella"						
"Parc de la Serradora"	"Parc de la Serradora"						
"Parc del Roure"	"Parc del Roure"						
"Carrer Roureda Tapada"	"Carrer Roureda Tapada"						
"Carrer Camp Pauet"	"Carrer Camp Pauet"						
"Carrer de Cedre"	"Carrer de Cedre"						
"Parc del Contrapàs"	"Parc del Contrapàs"						
"Parc del Cedre"	"Parc del Cedre"						
"Carrer Camp Bastida"	"Carrer Camp Bastida"						
"Carrer de les Costes"	"Carrer de les Costes"						
"Camí Vell"	"Camí Vell"						
"Carrer de la Closa"	"Carrer de la Closa"						
"Carrer Antic Camí Ral"	"Carrer Antic Camí Ral"						
"Carrer Prat de la Creu"	"Carrer Prat de la Creu"						
"Carrer de la Grau"	"Carrer de la Grau"						
"Carrer Mestre Xavier Plana"	"Carrer Mestre Xavier Plana"						
"Carrer Bonavista"	"Carrer Bonavista"						
"Carrer Roureda de Sansa"	"Carrer Roureda de Sansa"						
"Carrer Prada Motxilla"	"Carrer Prada Motxilla"						
"Carrer Solà del Jan"	"Carrer Solà del Jan"						
"Carrer Terra Vella"	"Carrer Terra Vella"						
"Avinguda de Tarragona"	"Avinguda de Tarragona"						
"Avinguda del Princep Benlloch"	"Avinguda del Princep Benlloch"						
"Carrer de l'Alzinaret"	"Carrer de l'Alzinaret"						
"Carrer Gil Torres"	"Carrer Gil Torres"						
"Plaça del monument a l'immigrant"	"Plaça del monument a l'immigrant"						
"Carrer Anna Maria Janer"	"Carrer Anna Maria Janer"						
"Avinguda Santa Coloma"	"Avinguda Santa Coloma"						
"Carrer del Currubell"	"Carrer del Currubell"						
"Carrer Roc de l'Aldias"	"Carrer Roc de l'Aldias"						
"Carrer Ciutat de Valls"	"Carrer Ciutat de Valls"						
"Carrer de la Tobira"	"Carrer de la Tobira"						
"Carrer de la Vall"	"Carrer de la Vall"						
"Carrer del Pui"	"Carrer del Pui"						
"Carrer del Puial"	"Carrer del Puial"						
"Avinguda Prat de la Creu"	"Avinguda Prat de la Creu"						
"Carrer Pratd el Rull"	"Carrer Pratd el Rull"						
"Carrer del Tossal"	"Carrer del Tossal"						
"Carrer Castellà del Sucarà"	"Carrer Castellà del Sucarà"						
"Carrer Font de Ferrús"	"Carrer Font de Ferrús"						
"Carrer de la Font del Puial"	"Carrer de la Font del Puial"						
"Carrer Font del Puial"	"Carrer Font del Puial"						
"Camí Ral de la Massana a Andorra"	"Camí Ral de la Massana a Andorra"						
"Carrer Esteve Dolsa Pujal"	"Carrer Esteve Dolsa Pujal"						
"Carrer Dr. Molines"	"Carrer Dr. Molines"						
"Parc Central"	"Parc Central"			"Parc Central d'Andorra, Parc Central, Parc Central d'Andorra la Vella"	"Parc Central d'Andorra"	"park"	"Q7136369"
"Carrer Maria Plà"	"Carrer Maria Plà"						
"Avinguda del Fener"	"Avinguda del Fener"						
"Carrer de la Creu Grossa"	"Carrer de la Creu Grossa"						
"Avinguda Consell d'Europa"	"Avinguda Consell d'Europa"						
"Avinguda Doctor Mitjavila"	"Avinguda Doctor Mitjavila"						
"Carrer Bisbe Príncep Iglésias"	"Carrer Bisbe Príncep Iglésias"						
"Avinguda Meritxell"	"Avinguda Meritxell"						
"Carrer de la Roda"	"Carrer de la Roda"						
"Carrer dels Canals"	"Carrer dels Canals"						
"Carrer Fiter i Rossell"	"Carrer Fiter i Rossell"						
"Carrer Closes de Guillemó"	"Carrer Closes de Guillemó"						
"Camí Prada Casadet"	"Camí Prada Casadet"						
"Avinguda de la Borda Nova"	"Avinguda de la Borda Nova"						
"Carrer de la Sobrevia"	"Carrer de la Sobrevia"						
"Carrer Prada Casadet"	"Carrer Prada Casadet"						
"Carrer Mossèn Enric Marfany"	"Carrer Mossèn Enric Marfany"						
"Carrer Doctor Nequí"	"Carrer Doctor Nequí"						
"Carrer Mossèn Tremosa"	"Carrer Mossèn Tremosa"						
"Carrer Doctor Vilanova"	"Carrer Doctor Vilanova"						
"Carrer Dr. Vilanova"	"Carrer Dr. Vilanova"						
"Carrer La Llacuna"	"Carrer La Llacuna"						
"Carrer de la Llacuna"	"Carrer de la Llacuna"						
"Parc Central 2"	"Parc Central 2"						
"Plaça del Poble"	"Plaça del Poble"			"Plaça del Poble, plaça del Poble"	"Plaça del Poble"	"square"	"Q18005708"
"Plaça Rebés"	"Plaça Rebés"						
"Carrer de la Vinyeta"	"Carrer de la Vinyeta"						
"Carrer Esteve Dolsa Pujol"	"Carrer Esteve Dolsa Pujol"						
"Plaça Lidia Armengol"	"Plaça Lidia Armengol"						
"Carrer Roc dels Escolls"	"Carrer Roc dels Escolls"						
"Carrer Consòrcia"	"Carrer Consòrcia"						
"Carrer del Consell General"	"Carrer del Consell General"						
"Carrer Mossèn Cinto Verdaguer"	"Carrer Mossèn Cinto Verdaguer"						
"Camí del Roc de les Bruixes"	"Camí del Roc de les Bruixes"						
"Carrer Bonaventura Riberaygua"	"Carrer Bonaventura Riberaygua"						
"Carrer de Joan Maragall"	"Carrer de Joan Maragall"						
"Carrer Pere d'Urg"	"Carrer Pere d'Urg"						
"Carrer de l'Aigüeta"	"Carrer de l'Aigüeta"						
"Carrer de la Sardana"	"Carrer de la Sardana"						
"Carrer Verge del Pilar"	"Carrer Verge del Pilar"						
"Carrer Josep Rossell i Calva"	"Carrer Josep Rossell i Calva"						
"Carrer Ciutat de Consuegra"	"Carrer Ciutat de Consuegra"						
"Carrer Callaueta"	"Carrer Callaueta"						
"Carrer Bonaventura Armengol"	"Carrer Bonaventura Armengol"						
"carrer Prat de la Creu"	"carrer Prat de la Creu"						
"Carrer Roger Bernat III"	"Carrer Roger Bernat III"						
"Carrer Pau Casals"	"Carrer Pau Casals"						
"Plaça de la Sardana"	"Plaça de la Sardana"						
"Carrer Sant Salvador"	"Carrer Sant Salvador"						
"Carrer d'Emprivat"	"Carrer d'Emprivat"						
"Plaça la Rotonda"	"Plaça la Rotonda"						
"Carrer Joan Cornella Panicello"	"Carrer Joan Cornella Panicello"						
"Carrer Babot Camp"	"Carrer Babot Camp"						
"Camí del Parc Central"	"Camí del Parc Central"						
"Carrer de la Borda"	"Carrer de la Borda"						
"Plaça The Cloud"	"Plaça The Cloud"						
"Plaça Mestre Joan Roure"	"Plaça Mestre Joan Roure"						
"Carrer de Sant Esteve"	"Carrer de Sant Esteve"						
"Carrer Sant Andreu"	"Carrer Sant Andreu"						
"Carrer Roc dels Pouets"	"Carrer Roc dels Pouets"						
"Carrer de la Grella"	"Carrer de la Grella"						
"Camí del Pont Pla"	"Camí del Pont Pla"						
"Carrer Parc Guillemó"	"Carrer Parc Guillemó"						
"Avinguda Fiter i Rossell"	"Avinguda Fiter i Rossell"						
"Camí del Falgueró"	"Camí del Falgueró"						
"Camí del Rec d'Andorra"	"Camí del Rec d'Andorra"						
"Avinguda Meritxell"	"Avinguda Meritxell"			"Avinguda de Meritxell"	"Avinguda de Meritxell"	"allée"	"Q17042536"
"Plaça Príncep Benlloch"	"Plaça Príncep Benlloch"						
"Camí de l'Estany de la Nou"	"Camí de l'Estany de la Nou"						
"Avinguda Carlemany"	"Avinguda Carlemany"						
"Carrer de Parnal"	"Carrer de Parnal"						
"Carrer de la Constituciò"	"Carrer de la Constituciò"						
"Avinguda del Pont de la Tosca"	"Avinguda del Pont de la Tosca"						
"Carrer d'Engordany"	"Carrer d'Engordany"						
"Avinguda Coprincep de Gaulle"	"Avinguda Coprincep de Gaulle"						
"Carrer François Mitterrand"	"Carrer François Mitterrand"						
"Avinguda de les Escoles"	"Avinguda de les Escoles"						
"Camí de la Font del Gat"	"Camí de la Font del Gat"						
"Camí d'Ensucaranes"	"Camí d'Ensucaranes"						
"Camí de les Molleres"	"Camí de les Molleres"						
"Camí del Coll de Caldes"	"Camí del Coll de Caldes"						
"Carrer Ciutat de Sabadell"	"Carrer Ciutat de Sabadell"						
"Carrer Isabelle Sandy"	"Carrer Isabelle Sandy"						
"Carrer Prat Gran"	"Carrer Prat Gran"						
"Avinguda Consell de la Terra"	"Avinguda Consell de la Terra"						
"Carrer Paraires"	"Carrer Paraires"						
"Carrer Pare Enric Graner"	"Carrer Pare Enric Graner"						
"Carrer Nou"	"Carrer Nou"						
"Plaça Coprínceps"	"Plaça Coprínceps"						
"Carrer de les Boïgues"	"Carrer de les Boïgues"						
"Carrer Sant Antoni"	"Carrer Sant Antoni"						
"Carrer del Prat Gran"	"Carrer del Prat Gran"						
"Carrer Santa Anna"	"Carrer Santa Anna"						
"Carrer del Picó"	"Carrer del Picó"						
"Carrer Mossén Guillem Adellach"	"Carrer Mossén Guillem Adellach"						
"Carrer de l'obac"	"Carrer de l'obac"						
"Carrer d'Engordany"	"Carrer d'Engordany"			"Pont d'Engordany, pont d'Engordany, Pont d'Escaldes-Engordany"	"Pont d'Engordany"	"road bridge"	"Q7228015"
"Camí de la Canaleta"	"Camí de la Canaleta"						
"Camí de la Plana"	"Camí de la Plana"						
"Camí d'Engolasters"	"Camí d'Engolasters"						
"Carrer de l'Hort"	"Carrer de l'Hort"						
"Plaça de les Pubilles"	"Plaça de les Pubilles"						
"Plaça de l'Església"	"Plaça de l'Església"						
"Plaça dels Safarejos"	"Plaça dels Safarejos"						
"Camí del Barri"	"Camí del Barri"						
"Camí de la Muntanya"	"Camí de la Muntanya"						
"Carrer Prat de Rogetó"	"Carrer Prat de Rogetó"						
"Carrer de les Teulades"	"Carrer de les Teulades"						
"Camí dels Vilars"	"Camí dels Vilars"						
"Carrer de l'Étang Salé"	"Carrer de l'Étang Salé"						
"Carrer dels Pardals"	"Carrer dels Pardals"						
"Carrer Josep Viladomat"	"Carrer Josep Viladomat"						
"Carrer dels Escalls"	"Carrer dels Escalls"						
"Carrer Esteve Albert"	"Carrer Esteve Albert"						
"Avinguda del Pessebre"	"Avinguda del Pessebre"						
"Carrer dels Veedors"	"Carrer dels Veedors"						
"Plaça dels dos Vaires"	"Plaça dels dos Vaires"						
"Parc de la Mola"	"Parc de la Mola"						
"Camí del Valira"	"Camí del Valira"						
"Carrer de Coll de Jou"	"Carrer de Coll de Jou"						
"Carrer de Can Diunange"	"Carrer de Can Diunange"						
"Plaça de Lalín"	"Plaça de Lalín"						
"Camí de Cal Diumenge"	"Camí de Cal Diumenge"						
"Camí de la Vinya"	"Camí de la Vinya"						
"Carrer de la Parròquia"	"Carrer de la Parròquia"						
"Carrer Batlle Tomàs"	"Carrer Batlle Tomàs"						
"Camí de la Gavernera"	"Camí de la Gavernera"						
"Camí de la Grau"	"Camí de la Grau"						
"Camí de la Font"	"Camí de la Font"						
"Avinguda Sant Jaume"	"Avinguda Sant Jaume"						
"Camí de la Peletera"	"Camí de la Peletera"						
"Camí del Roc"	"Camí del Roc"						
"Camí de la Canya"	"Camí de la Canya"						
"Carrer de Can Diumenge"	"Carrer de Can Diumenge"						
"Carrer de Roca Corba"	"Carrer de Roca Corba"						
"Carrer de l'Anglata"	"Carrer de l'Anglata"						
"Camí de La Salita"	"Camí de La Salita"						
"Carrer de la Devesa"	"Carrer de la Devesa"						
"Camí del Mig"	"Camí del Mig"						
"Camí de les Agulles d'Engolasters"	"Camí de les Agulles d'Engolasters"						
"Camí de l'Ossa"	"Camí de l'Ossa"						
"Avinguda Carlemany"	"Avinguda Carlemany"			"Avinguda de Carlemany, avinguda de Carlemany, Avinguda Carlemany"	"Avinguda de Carlemany"	"allée"	"Q11907388"
"Plaça de Santa Anna"	"Plaça de Santa Anna"						
"Plaça dels Dos Valires"	"Plaça dels Dos Valires"						
"Camí de Percanela (cartell a la paret)"	"Camí de Percanela (cartell a la paret)"						
"Parc Natural Comunal de les Valls de Comapedrosa"	"Parc Natural Comunal de les Valls de Comapedrosa"						
"Camí de Percanela"	"Camí de Percanela"						
"Parc Natural de les Valls del Comapedrosa"	"Parc Natural de les Valls del Comapedrosa"						
"Camí de Turer"	"Camí de Turer"						
"Camí Ral de la Massana a Andorra"	"Camí Ral de la Massana a Andorra"						
"Avinguda del Jovell"	"Avinguda del Jovell"						
"Avinguda de Sant Antoni"	"Avinguda de Sant Antoni"						
"Carrer Colomer"	"Carrer Colomer"						
"Carrer de Sant Joan Vell"	"Carrer de Sant Joan Vell"						
"Camí Ral de la Massana"	"Camí Ral de la Massana"						
"Camí de Padern"	"Camí de Padern"						
"Camí de les Majobames"	"Camí de les Majobames"						
"Camí de les Callisses"	"Camí de les Callisses"						
"Camí del Querol"	"Camí del Querol"						
"Carrer de l'Alfals"	"Carrer de l'Alfals"						
"Carrer Josep Areny"	"Carrer Josep Areny"						
"Carrer Guillem Areny"	"Carrer Guillem Areny"						
"Carrer de Santa Caterina"	"Carrer de Santa Caterina"						
"Carrer dels Plans"	"Carrer dels Plans"						
"Carrer del Pui"	"Carrer del Pui"						
"Carrer de les Escoles"	"Carrer de les Escoles"						
"Carrer dels Ocells"	"Carrer dels Ocells"						
"Parc Prat Gran"	"Parc Prat Gran"						
"Carrer Coma Del Colat"	"Carrer Coma Del Colat"						
"Avinguda Sant Antoni"	"Avinguda Sant Antoni"						
"Avinguda del Ravell"	"Avinguda del Ravell"						
"Avinguda del Través"	"Avinguda del Través"						
"Camí Ral de la Massana (Nou Traçat)"	"Camí Ral de la Massana (Nou Traçat)"						
"Camí Ral de la Massana (Antic Traçat)"	"Camí Ral de la Massana (Antic Traçat)"						
"Carrer dels Hortals"	"Carrer dels Hortals"						
"Camí Cap del Carrer"	"Camí Cap del Carrer"						
"Carrer Dr Vilanova"	"Carrer Dr Vilanova"						
"Avinguda el Travès"	"Avinguda el Travès"						
"Carrer de les Palanques"	"Carrer de les Palanques"						
"Carrer de Cal Teixidó"	"Carrer de Cal Teixidó"						
"Carrer el Travès"	"Carrer el Travès"						
"Carrer de les Entrades"	"Carrer de les Entrades"						
"Carrer de Josep Rossel"	"Carrer de Josep Rossel"						
"Plaça de les Fontetes"	"Plaça de les Fontetes"						
"Camí de l'Església"	"Camí de l'Església"						
"Carrer de les Fontetes"	"Carrer de les Fontetes"						
"Parc de l'Anita"	"Parc de l'Anita"						
"Carrer Sant Romà"	"Carrer Sant Romà"						
"Camí de les Barreres"	"Camí de les Barreres"						
