"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"
"estany de na Borges"	"estany de na Borges"	"Estany des Bisbe"	"Estany des Bisbe"				
"Pla de Can Girbau"	"Pla de Can Girbau"						
"Carreró de l'Església"	"Carreró de l'Església"	"el Carreró"	"el Carreró"				
"Passeig de la Badia"	"Passeig de la Badia"	"passeig Alfons XIII"	"passeig Alfons XIII"				
"Riu de Gallinera"	"Riu de Gallinera"						
"Pla del Zenon"	"Pla del Zenon"						
"carrer d'Olot"	"carrer d'Olot"	"Carretera d'Olot a Riudaura"	"Carretera d'Olot a Riudaura"				
"Carrer de la Marinada"	"Carrer de la Marinada"		"de la marinada"				
"Pla de la Fontsanta"	"Pla de la Fontsanta"						
"Pla de la Minga"	"Pla de la Minga"						
"Còrrec de Comunera"	"Còrrec de Comunera"						
"Còrrec de la Verneda"	"Còrrec de la Verneda"						
"Carrer Comarca del la Marina"	"Carrer Comarca del la Marina"						
"Carrer les Parres"	"Carrer les Parres"	"la Costereta de les Parres"	"la Costereta de les Parres"				
"Carrer Ferrer"	"Carrer Ferrer"	"carrer Nou"	"carrer Nou"				
"plaça de Jaume I"	"plaça de Jaume I"	"Plaça París"	"Plaça París"				
"Camí de S'Ermitori"	"Camí de S'Ermitori"	"camí de Muro"	"camí de Muro"				
"Carrer del Corb Marí"	"Carrer del Corb Marí"						
"Mas d'en Fermí"	"Mas d'en Fermí"	"cal Figuerola"	"cal Figuerola"				
"Plaça dels Països Catalans"	"Plaça dels Països Catalans"	"plaça de la Foneria"	"plaça de la Foneria"				
"Pla dels Forcs"	"Pla dels Forcs"	"els Quatre Camins"	"els Quatre Camins"				
"Pla de la Tomasa"	"Pla de la Tomasa"						
"Carrer de Mossèn Cinto Verdaguer"	"Carrer de Mossèn Cinto Verdaguer"	"carretera d'Igualada"	"carretera d'Igualada"				
"camí del Soler Botei"	"camí del Soler Botei"	"Camí a l'ermita de Sant Sebastià"	"Camí a l'ermita de Sant Sebastià"				
"Avinguda Quatre"	"Avinguda Quatre"	"avinguda 4"	"avinguda 4"				
"Pla d’en Sarrió"	"Pla d’en Sarrió"						
"Carrer del Bon Sol"	"Carrer del Bon Sol"	"camí de Can Campins"	"camí de Can Campins"				
