"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"
"Parque de la Rotonda"	"Parc de la Rotonda"					
"Parque Infantil del Progreso"	"Parc Infantil del Progreso"					
"Parque de bomberos Espadá-Millars"	"Parc de bomberos Espadá-Millars"					
"Parque del Acueducto"	"Parc del Acueducto"					
"Parque urbano"	"Parc urbano"					
"Parque Comercial Cincovall"	"Parc Comercial Cincovall"					
"Parque de la Ermita"	"Parc de la Ermita"					
"Parque Ibn-Al Abbar"	"Parc Ibn-Al Abbar"					
"Parque de la Cerámica"	"Parc de la Cerámica"					
"Parque El Pla"	"Parc El Pla"					
"Parque del llorón"	"Parc del llorón"					
"Parque San Fernando"	"Parc San Fernando"					
"parque Cariñena"	"parc Cariñena"					
"parque Jaume I el Conqueridor"	"parc Jaume I el Conqueridor"					
"Parque Infantil Juevos Cariñena 2"	"Parc Infantil Juevos Cariñena 2"					
"Parque Infantil Juevos Cariñena"	"Parc Infantil Juevos Cariñena"					
"Parque de San Pascual"	"Parc de San Pascual"					
"Parque de Joaquín Vidal"	"Parc de Joaquín Vidal"					
"Parque del Ángel"	"Parc del Ángel"					
"parque carrer solades"	"parc carrer solades"					
"parque piscinas"	"parc piscinas"					
"parque calle Mallorca"	"parc calle Mallorca"					
"parque Pare Macet"	"parc Pare Macet"					
"Parque del pou"	"Parc del pou"					
"Parque Mayorazga"	"Parc Mayorazga"					
"Parque de educación vial"	"Parc de educación vial"					
"Parque industrial Ingruinsa"	"Parc industrial Ingruinsa"					
"Parque de Bomberos de Sagunto"	"Parc de Bomberos de Sagunto"					
"Parque del ambulatorio"	"Parc del ambulatorio"					
"Parque La Gerencia"	"Parc La Gerencia"					
"Parque El triangle"	"Parc El triangle"					
"Parque Plaza del Sol"	"Parc Plaza del Sol"					
"Parque Bomberos Zona II - Burjassot"	"Parc Bomberos Zona II - Burjassot"					
"Parque Jaime I"	"Parc Jaime I"					
"Parque Juana Maria Condesa Lluch"	"Parc Juana Maria Condesa Lluch"					
"Parque de Cantereria"	"Parc de Cantereria"					
"Parque Público Estación de Burjassot"	"Parc Público Estación de Burjassot"					
"Parque Escalante"	"Parc Escalante"					
"Parque El Colilla"	"Parc El Colilla"					
"Parque Vicente Ferrer"	"Parc Vicente Ferrer"					
"Parque La Llum"	"Parc La Llum"					
"parque la iglesia"	"parc la iglesia"					
"parque_iglesia"	"parque_iglesia"					
"Parque Emilio Ramon Llin"	"Parc Emilio Ramon Llin"					
"Parque de las vias"	"Parc de las vias"					
"Parque Plaza de la Cultura"	"Parc Plaza de la Cultura"					
"Parque Punt d'encontre"	"Parc Punt d'encontre"					
"Parque Ausiàs March"	"Parc Ausiàs March"					
"Parque Enrique Granados"	"Parc Enrique Granados"					
"Parque Granell"	"Parc Granell"					
"Parque Pinar"	"Parc Pinar"					
"Parque plaza de patinaje"	"Parc plaza de patinaje"					
"Parque infantil"	"Parc infantil"					""
"Parque niños"	"Parc niños"					""
"Parque de La Cañada"	"Parc de La Cañada"					""
"Parque infaltil"	"Parc infaltil"					""
"Parque Montelevante"	"Parc Montelevante"					""
"Parque de Reina Doña Sofía"	"Parc de Reina Doña Sofía"					""
"Parque Azorín"	"Parc Azorín"					""
"Parque del Perellonet"	"Parc del Perellonet"					""
"Parque Corts Valencianes"	"Parc Corts Valencianes"					""
"Parque del Moro"	"Parc del Moro"					""
"Parque Europa"	"Parc Europa"					""
"Parque de bomberos"	"Parc de bomberos"					""
"Parque Natural del Turia"	"Parc Natural del Turia"					""
"Parque de la Senyera"	"Parc de la Senyera"					""
"Parque"	"Parque"					""
"Parque del Che"	"Parc del Che"					""
"Parque Alqueria Nova"	"Parc Alqueria Nova"					""
"Parque Clara Campoamor"	"Parc Clara Campoamor"					""
"Parque Municipal Pablo Iglesias"	"Parc Municipal Pablo Iglesias"					""
"Parque Dolores Ibarruri"	"Parc Dolores Ibarruri"					""
"Parque Municipal 'Els Filtres'"	"Parc Municipal 'Els Filtres'"					""
"Parque Fluvial del Turia"	"Parc Fluvial del Turia"					""
"Parque Empresarial Táctica"	"Parc Empresarial Táctica"					""
"Parque de Bomberos de Paterna"	"Parc de Bomberos de Paterna"					""
"Parque Santo Cristo"	"Parc Santo Cristo"					""
"Parque Deposito de agua Fuente del Jarro"	"Parc Deposito de agua Fuente del Jarro"					""
"Parque PúblIco Jardines"	"Parc PúblIco Jardines"					""
"Parque de bolas"	"Parc de bolas"					""
"Parque Anatoli Karpoff"	"Parc Anatoli Karpoff"					""
"Parque de Lepanto"	"Parc de Lepanto"					""
"Parque Canino de Lepanto"	"Parc Canino de Lepanto"					""
"Parque de la Canaleta"	"Parc de la Canaleta"					"Q24024440"
"Parque Príncipe de Asturias"	"Parc Príncipe de Asturias"					""
"Parque de Paluzié"	"Parc de Paluzié"	""	""			
"Parque del Cementerio de Catarroja"	"Parc del Cementerio de Catarroja"	""	""			
"parque de delfos"	"parc de delfos"	""	""			
"Parque El Centenar"	"Parc El Centenar"	""	""			
"Parque Avenida del Mediterráneo"	"Parc Avenida del Mediterráneo"	""	""			
"parque de la petanca los alfalares"	"parc de la petanca los alfalares"	""	""			
"Parque Nou d'Octubre"	"Parc Nou d'Octubre"	""	""			
"Parque del Divendres"	"Parc del Divendres"	""	""			
"Parque infantil Font Cabilda"	"Parc infantil Font Cabilda"	""	""			
"parque del jubilado"	"parc del jubilado"	""	""			
"Parque Comercial Alfafar"	"Parc Comercial Alfafar"	""	""			
"parque de la oveja"	"parc de la oveja"	""	""			
"Parque de La Xapa"	"Parc de La Xapa"	""	""			
"Parque de Las Palmeras"	"Parc de Las Palmeras"	""	""			
"Parque La FIla"	"Parc La FIla"	""	""			
"Parque Adela Pla"	"Parc Adela Pla"	""	""			
"Parque Comercial Sedaví"	"Parc Comercial Sedaví"	"Centro Comercial Sedaví"	"Centro Comercial Sedaví"			
"Parque Plaza del Molino"	"Parc Plaza del Molino"	""	""			
"Parque Infantil Antonia Milán"	"Parc Infantil Antonia Milán"					
"Parque Rector Pesset Alexandre"	"Parc Rector Pesset Alexandre"					
"Parque Infantil \"Zona verda Joan Fuster\""	"Parc Infantil \"Zona verda Joan Fuster\""					
"Parque de San Antonio"	"Parc de San Antonio"					
"Parque de Bomberos - Cullera"	"Parc de Bomberos - Cullera"					
"Parque Bomberos Zona IV - Gandia"	"Parc Bomberos Zona IV - Gandia"	""	""			
"Parquecito de la caseta de luz"	"Parquecito de la caseta de luz"	""	""			
"Parque Infantil"	"Parc Infantil"	""	""			
"ParquenLocal"	"ParquenLocal"	""	""			
"Parque de Bomberos"	"Parc de Bomberos"	""	""			
"Parque de educación viaria"	"Parc de educación viaria"	""	""			
"Parque I"	"Parc I"	""	""			
"Parque II"	"Parc II"	""	""			
"Parque Avenida del litoral."	"Parc Avenida del litoral."	""	""			
"Parque de perros"	"Parc de perros"	""	""			
"Parque de la Glorieta"	"Parc de la Glorieta"	""	""			
"Parque de la Lonja"	"Parc de la Lonja"	""	""			
"Parque 2"	"Parc 2"	""	""			
"Parque Sant Jordi Fase Primera"	"Parc Sant Jordi Fase Primera"	""	""			
"Parque San Felipe"	"Parc San Felipe"	""	""			
"Parque Sant Jordi Fase Segunda"	"Parc Sant Jordi Fase Segunda"	""	""			
"Parque de Atracciones Gandilandia"	"Parc de Atracciones Gandilandia"	""	""			
"Parque 8"	"Parc 8"	""	""			
"Parque 7"	"Parc 7"	""	""			
"Parque 6"	"Parc 6"	""	""			
"Parque del Hotel Tres Anclas"	"Parc del Hotel Tres Anclas"	""	""			
"Parque Argut."	"Parc Argut."	""	""			
"Parque Aigua Blanca"	"Parc Aigua Blanca"	""	""			
"Parque de l'Almassera"	"Parc de l'Almassera"	""	""			
"Parque de la Font Gran"	"Parc de la Font Gran"	""	""			
"Parque del Riu Vaca"	"Parc del Riu Vaca"	""	""			
"Parque entrada de Xeraco"	"Parc entrada de Xeraco"	""	""			
"Parquemar V"	"Parquemar V"	"Parquemar 5"	"Parquemar 5"			
"Parquemar VIII"	"Parquemar VIII"	"Parquemar 8"	"Parquemar 8"			
"Parquemar III y IV"	"Parquemar III y IV"	""	""			
"Parquemar IV"	"Parquemar IV"	"Parquemar 4"	"Parquemar 4"			
"Parquemar"	"Parquemar"	""	""			
"Parque Derrota"	"Parc Derrota"					
"Parque Solar Alfarrasí"	"Parc Solar Alfarrasí"					
"Parque Solar Fotovoltaico La Garrofera"	"Parc Solar Fotovoltaico La Garrofera"					
"parque de la beata"	"parc de la beata"					
"parque de la merce"	"parc de la merce"					
"parque del espai jove"	"parc del espai jove"					
"parque infantil"	"parc infantil"					
"parque de la creu"	"parc de la creu"					
"parque de las ovejas"	"parc de las ovejas"					
"parque de la beata Inés"	"parc de la beata Inés"					
"parque del teular"	"parc del teular"					
"parque del taperal"	"parc del taperal"					
"Parque infantil El mundo de los niños"	"Parc infantil El mundo de los niños"			""	""	""
"Parque de Bolas"	"Parc de Bolas"			""	""	""
"parque Lo Morant"	"parc Lo Morant"			""	""	""
"Parque de las Avenidas"	"Parc de las Avenidas"			""	""	""
"Parque Comercial Vistahermosa"	"Parc Comercial Vistahermosa"			""	""	""
"Parque infantil"	"Parc infantil"			""	""	""
"Parque de Reciclado"	"Parc de Reciclado"			""	""	""
"Parque del Chalet del Ingeniero de Tranvías"	"Parc del Chalet del Ingeniero de Tranvías"			""	""	""
"Parque tráfico"	"Parc tráfico"			""	""	""
"Parque de la Ciudad de la Justicia"	"Parc de la Ciudad de la Justicia"			""	""	""
"Parque del Jardín Botánico"	"Parc del Jardín Botánico"			""	""	""
"Parque Cronista Enrique Cutillas"	"Parc Cronista Enrique Cutillas"			""	""	""
"Parque del Cronista Enrique Cutillas"	"Parc del Cronista Enrique Cutillas"			""	""	""
"Parque el Tossal"	"Parc el Tossal"			"Parc El Tossal, Parc Mont Tossal"	"Parc El Tossal"	"Q15617933"
"Parque del Doctor Rico"	"Parc del Doctor Rico"			""	""	""
"parque La Ereta"	"parc La Ereta"			""	""	""
"Parque Ilustrado"	"Parc Ilustrado"			""	""	""
"parque Lo Torrent"	"parc Lo Torrent"			""	""	"Q24003768"
"Parque Universidad"	"Parc Universidad"			""	""	""
"Parque Forestal Monte Orgegia"	"Parc Forestal Monte Orgegia"			""	""	""
"Parque Norte de Villafranqueza"	"Parc Norte de Villafranqueza"			""	""	""
"Parque María Auxiliadora"	"Parc María Auxiliadora"			""	""	""
"Parque Periodista Pepe Marin Guerrero"	"Parc Periodista Pepe Marin Guerrero"			""	""	""
"Parque Restaurador Vicente Mas"	"Parc Restaurador Vicente Mas"			""	""	""
"Parque Norte"	"Parc Norte"			""	""	""
"Parque Paraiso"	"Parc Paraiso"			""	""	""
"Parque Metropolitano Cabo de la Huerta"	"Parc Metropolitano Cabo de la Huerta"			""	""	""
"Parque de las Naciones"	"Parc de las Naciones"			""	""	""
"Parque de la Arqueóloga Solveig Nordström"	"Parc de la Arqueóloga Solveig Nordström"			""	""	""
"Parque Metropolitano Cabo Huertas"	"Parc Metropolitano Cabo Huertas"			""	""	""
"Parque de Bomberos"	"Parc de Bomberos"			""	""	""
"Parque Sergio Melgares"	"Parc Sergio Melgares"			""	""	""
"Parque Cristina"	"Parc Cristina"			""	""	""
"Parque de la Médica Manuela Pérez de Vekios"	"Parc de la Médica Manuela Pérez de Vekios"			""	""	""
"Parque Doctor Antonio Rico"	"Parc Doctor Antonio Rico"			""	""	""
"Parque Doctor Esquerdo"	"Parc Doctor Esquerdo"			""	""	""
"Parque Municipal Concepción Vicedo"	"Parc Municipal Concepción Vicedo"			""	""	""
"Parque de las Macetas"	"Parc de las Macetas"			""	""	""
"Parque Presidente Adolfo Suárez"	"Parc Presidente Adolfo Suárez"			""	""	""
"Parque Infantil de Trafico"	"Parc Infantil de Trafico"			""	""	""
"Parque Ingeniero García Antón"	"Parc Ingeniero García Antón"			""	""	""
"Parque Calle Pelayo"	"Parc Calle Pelayo"			""	""	""
"Parque Canino Municipal"	"Parc Canino Municipal"			""	""	""
"Parque Municipal"	"Parc Municipal"			""	""	""
"Parque de José Carreras"	"Parc de José Carreras"			""	""	""
"Parque de Entrepinos"	"Parc de Entrepinos"			""	""	""
"Parque Municipal Ciudad de Elche"	"Parc Municipal Ciudad de Elche"			""	""	""
"Parque Municipal El Canyar de les Portelles"	"Parc Municipal El Canyar de les Portelles"			""	""	""
"parque"	"parque"			""	""	""
"Parque Ansaldo"	"Parc Ansaldo"			""	""	""
"Parque Leonor"	"Parc Leonor"			""	""	""
"Parque Tobago"	"Parc Tobago"			""	""	""
"Parque público"	"Parc público"			""	""	""
"Parque Central Municipal"	"Parc Central Municipal"			""	""	""
"Parque Infantil de Tráfico"	"Parc Infantil de Tráfico"			""	""	""
"Parque Dorado"	"Parc Dorado"			""	""	""
"Parque Paraíso"	"Parc Paraíso"			""	""	""
"Parque Urbano Inundable \"La Marjal\""	"Parc Urbano Inundable \"La Marjal\""			""	""	""
"parque 9 d´octubre"	"parc 9 d´octubre"					
"parque Allende"	"parc Allende"					
"Parque Científico U.M.H. Elche Quorum I.V"	"Parc Científico U.M.H. Elche Quorum I.V"					
"Parque de atraciones de Santa pola"	"Parc de atraciones de Santa pola"					
"Parque Infantil de Tráfico"	"Parc Infantil de Tráfico"					
"Parque de San Jaime"	"Parc de San Jaime"					
"Parque infantil del Polideportivo \"José Vicente Quiles\""	"Parc infantil del Polideportivo \"José Vicente Quiles\""					
"Parque infantil La Pau"	"Parc infantil La Pau"					
"Parque de las palmeras de los niños y niñas de Elche"	"Parc de las palmeras de los niños y niñas de Elche"					
"Parque Comarcal de Bomberos Baix Vinalopó"	"Parc Comarcal de Bomberos Baix Vinalopó"					
"parque de l'Hort del Monjo"	"parc de l'Hort del Monjo"					
"Parque la Aparadora"	"Parc la Aparadora"					
"Parque privado urbanizacón"	"Parc privado urbanizacón"					
"parque Flora"	"parc Flora"					
"Parque de mascotas Altabix"	"Parc de mascotas Altabix"					
"Parque Barco Velero"	"Parc Barco Velero"					
"Parque azul"	"Parc azul"					
"Parque Sorolla"	"Parc Sorolla"					
"Parque María Antón Escolano"	"Parc María Antón Escolano"					
"Parque municipal Sierra de Santa Pola"	"Parc municipal Sierra de Santa Pola"					
"Parque Dama de Elche"	"Parc Dama de Elche"					
"Parque polideportivo"	"Parc polideportivo"					
"Parque Coto Escolar"	"Parc Coto Escolar"	""	""			
"Parque de la M30"	"Parc de la M30"	""	""			
"Parque de los pisos rojos"	"Parc de los pisos rojos"	""	""			
"Parque Municipal Castalla"	"Parc Municipal Castalla"	""	""			
"Parque de Playmobil"	"Parc de Playmobil"	""	""			
"parque de La Glorieta"	"parc de La Glorieta"	""	""			
"Parque Derramador"	"Parc Derramador"	"Parc de los Patos"	"Parque de los Patos"			
"Parque Pocoyó"	"Parc Pocoyó"	""	""			
"Parque Felix"	"Parc Felix"	""	""			
"Parque Dragón"	"Parc Dragón"	""	""			
"Parque canino La dulzura"	"Parc canino La dulzura"	""	""			
"Parque de las bolas"	"Parc de las bolas"	""	""			
"Parque de los abuelos"	"Parc de los abuelos"	""	""			
"Parque tercera edad"	"Parc tercera edad"	""	""			
"Parque de los tubos."	"Parc de los tubos."	""	""			
"Parque de la Vallesa"	"Parc de la Vallesa"					
"Parque infantil de la plaza del Tresmal"	"Parc infantil de la plaza del Tresmal"					
"Parque infantil de la plaza del Palangre"	"Parc infantil de la plaza del Palangre"					
"Parque Villas"	"Parc Villas"					
"Parque L'Enginent"	"Parc L'Enginent"					
"Parque Calalga"	"Parc Calalga"					
"Parque de Plagetes"	"Parc de Plagetes"					
"Parque canino de Benissa"	"Parc canino de Benissa"					
"Parque canino Benissa"	"Parc canino Benissa"					
"Parque Veler"	"Parc Veler"					
"Parque Casiopea"	"Parc Casiopea"					
"Parque Marineta Casiana"	"Parc Marineta Casiana"					
"Parque Oppenheim"	"Parc Oppenheim"					
"Parque Calaga"	"Parc Calaga"					
"Parque Observatorio Recreativo El Pantano"	"Parc Observatorio Recreativo El Pantano"					
"Parque el Gasparot"	"Parc el Gasparot"					
"Parque de las Rosas"	"Parc de las Rosas"					
"Parque Puntes del Moro"	"Parc Puntes del Moro"					
"Parque Lateral Gasparot"	"Parc Lateral Gasparot"					
"Parque La Barbera"	"Parc La Barbera"					
"Parque vertícal"	"Parc vertícal"					
"Parque Botánico"	"Parc Botánico"					
"Parque Los Ribazos"	"Parc Los Ribazos"					
"Parque de los enamorados"	"Parc de los enamorados"					
"Parque Ribetes"	"Parc Ribetes"					
"Parque Villa Romana Barberes"	"Parc Villa Romana Barberes"					
"Parque Marta Baldó"	"Parc Marta Baldó"					
"Parque El oscuro"	"Parc El oscuro"					
"Parque el Torres"	"Parc el Torres"					
"Parque de los Tamarindos"	"Parc de los Tamarindos"					
"Parque Infantil Xaloc"	"Parc Infantil Xaloc"					
"Parque Torresol"	"Parc Torresol"					
"Parque Residencial Loix"	"Parc Residencial Loix"					
"Parque de la ermita de San Isidro"	"Parc de la ermita de San Isidro"					
"Parque de Sant Pere"	"Parc de Sant Pere"					
"Parque infantil Les Rotes"	"Parc infantil Les Rotes"					
"Parque La Carrasca"	"Parc La Carrasca"					
"Parque canino Altea"	"Parc canino Altea"					
"Parque Conservatorio"	"Parc Conservatorio"					
"Parque El Lavadero"	"Parc El Lavadero"					
"Parque CEAM"	"Parc CEAM"					
"Parque Com. Valeciana"	"Parc Com. Valeciana"					
"Parque Com. Valenciana"	"Parc Com. Valenciana"					
"Parque Centro Social"	"Parc Centro Social"					
"Parque Cementeri"	"Parc Cementeri"					
"Parque del cementerio"	"Parc del cementerio"					
"Parque del colegio"	"Parc del colegio"					
"Parque de la Favara"	"Parc de la Favara"					
"Parque de la Capelleta"	"Parc de la Capelleta"					
"Parquecillo"	"Parquecillo"					
"Parque de los Chorros"	"Parc de los Chorros"					
"Parque de Perros"	"Parc de Perros"					
"Parque Noruego"	"Parc Noruego"					
"Parque Guardería municipal"	"Parc Guardería municipal"					
"Parque Municipal de Foietes"	"Parc Municipal de Foietes"					
"Parque de Bomberos El Saler"	"Parc de Bomberos El Saler"					
"Parque de Cabecera"	"Parc de Cabecera"					
