"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='Comarca de València'][admin_level=7], filters=nwr[name~'^[Pp]arque'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	"2333100324"	"Parque de Bomberos El Saler"	""	""	""	""	""	""	""	"{'amenity': 'fire_station', 'name': 'Parque de Bomberos El Saler'}"
"node"	"7231214095"	"Parque de Cabecera"	""	""	""	""	""	""	""	"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Parque de Cabecera', 'network': 'MetroBus', 'operator': 'Fernanbús', 'public_transport': 'platform', 'shelter': 'no', 'source': 'https://www.fernanbus.es/'}"
"node"	"7231369182"	"Parque de Cabecera"	""	""	""	""	""	""	""	"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Parque de Cabecera', 'network': 'MetroBus', 'operator': 'Fernanbús', 'public_transport': 'platform', 'shelter': 'yes', 'source': 'https://www.fernanbus.es/'}"
"node"	"3066571585"	"Parque Rojo"	""	""	""	""	""	""	""	"{'amenity': 'drinking_water', 'description': 'Obispo Laguarda', 'name': 'Parque Rojo', 'operator': 'Ajuntament de València', 'ref': '1505'}"
"way"	"551514538"	"Parque Infantil"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Infantil'}"
"way"	"551514799"	"Parque Lluna"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Lluna'}"
"way"	"212741274"	"Parque Mar Blava"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Mar Blava'}"
"way"	"555025996"	"Parque Lineal"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Lineal'}"
"way"	"759485320"	"Parque de la Esperanza"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque de la Esperanza'}"
"way"	"555025995"	"Parque Lineal"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Lineal'}"
"way"	"12714843"	"Parque de Fontanars dels Alforins"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque de Fontanars dels Alforins'}"
"way"	"683657278"	"Parque de Artillería"	""	""	""	""	""	""	""	"{'landuse': 'military', 'name': 'Parque de Artillería'}"
"way"	"119438734"	"Parque Central de Bomberos"	""	""	""	""	""	""	""	"{'amenity': 'fire_station', 'name': 'Parque Central de Bomberos'}"
"way"	"556786496"	"Parque de las ranas"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque de las ranas'}"
"way"	"12386518"	"Parque de La Estacioneta"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque de La Estacioneta'}"
"way"	"23700928"	"Parque del Marqués de San Juan"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque del Marqués de San Juan'}"
"way"	"23807911"	"Parque Escultor García Más"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Escultor García Más'}"
"way"	"7724652"	"Parque del Parterre"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque del Parterre'}"
"way"	"17349603"	"Parque Infantil ""Jardín de Morvedre"""	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Infantil ""Jardín de Morvedre""'}"
"way"	"242957579"	"Parque Rojo"	""	""	""	""	""	""	""	"{'landuse': 'brownfield', 'name': 'Parque Rojo'}"
"way"	"556309410"	"Parque de Primado Reig, 12"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque de Primado Reig, 12'}"
"way"	"860686813"	"Parque Apolonia"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Apolonia'}"
"way"	"723391703"	"Parque Ausias"	""	""	""	""	""	""	""	"{'addr:street': 'Plaça de Fra Lluís Colomer', 'leisure': 'park', 'name': 'Parque Ausias', 'opening_hours': '24/7'}"
"way"	"23455035"	"Parque de la remonta"	""	""	""	""	""	""	"loc_name=Parc de la Remunta"	"{'addr:city': 'València', 'addr:street': 'Avinguda dels Tarongers', 'leisure': 'park', 'loc_name': 'Parc de la Remunta', 'name': 'Parque de la remonta', 'opening_hours': 'Mo-Su 07:30-21:30'}"
"way"	"562115181"	"Parque Lineal"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Lineal'}"
"way"	"11823737"	"Parque Benicalap"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Benicalap'}"
"relation"	"10780700"	"Parque de Albacete"	""	""	""	""	""	""	""	"{'highway': 'pedestrian', 'name': 'Parque de Albacete', 'type': 'multipolygon'}"
