"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Plaza Barcelona"	"Plaça Barcelona"						"node"	"1496234889"	""	"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Plaza Barcelona', 'public_transport': 'stop_position', 'ref': '60', 'wheelchair': 'yes'}"
"plaza Benidorm"	"plaça Benidorm"						"way"	"  34690988"	""	"{'highway': 'residential', 'name': 'plaza Benidorm', 'oneway': 'yes'}"
"Plaza Benidorm"	"Plaça Benidorm"						"node"	"1496720813"	""	"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Plaza Benidorm', 'public_transport': 'stop_position', 'ref': '148', 'wheelchair': 'limited'}"
"plaza de Benidorm"	"plaça de Benidorm"						"way"	"  34712243"	""	"{'designation': 'Plaça de Benidorm', 'landuse': 'village_green', 'leisure': 'park', 'name': 'plaza de Benidorm'}"
"Plaza de la Constitución"	"Plaça de la Constitució"						"way"	" 297433901"	""	"{'access': 'yes', 'amenity': 'parking', 'fee': 'no', 'name': 'Plaza de la Constitución', 'source': 'PNOA', 'source:date': '2010'}"
"Plaza de la Constitución"	"Plaça de la Constitució"						"way"	" 551968509"	""	"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza de la Constitución'}"
"Plaza del Castillo"	"Plaça del Castell"						"way"	"  33066361"	""	"{'area': 'yes', 'highway': 'pedestrian', 'lit': 'yes', 'name': 'Plaza del Castillo', 'surface': 'unhewn_cobblestone'}"
"plaza Enric Valor"	"plaça Enric Valor"						"way"	" 493217789"	""	"{'highway': 'pedestrian', 'name': 'plaza Enric Valor', 'width': '33.0'}"
"Plaza Enric Valor"	"Plaça Enric Valor"						"way"	" 626878919"	""	"{'leisure': 'park', 'name': 'Plaza Enric Valor'}"
"Plaza Jaume I"	"Plaça Jaume I"						"node"	"1496720817"	""	"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Plaza Jaume I', 'public_transport': 'stop_position', 'ref': '149', 'wheelchair': 'limited'}"
