"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Plaza América"	"Plaça Amèrica"						"way"	" 46195316"		"{'highway': 'residential', 'name': 'Plaza América', 'oneway': 'yes'}"
"Plaza América"	"Plaça Amèrica"						"way"	" 46195315"		"{'highway': 'residential', 'name': 'Plaza América', 'oneway': 'yes'}"
"Plaza de Canalejas"	"Plaça de Canalejas"						"way"	"450214190"		"{'highway': 'residential', 'name': 'Plaza de Canalejas', 'oneway': 'no', 'ref': 'CV-1740'}"
"Plaza de Canalejas"	"Plaça de Canalejas"						"way"	"450214198"		"{'highway': 'living_street', 'name': 'Plaza de Canalejas', 'oneway': 'no'}"
"Plaza de la Iglesia"	"Plaça de l’Església"						"way"	"300923976"		"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza de la Iglesia'}"
"Plaza de San Antonio"	"Plaça de Sant Antoni"						"way"	" 46195236"		"{'highway': 'living_street', 'name': 'Plaza de San Antonio'}"
"Plaza de San Antonio"	"Plaça de Sant Antoni"						"way"	" 46195237"		"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza de San Antonio'}"
"Plaza de San Antonio"	"Plaça de Sant Antoni"						"way"	" 46195327"		"{'highway': 'living_street', 'name': 'Plaza de San Antonio'}"
"Plaza San Roque"	"Plaça Sant Roc"						"way"	" 46150080"		"{'highway': 'residential', 'name': 'Plaza San Roque', 'oneway': 'no'}"
