"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Plaza de la Estación"	"Plaça de l’Estació"						"way"	" 33655218"		"{'highway': 'residential', 'name': 'Plaza de la Estación'}"
"Plaza de la Estación"	"Plaça de l’Estació"						"way"	" 33655206"		"{'highway': 'residential', 'name': 'Plaza de la Estación'}"
"Plaza de la Estación"	"Plaça de l’Estació"						"way"	" 33655213"		"{'highway': 'residential', 'name': 'Plaza de la Estación'}"
"Plaza de la Estación"	"Plaça de l’Estació"						"way"	"801864468"		"{'highway': 'residential', 'name': 'Plaza de la Estación'}"
"Plaza de la Iglesia"	"Plaça de l’Església"						"way"	" 33655693"		"{'highway': 'residential', 'name': 'Plaza de la Iglesia', 'oneway': 'yes'}"
"Plaza de la Iglesia"	"Plaça de l’Església"						"way"	" 10075016"		"{'highway': 'pedestrian', 'motor_vehicle': 'designated', 'name': 'Plaza de la Iglesia', 'oneway': 'yes'}"
"Plaza de la Iglesia"	"Plaça de l’Església"						"way"	"449392056"		"{'highway': 'residential', 'name': 'Plaza de la Iglesia'}"
"Plaza de la Iglesia"	"Plaça de l’Església"						"way"	"449392057"		"{'highway': 'residential', 'name': 'Plaza de la Iglesia', 'oneway': 'yes'}"
"Plaza de la Iglesia"	"Plaça de l’Església"						"way"	" 33655702"		"{'name': 'Plaza de la Iglesia', 'place': 'square'}"
"Plaza de la Iglesia"	"Plaça de l’Església"						"way"	" 34066771"		"{'highway': 'living_street', 'motor_vehicle': 'yes', 'name': 'Plaza de la Iglesia', 'oneway': 'yes'}"
"Plaza de la Iglesia"	"Plaça de l’Església"						"way"	"448268698"		"{'highway': 'residential', 'name': 'Plaza de la Iglesia'}"
"Plaza Mayor"	"Plaça Major"						"way"	"807707550"		"{'area': 'yes', 'highway': 'residential', 'name': 'Plaza Mayor'}"
"Plaza País Valencià"	"Plaça País Valencià"						"way"	" 21277769"		"{'footway': 'sidewalk', 'highway': 'footway', 'name': 'Plaza País Valencià', 'oneway': 'yes'}"
"Plaza Rosario"	"Plaça Rosario"						"way"	"807789196"		"{'area': 'yes', 'highway': 'residential', 'name': 'Plaza Rosario'}"
