"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Plaza Cervantes"	"Plaça Cervantes"						"way"	" 806889695"		"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza Cervantes'}"
"Plaza de la Constitución"	"Plaça de la Constitució"						"relation"	"  11919661"		"{'leisure': 'park', 'name': 'Plaza de la Constitución', 'type': 'multipolygon'}"
"Plaza de la Iglesia"	"Plaça de l’Església"						"way"	" 315990913"		"{'area': 'yes', 'highway': 'residential', 'name': 'Plaza de la Iglesia'}"
"Plaza del Ayuntamiento"	"Plaça de l’Ajuntament"						"node"	"6491478685"		"{'name': 'Plaza del Ayuntamiento', 'tourism': 'attraction'}"
"Plaza Horno"	"Plaça Forn"						"way"	" 315990914"		"{'highway': 'service', 'name': 'Plaza Horno'}"
"Plaza Horno"	"Plaça Forn"						"way"	" 702259856"		"{'highway': 'residential', 'name': 'Plaza Horno'}"
"Plaza Iglesia"	"Plaça Església"						"way"	" 318697522"		"{'area': 'yes', 'highway': 'service', 'name': 'Plaza Iglesia'}"
"Plaza Major"	"Plaça Major"						"way"	" 697201620"		"{'area': 'yes', 'highway': 'residential', 'name': 'Plaza Major'}"
"Plaza Mayor"	"Plaça Major"						"way"	" 698690591"		"{'area': 'yes', 'highway': 'residential', 'name': 'Plaza Mayor'}"
"Plaza Mayor"	"Plaça Major"						"way"	" 316169641"		"{'area': 'yes', 'highway': 'service', 'name': 'Plaza Mayor'}"
"Plaza Mayor"	"Plaça Major"						"way"	" 316169645"		"{'area': 'yes', 'highway': 'service', 'name': 'Plaza Mayor'}"
"Plaza Mayor"	"Plaça Major"						"way"	" 448765541"		"{'name': 'Plaza Mayor', 'place': 'square'}"
"Plaza Virgen de Loreto"	"Plaça Mare de Déu de Loreto"						"way"	" 380061869"		"{'highway': 'residential', 'name': 'Plaza Virgen de Loreto'}"
