"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Plaza Biar"	"Plaça Biar"						"way"	" 167845508"		"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza Biar'}"
"Plaza Constitución"	"Plaça Constitució"						"way"	" 167839744"		"{'highway': 'residential', 'junction': 'roundabout', 'name': 'Plaza Constitución'}"
"Plaza de la Fuente"	"Plaça de la Font"						"way"	" 746214974"		"{'highway': 'residential', 'name': 'Plaza de la Fuente'}"
"Plaza de las Acacias"	"Plaça de les Acàcies"						"way"	" 168430028"		"{'highway': 'footway', 'name': 'Plaza de las Acacias'}"
"Plaza del Carmen"	"Plaça del Carme"						"way"	" 201437159"		"{'highway': 'residential', 'name': 'Plaza del Carmen'}"
"plaza Glorieta"	"plaça Glorieta"						"way"	" 133858536"		"{'amenity': 'parking', 'name': 'plaza Glorieta', 'place': 'square'}"
"plaza Glorieta"	"plaça Glorieta"						"way"	" 133860490"		"{'highway': 'residential', 'name': 'plaza Glorieta'}"
"Plaza Mayor"	"Plaça Major"						"way"	" 746210774"		"{'highway': 'residential', 'name': 'Plaza Mayor'}"
"Plaza Miguel Delibes"	"Plaça Miguel Delibes"						"way"	" 232013314"		"{'highway': 'pedestrian', 'name': 'Plaza Miguel Delibes'}"
"Plaza Miguel Servet"	"Plaça Miquel Servet"						"way"	" 167832202"		"{'access': 'yes', 'bicycle': 'yes', 'foot': 'yes', 'highway': 'pedestrian', 'motor_vehicle': 'no', 'name': 'Plaza Miguel Servet'}"
"Plaza Ramón y Cajal"	"Plaça Ramón y Cajal"						"way"	" 746220826"		"{'highway': 'residential', 'name': 'Plaza Ramón y Cajal'}"
"Plaza San Antonio"	"Plaça Sant Antoni"						"way"	"1022497389"		"{'leisure': 'park', 'name': 'Plaza San Antonio'}"
"Plaza San Vicente"	"Plaça Sant Vicent"						"way"	" 476444050"		"{'highway': 'residential', 'name': 'Plaza San Vicente', 'oneway': 'yes'}"
"Plaza San Vicente"	"Plaça Sant Vicent"						"way"	" 167839753"		"{'access': 'yes', 'area': 'yes', 'foot': 'yes', 'highway': 'pedestrian', 'motor_vehicle': 'no', 'name': 'Plaza San Vicente'}"
"Plaza San Vicente"	"Plaça Sant Vicent"						"way"	" 746214971"		"{'highway': 'residential', 'name': 'Plaza San Vicente'}"
"Plaza San Vicente"	"Plaça Sant Vicent"						"way"	" 167839759"		"{'highway': 'residential', 'name': 'Plaza San Vicente', 'oneway': 'yes'}"
