"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; area['name:ca'='la Ribera Alta'][admin_level=7]->.regio; area[name='Països Catalans']->.llengua; ( nwr[name~'^[Pp]laza'][!'name:ca'](area.regio)(area.llengua); ); out tags qt;"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	"8631590311"	"Plaza Numero 1, 9042"	""	""	""	""	""	""	""	"{'name': 'Plaza Numero 1, 9042', 'tourism': 'caravan_site'}"
"way"	"934908384"	"Plaza Llavant"	""	""	""	""	""	""	""	"{'landuse': 'recreation_ground', 'name': 'Plaza Llavant'}"
"way"	"219821808"	"Plaza Joaquín Martínez"	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza Joaquín Martínez'}"
"way"	"219821817"	"Plaza San Miguel"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza San Miguel'}"
"way"	"37869998"	"Plaza Malves"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Malves'}"
"way"	"686264519"	"Plaza Ayuntamiento"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Plaza Ayuntamiento'}"
"way"	"221412769"	"Plaza Constitució"	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza Constitució'}"
"way"	"221412802"	"Plaza Constitució"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Constitució'}"
"way"	"221412780"	"Plaza San Fermín"	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza San Fermín'}"
"way"	"221412813"	"Plaza San Fermín"	""	""	""	""	""	""	""	"{'highway': 'pedestrian', 'name': 'Plaza San Fermín'}"
"way"	"221412763"	"Plaza de la Generalitat"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza de la Generalitat'}"
"way"	"221412766"	"Plaza de la Generalitat"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza de la Generalitat'}"
"way"	"221412774"	"Plaza Valencia C.F."	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza Valencia C.F.'}"
"way"	"221412792"	"Plaza de la Generalitat"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza de la Generalitat'}"
"way"	"221412794"	"Plaza San Fermín"	""	""	""	""	""	""	""	"{'highway': 'pedestrian', 'name': 'Plaza San Fermín'}"
"way"	"256386186"	"Plaza Espanya"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Plaza Espanya'}"
"way"	"225818400"	"Plaza Portugal"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Portugal'}"
"way"	"225818418"	"Plaza Portugal"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Portugal'}"
"way"	"225818447"	"Plaza Portugal"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Portugal'}"
"way"	"225818402"	"Plaza España"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza España'}"
"way"	"225818422"	"Plaza España"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza España'}"
"way"	"225818425"	"Plaza Maestro Magenti"	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'residential', 'name': 'Plaza Maestro Magenti'}"
"way"	"225818454"	"Plaza España"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza España'}"
"way"	"225818398"	"Plaza Maestro Albuixech"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Maestro Albuixech'}"
"way"	"225818431"	"Plaza Maestro Albuixech"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Maestro Albuixech'}"
"way"	"836566389"	"Plaza Salvador Hernández"	""	""	""	""	""	""	""	"{'name': 'Plaza Salvador Hernández', 'place': 'square'}"
"way"	"222403572"	"Plaza José María Ordeig"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza José María Ordeig'}"
"way"	"836308740"	"Plaza de la Veritat"	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza de la Veritat'}"
"way"	"544759462"	"Plaza de les Lletres Valencianes"	""	""	""	""	""	""	""	"{'name': 'Plaza de les Lletres Valencianes', 'place': 'square'}"
"way"	"545278955"	"Plaza Menina"	""	""	""	""	""	""	""	"{'historic': 'memorial', 'name': 'Plaza Menina'}"
"way"	"193516512"	"Plaza Cartonajes"	""	""	""	""	""	""	""	"{'name': 'Plaza Cartonajes', 'place': 'square'}"
"way"	"822708331"	"Plaza Pais Valencià"	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza Pais Valencià'}"
"way"	"590808663"	"Plaza de los milagros"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Plaza de los milagros'}"
"way"	"11350224"	"Plaza de Cabanilles"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza de Cabanilles', 'oneway': 'yes'}"
"way"	"11922785"	"Plaza de Cabanilles"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza de Cabanilles'}"
"way"	"11925218"	"Plaza Organista Cabanilles"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Organista Cabanilles', 'oneway': 'yes'}"
"way"	"757716166"	"Plaza Organista Cabanilles"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Organista Cabanilles', 'oneway': 'yes'}"
"way"	"11346683"	"Plaza Tres Moreres"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Tres Moreres', 'oneway': 'yes'}"
"way"	"11918248"	"Plaza Tres Moreres"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Tres Moreres', 'oneway': 'yes'}"
"way"	"587834485"	"Plaza Del Ayuntamiento"	""	""	""	""	""	""	""	"{'name': 'Plaza Del Ayuntamiento', 'place': 'square'}"
"way"	"590808653"	"Plaza del carbón"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Plaza del carbón'}"
"way"	"11369083"	"Plaza de Europa"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'junction': 'roundabout', 'name': 'Plaza de Europa'}"
"way"	"409810276"	"Plaza de España"	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza de España'}"
