"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; area['name:ca'='Baix Aragó'][admin_level=7]->.regio; area[name='Països Catalans']->.llengua; ( nwr[name~'^[Pp]laza'][!'name:ca'](area.regio)(area.llengua); ); out tags qt;"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	"3310532167"	"Plaza del Rosario"	""	""	""	""	""	""	""	"{'leisure': 'common', 'name': 'Plaza del Rosario'}"
"node"	"3718435069"	"Plaza de la Iglesia"	""	""	""	""	""	""	""	"{'name': 'Plaza de la Iglesia'}"
"way"	"793486287"	"Plaza Depósito"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Depósito'}"
"way"	"793486288"	"Plaza Depósito"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Depósito'}"
"way"	"793486296"	"Plaza Depósito"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Depósito'}"
"way"	"793477437"	"Plaza España"	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza España', 'place': 'square'}"
"way"	"793477441"	"Plaza España"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza España'}"
"way"	"793477433"	"Plaza de los Llanos"	""	""	""	""	""	""	""	"{'name': 'Plaza de los Llanos', 'place': 'square'}"
"way"	"793477434"	"Plaza de los Llanos"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza de los Llanos'}"
"way"	"793477435"	"Plaza de los Llanos"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza de los Llanos'}"
"way"	"793477439"	"Plaza España"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Plaza España'}"
"way"	"511468878"	"Plaza Mayor"	""	""	""	""	""	""	""	"{'name': 'Plaza Mayor', 'place': 'square'}"
"way"	"1028514448"	"Plaza España"	""	""	""	""	""	""	""	"{'name': 'Plaza España', 'place': 'square'}"
"way"	"163792317"	"Plaza"	""	""	""	""	""	""	""	"{'name': 'Plaza', 'place': 'square'}"
"way"	"875264422"	"Plaza Mayor"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Mayor'}"
"way"	"875264423"	"Plaza de la Iglesia"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza de la Iglesia'}"
"way"	"875257294"	"Plaza de la Iglesia"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza de la Iglesia'}"
"way"	"875257305"	"Plaza del Pilar"	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza del Pilar', 'place': 'square'}"
"way"	"875257306"	"Plaza del Pilar"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza del Pilar'}"
"way"	"875257307"	"Plaza del Pilar"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza del Pilar'}"
"way"	"875257327"	"Plaza del Ayuntamiento"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza del Ayuntamiento'}"
"way"	"875311017"	"Plaza España"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza España'}"
