"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle 1"					"way"	"220964983"	""	"{'highway': 'residential', 'name': 'Calle 1', 'oneway': 'yes'}"	"Carrer 1"	
"Calle 1"					"way"	" 37872069"	""	"{'highway': 'residential', 'name': 'Calle 1'}"	"Carrer 1"	
"Calle 1"					"way"	"220965004"	""	"{'highway': 'residential', 'name': 'Calle 1', 'oneway': 'yes'}"	"Carrer 1"	
"Calle 10"					"way"	" 37872068"	""	"{'highway': 'residential', 'name': 'Calle 10'}"	"Carrer 10"	
"Calle 10"					"way"	" 37872081"	""	"{'highway': 'residential', 'name': 'Calle 10'}"	"Carrer 10"	
"Calle 3"					"way"	"220964995"	""	"{'highway': 'residential', 'name': 'Calle 3', 'oneway': 'no'}"	"Carrer 3"	
"Calle 4"					"way"	"220965008"	""	"{'highway': 'residential', 'name': 'Calle 4'}"	"Carrer 4"	
"Calle 4"					"way"	"220964986"	""	"{'highway': 'residential', 'name': 'Calle 4', 'oneway': 'yes'}"	"Carrer 4"	
"Calle 5"					"way"	" 37872061"	""	"{'highway': 'residential', 'name': 'Calle 5'}"	"Carrer 5"	
"Calle 8"					"way"	" 37872080"	""	"{'highway': 'residential', 'name': 'Calle 8', 'oneway': 'yes'}"	"Carrer 8"	
"Calle 8"					"way"	"220964997"	""	"{'highway': 'residential', 'name': 'Calle 8', 'oneway': 'yes'}"	"Carrer 8"	
"Calle 9 d'Octubre"					"way"	"195436263"	""	"{'highway': 'residential', 'name': \"Calle 9 d'Octubre\", 'oneway': 'yes'}"	"Carrer 9 d'Octubre"	
"Calle 9 d'Octubre"					"way"	"221412787"	""	"{'highway': 'residential', 'name': \"Calle 9 d'Octubre\"}"	"Carrer 9 d'Octubre"	
"Calle 9 d'Octubre"					"way"	"221412765"	""	"{'highway': 'residential', 'name': \"Calle 9 d'Octubre\", 'oneway': 'yes'}"	"Carrer 9 d'Octubre"	
"Calle A"					"way"	"344241613"	""	"{'highway': 'residential', 'name': 'Calle A'}"	"Carrer A"	
"Calle Acequia"					"way"	"195440745"	""	"{'highway': 'residential', 'name': 'Calle Acequia'}"	"Carrer Acequia"	
"Calle Albalat"					"way"	" 11921865"	""	"{'highway': 'residential', 'name': 'Calle Albalat', 'oneway': 'yes'}"	"Carrer Albalat"	
"Calle Altea"					"way"	"701193505"	""	"{'highway': 'residential', 'name': 'Calle Altea'}"	"Carrer Altea"	
"Calle Arco"					"way"	"225818462"	""	"{'highway': 'residential', 'name': 'Calle Arco'}"	"Carrer Arc"	
"Calle Ausias March"					"way"	"220869360"	""	"{'highway': 'tertiary', 'maxspeed': '40', 'name': 'Calle Ausias March', 'oneway': 'no', 'ref': 'CV-557'}"	"Carrer Ausiàs March"	
"Calle Ausias March"					"way"	"220869363"	""	"{'highway': 'residential', 'name': 'Calle Ausias March'}"	"Carrer Ausiàs March"	
"Calle B"					"way"	"344241616"	""	"{'highway': 'residential', 'name': 'Calle B'}"	"Carrer B"	
"Calle Benidorm"					"way"	"220887748"	""	"{'highway': 'residential', 'name': 'Calle Benidorm'}"	"Carrer Benidorm"	
"Calle Bonavista"					"way"	"574679905"	""	"{'highway': 'living_street', 'name': 'Calle Bonavista'}"	"Carrer Bonavista"	
"Calle Canaleta"					"way"	" 11938622"	""	"{'highway': 'residential', 'name': 'Calle Canaleta', 'oneway': 'yes'}"	"Carrer Canaleta"	
"Calle Covadonga"					"way"	" 11082809"	""	"{'highway': 'residential', 'name': 'Calle Covadonga', 'oneway': 'yes'}"	"Carrer Covadonga"	
"Calle D"					"way"	"344241624"	""	"{'highway': 'residential', 'name': 'Calle D'}"	"Carrer D"	
"Calle de Algemesí"					"way"	" 84451019"	""	"{'highway': 'residential', 'name': 'Calle de Algemesí', 'oneway': 'yes'}"	"Carrer d’Algemesí"	
"Calle de Jesús"					"way"	" 84433665"	""	"{'highway': 'residential', 'name': 'Calle de Jesús', 'oneway': 'yes'}"	"Carrer de Jesús"	
"Calle de la Sénia"					"way"	"208876749"	""	"{'highway': 'unclassified', 'name': 'Calle de la Sénia', 'oneway': 'yes'}"	"Carrer de la Sénia"	
"Calle de la Sénia"					"way"	"208876756"	""	"{'highway': 'unclassified', 'name': 'Calle de la Sénia', 'oneway': 'yes'}"	"Carrer de la Sénia"	
"Calle de la Sénia"					"way"	"208876735"	""	"{'highway': 'unclassified', 'name': 'Calle de la Sénia', 'oneway': 'no'}"	"Carrer de la Sénia"	
"Calle de San Dionisio"					"way"	" 10592531"	""	"{'highway': 'residential', 'name': 'Calle de San Dionisio', 'oneway': 'yes'}"	"Carrer de Sant Dionís"	
"Calle Doctor Marañón"					"way"	" 60229959"	""	"{'highway': 'residential', 'name': 'Calle Doctor Marañón'}"	"Carrer Doctor Marañón"	
"Calle Doctor Marañón"					"way"	"219798977"	""	"{'highway': 'residential', 'name': 'Calle Doctor Marañón'}"	"Carrer Doctor Marañón"	
"Calle Doctor Marañón"					"way"	"140946550"	""	"{'highway': 'residential', 'name': 'Calle Doctor Marañón', 'oneway': 'yes'}"	"Carrer Doctor Marañón"	
"Calle Doctor Marañón"					"way"	"140953667"	""	"{'highway': 'residential', 'name': 'Calle Doctor Marañón', 'oneway': 'yes'}"	"Carrer Doctor Marañón"	
"Calle Doctor Marañón"					"way"	"140953676"	""	"{'highway': 'residential', 'name': 'Calle Doctor Marañón'}"	"Carrer Doctor Marañón"	
"Calle Echegaray"					"way"	"712020895"	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Calle Echegaray', 'oneway': 'yes'}"	"Carrer Echegaray"	
"Calle el Palleter"					"way"	"195436271"	""	"{'highway': 'residential', 'name': 'Calle el Palleter'}"	"Carrer del Palleter"	
"Calle F"					"way"	"344241612"	""	"{'highway': 'residential', 'name': 'Calle F'}"	"Carrer F"	
"Calle Gandía"					"way"	"220887695"	""	"{'highway': 'residential', 'name': 'Calle Gandía'}"	"Carrer Gandia"	
"Calle Garbí"					"way"	"701193517"	""	"{'highway': 'residential', 'name': 'Calle Garbí'}"	"Carrer Garbí"	
"Calle Germanías"					"way"	" 10559872"	""	"{'highway': 'residential', 'name': 'Calle Germanías', 'oneway': 'yes'}"	"Carrer Germanies"	
"Calle Gibraltar"					"way"	"195436283"	""	"{'highway': 'residential', 'name': 'Calle Gibraltar', 'oneway': 'yes'}"	"Carrer Gibraltar"	
"Calle Goleta"					"way"	"219821825"	""	"{'highway': 'residential', 'name': 'Calle Goleta'}"	"Carrer Goleta"	
"Calle H"					"way"	"344241614"	""	"{'highway': 'residential', 'name': 'Calle H'}"	"Carrer H"	
"Calle I"					"way"	"344241615"	""	"{'highway': 'residential', 'name': 'Calle I'}"	"Carrer I"	
"Calle Isaac Peral"					"way"	" 18472555"	"name:etymology:wikidata=Q545065"	"{'highway': 'residential', 'name': 'Calle Isaac Peral', 'name:etymology:wikidata': 'Q545065', 'oneway': 'yes'}"	"Carrer Isaac Peral"	
"Calle J"					"way"	"344241623"	""	"{'highway': 'residential', 'name': 'Calle J'}"	"Carrer J"	
"Calle Jovellanos"					"way"	" 10561082"	""	"{'highway': 'residential', 'name': 'Calle Jovellanos', 'oneway': 'yes'}"	"Carrer Jovellanos"	
"Calle Jovellanos"					"way"	"140946532"	""	"{'highway': 'residential', 'name': 'Calle Jovellanos', 'oneway': 'yes'}"	"Carrer Jovellanos"	
"Calle K"					"way"	"344241607"	""	"{'highway': 'residential', 'name': 'Calle K'}"	"Carrer K"	
"Calle K"					"way"	"344241606"	""	"{'highway': 'residential', 'name': 'Calle K'}"	"Carrer K"	
"Calle Luis Vives"					"way"	"195436289"	""	"{'highway': 'residential', 'name': 'Calle Luis Vives'}"	"Carrer Lluís Vives"	
"Calle M"					"way"	"344241626"	""	"{'highway': 'residential', 'name': 'Calle M'}"	"Carrer M"	
"Calle Morera"					"way"	"225818443"	""	"{'highway': 'residential', 'name': 'Calle Morera'}"	"Carrer Morera"	
"Calle Morera"					"way"	"221133370"	""	"{'highway': 'residential', 'name': 'Calle Morera'}"	"Carrer Morera"	
"Calle N"					"way"	"344241621"	""	"{'highway': 'residential', 'name': 'Calle N'}"	"Carrer N"	
"Calle O"					"way"	"344241619"	""	"{'highway': 'residential', 'name': 'Calle O'}"	"Carrer O"	
"Calle Oliva"					"way"	"220887756"	""	"{'highway': 'residential', 'name': 'Calle Oliva'}"	"Carrer Oliva"	
"Calle Olivera"					"way"	"195436282"	""	"{'highway': 'residential', 'name': 'Calle Olivera'}"	"Carrer Olivera"	
"Calle Olivera"					"way"	"195440751"	""	"{'highway': 'residential', 'name': 'Calle Olivera'}"	"Carrer Olivera"	
"Calle Palleter"					"way"	" 37566534"	""	"{'highway': 'residential', 'name': 'Calle Palleter'}"	"Carrer Palleter"	
"Calle Picasso"					"way"	"701193521"	""	"{'highway': 'residential', 'name': 'Calle Picasso'}"	"Carrer Picasso"	
"Calle Pintor Ribera"					"way"	" 10597704"	""	"{'highway': 'residential', 'name': 'Calle Pintor Ribera', 'oneway': 'yes'}"	"Carrer Pintor Ribera"	
"Calle Pintor Ribera"					"way"	"195440716"	""	"{'highway': 'residential', 'name': 'Calle Pintor Ribera', 'oneway': 'yes'}"	"Carrer Pintor Ribera"	
"Calle Pizarro"					"way"	"225713900"	"name:etymology:wikidata=Q44741"	"{'highway': 'residential', 'name': 'Calle Pizarro', 'name:etymology:wikidata': 'Q44741', 'oneway': 'yes'}"	"Carrer Pizarro"	
"Calle Pizarro"					"way"	"225713807"	"name:etymology:wikidata=Q44741"	"{'highway': 'residential', 'name': 'Calle Pizarro', 'name:etymology:wikidata': 'Q44741'}"	"Carrer Pizarro"	
"Calle Pizarro"					"way"	"225713847"	"name:etymology:wikidata=Q44741"	"{'highway': 'residential', 'name': 'Calle Pizarro', 'name:etymology:wikidata': 'Q44741', 'oneway': 'yes'}"	"Carrer Pizarro"	
"Calle Pizarro"					"way"	" 71001617"	"name:etymology:wikidata=Q44741"	"{'highway': 'residential', 'name': 'Calle Pizarro', 'name:etymology:wikidata': 'Q44741', 'oneway': 'yes'}"	"Carrer Pizarro"	
"Calle Pizarro"					"way"	"226118859"	"name:etymology:wikidata=Q44741"	"{'highway': 'residential', 'layer': '-1', 'name': 'Calle Pizarro', 'name:etymology:wikidata': 'Q44741'}"	"Carrer Pizarro"	
"Calle Purísima"					"way"	" 37566531"	""	"{'highway': 'residential', 'name': 'Calle Purísima', 'oneway': 'yes'}"	"Carrer Puríssima"	
"Calle Purísima"					"way"	"219798975"	""	"{'highway': 'tertiary', 'maxspeed': '30', 'name': 'Calle Purísima', 'oneway': 'no', 'ref': 'VP-3054'}"	"Carrer Puríssima"	
"Calle Purísima"					"way"	"219798980"	""	"{'highway': 'residential', 'name': 'Calle Purísima'}"	"Carrer Puríssima"	
"Calle Purísima"					"way"	"219798994"	""	"{'highway': 'residential', 'name': 'Calle Purísima'}"	"Carrer Puríssima"	
"Calle Río Turia"					"way"	"220887786"	""	"{'highway': 'residential', 'name': 'Calle Río Turia'}"	"Carrer Riu Túria"	
"Calle Rosella"					"way"	"215337806"	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Calle Rosella'}"	"Carrer Rosella"	
"Calle San Rafael"					"way"	"219798978"	""	"{'highway': 'residential', 'name': 'Calle San Rafael'}"	"Carrer Sant Rafael"	
"Calle San Vicente"					"way"	"219798985"	""	"{'highway': 'residential', 'name': 'Calle San Vicente'}"	"Carrer Sant Vicent"	
"Calle San Vicente"					"way"	" 37566538"	""	"{'highway': 'residential', 'name': 'Calle San Vicente'}"	"Carrer Sant Vicent"	
"Calle Séquia Reial del Xúquer"					"way"	"195440707"	""	"{'highway': 'residential', 'name': 'Calle Séquia Reial del Xúquer'}"	"Carrer Séquia Reial del Xúquer"	
"Calle Trinquet"					"way"	"195440728"	""	"{'highway': 'residential', 'name': 'Calle Trinquet'}"	"Carrer Trinquet"	
"Calle Vázquez Mella"					"way"	"195436292"	""	"{'highway': 'residential', 'name': 'Calle Vázquez Mella'}"	"Carrer Vázquez Mella"	
"Calle Vicente Blasco Ibáñez"					"way"	"195440749"	""	"{'highway': 'residential', 'name': 'Calle Vicente Blasco Ibáñez'}"	"Carrer Vicent Blasco Ibáñez"	
"Calle Vinaroz"					"way"	"220887730"	""	"{'highway': 'residential', 'name': 'Calle Vinaroz'}"	"Carrer Vinaròs"	
