"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle 1 de Mayo"					"way"	"402890983"		"{'highway': 'residential', 'name': 'Calle 1 de Mayo'}"	"Carrer 1 de Maig"	
"Calle Agut"					"way"	"201673500"		"{'highway': 'residential', 'name': 'Calle Agut', 'source': 'PNOA;Catastro'}"	"Carrer Agut"	
"Calle Albocer"					"way"	" 60823733"		"{'highway': 'residential', 'name': 'Calle Albocer', 'oneway': 'no'}"	"Carrer Albocer"	
"Calle Ancha"					"way"	"201673501"		"{'highway': 'residential', 'name': 'Calle Ancha', 'source': 'PNOA;Catastro'}"	"Carrer Ample"	
"Calle Angel Giner Ribera"					"way"	"202202885"		"{'highway': 'residential', 'name': 'Calle Angel Giner Ribera', 'source': 'PNOA;Catastro'}"	"Carrer Àngel Giner Ribera"	
"Calle Aralar"					"way"	"772930412"		"{'highway': 'residential', 'name': 'Calle Aralar', 'oneway': 'yes'}"	"Carrer Aralar"	
"Calle Aralar"					"way"	" 60817446"		"{'highway': 'service', 'name': 'Calle Aralar'}"	"Carrer Aralar"	
"Calle Aralar"					"way"	" 60695575"		"{'highway': 'residential', 'name': 'Calle Aralar', 'oneway': 'yes'}"	"Carrer Aralar"	
"Calle Aralar"					"way"	" 60695640"		"{'highway': 'residential', 'name': 'Calle Aralar', 'oneway': 'yes'}"	"Carrer Aralar"	
"Calle Aralar"					"way"	" 60817514"		"{'highway': 'service', 'name': 'Calle Aralar'}"	"Carrer Aralar"	
"Calle Aralar"					"way"	" 60817504"		"{'highway': 'service', 'name': 'Calle Aralar'}"	"Carrer Aralar"	
"Calle Atarazanas"					"way"	"976784302"		"{'highway': 'living_street', 'layer': '-1', 'name': 'Calle Atarazanas', 'source': 'PNOA;Catastro', 'surface': 'unhewn_cobblestone', 'tunnel': 'yes'}"	"Carrer Atarazanas"	
"Calle Atarazanas"					"way"	"976784301"		"{'highway': 'living_street', 'name': 'Calle Atarazanas', 'source': 'PNOA;Catastro', 'surface': 'unhewn_cobblestone'}"	"Carrer Atarazanas"	
"Calle Atarazanas"					"way"	"205130194"		"{'highway': 'living_street', 'name': 'Calle Atarazanas', 'source': 'PNOA;Catastro', 'surface': 'unhewn_cobblestone'}"	"Carrer Atarazanas"	
"Calle Ateneo"					"way"	"201673503"		"{'highway': 'residential', 'name': 'Calle Ateneo', 'source': 'PNOA;Catastro'}"	"Carrer Ateneu"	
"Calle Avellaner"					"way"	" 60823727"		"{'highway': 'residential', 'name': 'Calle Avellaner', 'oneway': 'yes'}"	"Carrer Avellaner"	
"Calle Avellaner"					"way"	" 60823723"		"{'highway': 'residential', 'name': 'Calle Avellaner', 'oneway': 'yes'}"	"Carrer Avellaner"	
"Calle Avellaner"					"way"	" 60823735"		"{'highway': 'residential', 'name': 'Calle Avellaner', 'oneway': 'no'}"	"Carrer Avellaner"	
"Calle Barsella"					"way"	"203290734"		"{'highway': 'residential', 'name': 'Calle Barsella', 'source': 'PNOA;Catastro', 'surface': 'asphalt'}"	"Carrer Barsella"	
