"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Abarca de Bolea"					"way"	"283268918"		"{'highway': 'residential', 'name': 'Calle Abarca de Bolea'}"	"Carrer Abarca de Bolea"	
"Calle Agustina de Aragón"					"way"	"539526639"		"{'highway': 'residential', 'name': 'Calle Agustina de Aragón'}"	"Carrer Agustina d’Aragó"	
"Calle Aire"					"way"	"283420015"		"{'highway': 'living_street', 'name': 'Calle Aire'}"	"Carrer Aire"	
"Calle Alfonso II"					"way"	"283419930"		"{'highway': 'living_street', 'name': 'Calle Alfonso II'}"	"Carrer Alfons II"	
"Calle Amades"					"way"	"539526625"		"{'highway': 'living_street', 'name': 'Calle Amades'}"	"Carrer Amades"	
"Calle Amades"					"way"	"539526631"		"{'highway': 'residential', 'name': 'Calle Amades'}"	"Carrer Amades"	
"Calle Amades"					"way"	"539526630"		"{'highway': 'residential', 'layer': '-1', 'name': 'Calle Amades', 'tunnel': 'building_passage'}"	"Carrer Amades"	
"Calle Baviera"					"way"	"283419917"		"{'highway': 'living_street', 'name': 'Calle Baviera'}"	"Carrer Baviera"	
"Calle Bermúdez de Castro"					"way"	"283419969"		"{'highway': 'residential', 'name': 'Calle Bermúdez de Castro'}"	"Carrer Bermúdez de Castro"	
"Calle Calatravos"					"way"	"537200434"		"{'highway': 'residential', 'name': 'Calle Calatravos'}"	"Carrer Calatravos"	
"Calle Carnicer"					"way"	"283419934"		"{'highway': 'living_street', 'name': 'Calle Carnicer'}"	"Carrer Carnicer"	
"Calle Chiprana"					"way"	"283419972"		"{'highway': 'residential', 'name': 'Calle Chiprana'}"	"Carrer Chiprana"	
"Calle Compromiso de Caspe"					"way"	"539526641"		"{'highway': 'residential', 'name': 'Calle Compromiso de Caspe'}"	"Carrer Compromís de Casp"	
"Calle Cosme"					"way"	"283421406"		"{'highway': 'living_street', 'name': 'Calle Cosme'}"	"Carrer Cosme"	
"Calle de Jordana de Pozas"					"way"	"283268914"		"{'highway': 'residential', 'name': 'Calle de Jordana de Pozas'}"	"Carrer de Jordana de Pozas"	
"Calle de la Cárcel"					"way"	"283421424"		"{'highway': 'living_street', 'name': 'Calle de la Cárcel'}"	"Carrer de la Presó"	
"Calle de la Cárcel"					"way"	"539526626"		"{'highway': 'living_street', 'layer': '-1', 'name': 'Calle de la Cárcel', 'tunnel': 'building_passage'}"	"Carrer de la Presó"	
"Calle de la Salud"					"way"	"283421413"		"{'highway': 'living_street', 'name': 'Calle de la Salud'}"	"Carrer de la Salut"	
"Calle de Pons Cirac"					"way"	"283268917"		"{'highway': 'residential', 'name': 'Calle de Pons Cirac'}"	"Carrer de Pons Cirac"	
"Calle de Zaragoza"					"way"	"283268913"		"{'highway': 'residential', 'name': 'Calle de Zaragoza', 'sidewalk': 'both'}"	"Carrer de Saragossa"	
"Calle del Campo de Fútbol"					"way"	"283421427"		"{'highway': 'living_street', 'name': 'Calle del Campo de Fútbol'}"	"Carrer del Camp de Futbol"	
"Calle del Campo de Fútbol"					"way"	"283421408"		"{'highway': 'living_street', 'name': 'Calle del Campo de Fútbol'}"	"Carrer del Camp de Futbol"	
"Calle del General Pardiñas"					"way"	"283419947"		"{'highway': 'residential', 'name': 'Calle del General Pardiñas'}"	"Carrer del General Pardiñas"	
"Calle del Molino Alfarda"					"way"	"283419996"		"{'highway': 'residential', 'name': 'Calle del Molino Alfarda'}"	"Carrer del Molí Alfarda"	
"Calle del Penal"					"way"	"283420008"		"{'highway': 'living_street', 'name': 'Calle del Penal'}"	"Carrer del Penal"	
"Calle del Penal"					"way"	"283420021"		"{'highway': 'living_street', 'name': 'Calle del Penal'}"	"Carrer del Penal"	
"Calle del Rabal"					"way"	"539611173"		"{'highway': 'living_street', 'name': 'Calle del Rabal'}"	"Carrer del Raval"	
"Calle del Refugio"					"way"	"537200430"		"{'highway': 'service', 'name': 'Calle del Refugio', 'service': 'alley'}"	"Carrer del Refugi"	
"Calle del Tello"					"way"	"283421431"		"{'highway': 'living_street', 'name': 'Calle del Tello'}"	"Carrer del Tello"	
"Calle Eras"					"way"	"539526650"		"{'highway': 'living_street', 'name': 'Calle Eras'}"	"Carrer Eres"	
"Calle Extensión Agraria"					"way"	"283421422"		"{'highway': 'living_street', 'name': 'Calle Extensión Agraria'}"	"Carrer Extensió Agrària"	
"Calle Fabara"					"way"	"283421438"		"{'highway': 'living_street', 'name': 'Calle Fabara'}"	"Carrer Favara"	
"Calle Fabara"					"way"	"283420017"		"{'highway': 'residential', 'name': 'Calle Fabara'}"	"Carrer Favara"	
"Calle Fayón"					"way"	"283421407"		"{'highway': 'living_street', 'name': 'Calle Fayón'}"	"Carrer Faió"	
"Calle Fayón"					"way"	"283420024"		"{'highway': 'residential', 'name': 'Calle Fayón'}"	"Carrer Faió"	
"Calle Francisco de Goya"					"way"	"283419912"		"{'highway': 'residential', 'name': 'Calle Francisco de Goya'}"	"Carrer Francisco de Goya"	
"Calle Freginals"					"way"	"487706982"		"{'highway': 'residential', 'name': 'Calle Freginals', 'surface': 'asphalt_no_1'}"	"Carrer Freginals"	
"Calle Freginals"					"way"	"487706977"		"{'highway': 'residential', 'name': 'Calle Freginals', 'surface': 'unpaved'}"	"Carrer Freginals"	
"Calle Freginals"					"way"	"283421420"		"{'highway': 'living_street', 'name': 'Calle Freginals'}"	"Carrer Freginals"	
"Calle Joaquín Costa"					"way"	"283421425"		"{'highway': 'living_street', 'name': 'Calle Joaquín Costa'}"	"Carrer Joaquín Costa"	
"Calle La Jota"					"way"	"539526647"		"{'highway': 'residential', 'name': 'Calle La Jota'}"	"Carrer La Jota"	
"Calle Las Eras"					"way"	"325201416"		"{'highway': 'residential', 'name': 'Calle Las Eras'}"	"Carrer Les Eres"	
"Calle Maella"					"way"	"539526655"		"{'highway': 'residential', 'name': 'Calle Maella'}"	"Carrer Maella"	
"Calle Maella"					"way"	"283421402"		"{'highway': 'residential', 'name': 'Calle Maella'}"	"Carrer Maella"	
"Calle Marcos Camps"					"way"	"539611176"		"{'highway': 'service', 'name': 'Calle Marcos Camps', 'service': 'alley'}"	"Carrer Marcos Camps"	
"Calle Matarraña"					"way"	"283419989"		"{'highway': 'residential', 'name': 'Calle Matarraña'}"	"Carrer Matarranya"	
"Calle Matarraña"					"way"	"539611180"		"{'highway': 'living_street', 'name': 'Calle Matarraña'}"	"Carrer Matarranya"	
"Calle Millán"					"way"	"487708434"		"{'highway': 'residential', 'name': 'Calle Millán'}"	"Carrer Millán"	
"Calle Mina"					"way"	"283419945"		"{'highway': 'steps', 'name': 'Calle Mina', 'surface': 'paved', 'width': '2.5'}"	"Carrer Mina"	
"Calle Moleta"					"way"	"283420003"		"{'highway': 'living_street', 'name': 'Calle Moleta'}"	"Carrer Moleta"	
"Calle Moncayo"					"way"	"283421419"		"{'highway': 'living_street', 'name': 'Calle Moncayo'}"	"Carrer Moncayo"	
"Calle Nonaspe"					"way"	"537200432"		"{'highway': 'residential', 'name': 'Calle Nonaspe'}"	"Carrer Nonasp"	
"Calle Norte"					"way"	"283419949"		"{'highway': 'residential', 'name': 'Calle Norte'}"	"Carrer Nord"	
"Calle Nueva"					"way"	"283421421"		"{'highway': 'living_street', 'name': 'Calle Nueva'}"	"Carrer Nou"	
"Calle Pablo Serrano"					"way"	"539611178"		"{'highway': 'living_street', 'name': 'Calle Pablo Serrano'}"	"Carrer Pablo Serrano"	
"Calle Pau"					"way"	"283421439"		"{'highway': 'living_street', 'name': 'Calle Pau'}"	"Carrer Pau"	
"Calle Pirineos"					"way"	"539526636"		"{'highway': 'living_street', 'name': 'Calle Pirineos'}"	"Carrer Pirineus"	
"Calle Pobla Masaluca"					"way"	"539526638"		"{'highway': 'residential', 'name': 'Calle Pobla Masaluca', 'surface': 'unpaved'}"	"Carrer Pobla Massaluca"	
"Calle Portal Nou"					"way"	"283421410"		"{'highway': 'living_street', 'name': 'Calle Portal Nou'}"	"Carrer Portal Nou"	
"Calle Santa Susana"					"way"	"537207243"		"{'highway': 'living_street', 'name': 'Calle Santa Susana'}"	"Carrer Santa Susanna"	
"Calle Tenor Fleta"					"way"	"539526652"		"{'highway': 'living_street', 'name': 'Calle Tenor Fleta'}"	"Carrer Tenor Fleta"	
"Calle Tenor Fleta"					"way"	"283421423"		"{'highway': 'living_street', 'name': 'Calle Tenor Fleta'}"	"Carrer Tenor Fleta"	
"Calle Teruel"					"way"	"537174481"		"{'cycleway:both': 'no', 'highway': 'secondary', 'lanes': '2', 'name': 'Calle Teruel', 'ref': 'A-1412', 'surface': 'asphalt'}"	"Carrer Teruel"	
"Calle Trinquete"					"way"	"283421418"		"{'highway': 'living_street', 'name': 'Calle Trinquete'}"	"Carrer Trinquet"	
"Calle Zaragoza"					"way"	"539611179"		"{'highway': 'living_street', 'name': 'Calle Zaragoza'}"	"Carrer Saragossa"	
"Calle Zaragoza"					"way"	"283421404"		"{'highway': 'living_street', 'name': 'Calle Zaragoza'}"	"Carrer Saragossa"	
