"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Austria"	""				"way"	"240880574"	""	"{'highway': 'residential', 'name': 'Calle Austria', 'width': '0.0'}"	"Carrer Àustria"	""
"Calle Austria"	""				"way"	"722878844"	""	"{'highway': 'pedestrian', 'name': 'Calle Austria', 'width': '0.0'}"	"Carrer Àustria"	""
"Calle Carretas"	""				"way"	"142886832"	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Calle Carretas', 'oneway': 'yes'}"	"Carrer Carretes"	""
"Calle Carretas"	""				"way"	"143088022"	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Calle Carretas', 'oneway': 'yes'}"	"Carrer Carretes"	""
"Calle de Cervantes"	""				"way"	"615207632"	""	"{'highway': 'residential', 'name': 'Calle de Cervantes', 'oneway': 'yes'}"	"Carrer de Cervantes"	""
"Calle de las Gardenias"	""				"way"	"230413086"	""	"{'highway': 'residential', 'name': 'Calle de las Gardenias'}"	"Carrer de las Gardènies"	""
"Calle del Pintor Sorolla"	""				"way"	" 36921776"	""	"{'highway': 'tertiary', 'name': 'Calle del Pintor Sorolla', 'source': 'PNOA', 'source:date': '2007'}"	"Carrer del Pintor Sorolla"	""
"Calle del Pintor Sorolla"	""				"way"	"295306309"	""	"{'highway': 'residential', 'junction': 'roundabout', 'name': 'Calle del Pintor Sorolla', 'source': 'PNOA', 'source:date': '2010'}"	"Carrer del Pintor Sorolla"	""
"Calle del Pintor Sorolla"	""				"way"	"295306327"	""	"{'highway': 'residential', 'name': 'Calle del Pintor Sorolla', 'oneway': 'no', 'source': 'PNOA', 'source:date': '2010'}"	"Carrer del Pintor Sorolla"	""
"Calle del Pintor Sorolla"	""				"way"	" 28203584"	""	"{'highway': 'tertiary', 'name': 'Calle del Pintor Sorolla', 'source': 'PNOA', 'source:date': '2007'}"	"Carrer del Pintor Sorolla"	""
"Calle del Pintor Sorolla"	""				"way"	"299278714"	""	"{'highway': 'tertiary', 'name': 'Calle del Pintor Sorolla', 'oneway': 'yes', 'source': 'PNOA', 'source:date': '2007'}"	"Carrer del Pintor Sorolla"	""
"Calle del Pintor Sorolla"	""				"way"	"299278720"	""	"{'highway': 'tertiary', 'name': 'Calle del Pintor Sorolla', 'oneway': 'yes', 'source': 'PNOA', 'source:date': '2007'}"	"Carrer del Pintor Sorolla"	""
"Calle del Pintor Sorolla"	""				"way"	"434880733"	""	"{'highway': 'tertiary', 'name': 'Calle del Pintor Sorolla', 'oneway': 'yes', 'source': 'PNOA', 'source:date': '2007'}"	"Carrer del Pintor Sorolla"	""
"Calle del Pintor Sorolla"	""				"way"	"620377781"	""	"{'highway': 'tertiary', 'name': 'Calle del Pintor Sorolla', 'source': 'PNOA', 'source:date': '2007'}"	"Carrer del Pintor Sorolla"	""
"Calle Iglesia"	""				"way"	"679039712"	""	"{'highway': 'living_street', 'name': 'Calle Iglesia', 'width': '6.5'}"	"Carrer Església"	""
"Calle Iglesia"	""				"way"	" 34200062"	""	"{'highway': 'pedestrian', 'name': 'Calle Iglesia', 'width': '6.5'}"	"Carrer Església"	""
"Calle Polonia"	""				"way"	" 34049446"	""	"{'highway': 'residential', 'name': 'Calle Polonia', 'width': '0.0'}"	"Carrer Polònia"	""
