"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle del Rosario"	""				"way"	" 337422279"	""	"{'highway': 'service', 'name': 'Calle del Rosario', 'service': 'alley'}"	"Carrer del Rosari"	
"Calle del Rosario"	""				"way"	" 185751587"	""	"{'highway': 'residential', 'name': 'Calle del Rosario'}"	"Carrer del Rosari"	
"Calle del Rosario"	""				"way"	" 185751576"	""	"{'highway': 'service', 'name': 'Calle del Rosario', 'service': 'alley'}"	"Carrer del Rosari"	
"Calle Morera"	""				"way"	"1001771187"	""	"{'highway': 'residential', 'kerb': 'raised', 'name': 'Calle Morera', 'parking:lane:right': 'parallel', 'sidewalk:both': 'yes', 'sidewalk:both:est_width': '0.4m~1.1m'}"	"Carrer Morera"	
"Calle Morera"	""				"way"	" 185748541"	""	"{'highway': 'residential', 'kerb': 'raised', 'name': 'Calle Morera', 'sidewalk:both': 'yes', 'sidewalk:both:est_width': '0.4m~1.1m'}"	"Carrer Morera"	
"Calle Morera"	""				"way"	"1002266829"	""	"{'highway': 'residential', 'kerb': 'raised', 'name': 'Calle Morera', 'parking:lane:right': 'parallel', 'sidewalk:both': 'yes', 'sidewalk:both:est_width': '1.2m~1.5m'}"	"Carrer Morera"	
"Calle Morera"	""				"way"	"1001771182"	""	"{'highway': 'residential', 'kerb': 'raised', 'name': 'Calle Morera', 'parking:lane:right': 'parallel', 'sidewalk:both': 'yes', 'sidewalk:both:est_width': '0.4m~1.1m'}"	"Carrer Morera"	
"Calle Morera"	""				"way"	"1001771183"	""	"{'highway': 'residential', 'kerb': 'raised', 'name': 'Calle Morera', 'parking:lane:both': 'parallel', 'sidewalk:both': 'yes', 'sidewalk:both:est_width': '0.4m~1.1m'}"	"Carrer Morera"	
"Calle Morera"	""				"way"	"1001771184"	""	"{'highway': 'residential', 'kerb': 'raised', 'name': 'Calle Morera', 'parking:lane:left': 'parallel', 'sidewalk:both': 'yes', 'sidewalk:both:est_width': '0.4m~1.1m'}"	"Carrer Morera"	
"Calle Morera"	""				"way"	"1001771185"	""	"{'highway': 'residential', 'kerb': 'raised', 'name': 'Calle Morera', 'parking:lane:both': 'parallel', 'sidewalk:both': 'yes', 'sidewalk:both:est_width': '0.4m~1.1m'}"	"Carrer Morera"	
"Calle Morera"	""				"way"	"1001771186"	""	"{'highway': 'residential', 'kerb': 'raised', 'name': 'Calle Morera', 'parking:lane:right': 'parallel', 'sidewalk:both': 'yes', 'sidewalk:both:est_width': '1.2m~1.5m'}"	"Carrer Morera"	
