"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Calvario"					"way"	"207110113"	""	"{'highway': 'residential', 'name': 'Calle Calvario', 'source': 'Bing;Catastro'}"	"Carrer Calvari"	
"Calle Calvario"					"way"	"146958001"	""	"{'highway': 'living_street', 'name': 'Calle Calvario', 'oneway': 'no'}"	"Carrer Calvari"	
