"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Abadía"					"way"	" 638029547"	""	"{'highway': 'residential', 'name': 'Calle Abadía'}"	"Carrer Abadia"	
"Calle Abadía"					"way"	"  23321791"	""	"{'highway': 'pedestrian', 'name': 'Calle Abadía'}"	"Carrer Abadia"	
"Calle Alboraya"					"way"	"  36987545"	""	"{'highway': 'residential', 'name': 'Calle Alboraya', 'oneway': 'yes'}"	"Carrer Alboraia"	
"Calle Alboraya"					"way"	" 715452439"	""	"{'highway': 'residential', 'name': 'Calle Alboraya', 'oneway': 'no', 'surface': 'asphalt'}"	"Carrer Alboraia"	
"Calle Alboraya"					"way"	" 116561449"	""	"{'highway': 'residential', 'name': 'Calle Alboraya', 'oneway': 'yes', 'surface': 'asphalt'}"	"Carrer Alboraia"	
"Calle Alquería del Moros"					"way"	" 150359956"	""	"{'highway': 'unclassified', 'name': 'Calle Alquería del Moros'}"	"Carrer Alqueria del Moros"	
"Calle Arcipreste Domingo sancho"					"way"	"  42567444"	""	"{'highway': 'residential', 'name': 'Calle Arcipreste Domingo sancho', 'oneway': 'yes'}"	"Carrer Arxipreste Domingo sancho"	
"Calle Arcipreste Domingo sancho"					"way"	"  24270802"	""	"{'highway': 'residential', 'name': 'Calle Arcipreste Domingo sancho', 'oneway': 'yes'}"	"Carrer Arxipreste Domingo sancho"	
"Calle Arnau de Vilanova"					"way"	" 442604794"	""	"{'highway': 'residential', 'name': 'Calle Arnau de Vilanova', 'oneway': 'yes'}"	"Carrer Arnau de Vilanova"	
"Calle Arnau de Vilanova"					"way"	" 231613663"	""	"{'highway': 'residential', 'name': 'Calle Arnau de Vilanova', 'oneway': 'yes'}"	"Carrer Arnau de Vilanova"	
"Calle Bajada de Carpesa"					"way"	" 901650427"	""	"{'cycleway': 'shared_lane', 'highway': 'residential', 'name': 'Calle Bajada de Carpesa', 'oneway': 'yes'}"	"Carrer Baixada de Carpesa"	
"Calle Bajada de Carpesa"					"way"	" 975195546"	""	"{'highway': 'residential', 'name': 'Calle Bajada de Carpesa', 'oneway': 'yes'}"	"Carrer Baixada de Carpesa"	
"Calle Bautista Riera"					"way"	"  26506409"	""	"{'highway': 'residential', 'name': 'Calle Bautista Riera'}"	"Carrer Bautista Riera"	
"Calle Bautista Riera"					"way"	"  26506427"	""	"{'created_by': 'Potlatch 0.10b', 'highway': 'residential', 'name': 'Calle Bautista Riera', 'oneway': 'yes'}"	"Carrer Bautista Riera"	
"Calle Begonies"					"way"	"  49895409"	""	"{'highway': 'residential', 'name': 'Calle Begonies'}"	"Carrer Begònies"	
"Calle Bernat y Baldoví"					"way"	"  24272422"	""	"{'highway': 'residential', 'name': 'Calle Bernat y Baldoví', 'oneway': 'yes'}"	"Carrer Bernat i Baldoví"	
"Calle Bilbao"					"way"	"  15785651"	""	"{'highway': 'residential', 'name': 'Calle Bilbao', 'oneway': 'yes'}"	"Carrer Bilbao"	
"Calle Bonifaci Ferrer"					"way"	" 160160019"	""	"{'highway': 'pedestrian', 'name': 'Calle Bonifaci Ferrer'}"	"Carrer Bonifaci Ferrer"	
"Calle Burjassot"					"way"	" 524670116"	""	"{'highway': 'residential', 'name': 'Calle Burjassot', 'oneway': 'yes'}"	"Carrer Burjassot"	
"Calle Cadirers"					"way"	" 240447502"	""	"{'highway': 'residential', 'name': 'Calle Cadirers'}"	"Carrer Cadirers"	
"Calle Camp de Cigronet"					"way"	" 844395381"	""	"{'footway': 'sidewalk', 'highway': 'footway', 'name': 'Calle Camp de Cigronet', 'surface': 'paving_stones'}"	"Carrer Camp de Cigronet"	
"Calle Camp de Cigronet"					"way"	"  46542331"	""	"{'foot': 'no', 'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'name': 'Calle Camp de Cigronet', 'surface': 'asphalt'}"	"Carrer Camp de Cigronet"	
"Calle Camp de Cigronet"					"way"	" 844395378"	""	"{'highway': 'footway', 'incline': 'down', 'name': 'Calle Camp de Cigronet', 'surface': 'paving_stones'}"	"Carrer Camp de Cigronet"	
"Calle Camp de Cigronet"					"way"	" 844395384"	""	"{'access': 'yes', 'handrail': 'no', 'highway': 'steps', 'incline': 'up', 'name': 'Calle Camp de Cigronet', 'surface': 'concrete'}"	"Carrer Camp de Cigronet"	
"Calle Camp de Cigronet"					"way"	" 844395385"	""	"{'highway': 'footway', 'name': 'Calle Camp de Cigronet', 'surface': 'paving_stones'}"	"Carrer Camp de Cigronet"	
"Calle Camp de Cigronet"					"way"	" 844395383"	""	"{'access': 'yes', 'handrail': 'no', 'highway': 'steps', 'incline': 'down', 'name': 'Calle Camp de Cigronet', 'surface': 'concrete'}"	"Carrer Camp de Cigronet"	
