"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Cervantes"					"way"	"205834058"		"{'highway': 'residential', 'name': 'Calle Cervantes'}"	"Carrer Cervantes"	
"Calle Cervantes"					"way"	"439890498"		"{'highway': 'residential', 'name': 'Calle Cervantes'}"	"Carrer Cervantes"	
"Calle Cervantes"					"way"	"546603892"		"{'highway': 'residential', 'name': 'Calle Cervantes', 'oneway': 'yes'}"	"Carrer Cervantes"	
"Calle Doctor Fleming"					"way"	"546603893"		"{'highway': 'residential', 'name': 'Calle Doctor Fleming', 'oneway': 'yes'}"	"Carrer Doctor Fleming"	
"Calle Mayor"					"way"	"546779859"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Mayor"					"way"	"215557417"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Mayor"					"way"	"546779862"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Mayor"					"way"	"546779864"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Santa Teresa"					"way"	"196026730"		"{'highway': 'residential', 'name': 'Calle Santa Teresa', 'oneway': 'yes'}"	"Carrer Santa Teresa"	
"Calle Valencia"					"way"	"261314107"		"{'highway': 'residential', 'name': 'Calle Valencia'}"	"Carrer València"	
"Calle Valencia"					"way"	"220131858"		"{'highway': 'residential', 'name': 'Calle Valencia'}"	"Carrer València"	
"Calle Valencia"					"way"	"746222832"		"{'highway': 'residential', 'name': 'Calle Valencia'}"	"Carrer València"	
