"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Barranco"					"way"	"202071141"		"{'highway': 'service', 'name': 'Calle Barranco', 'service': 'alley'}"	"Carrer Barranc"	
"Calle Barranco"					"way"	"202071142"		"{'highway': 'residential', 'name': 'Calle Barranco'}"	"Carrer Barranc"	
