"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Baja"					"way"	"487670402"		"{'highway': 'residential', 'name': 'Calle Baja'}"	"Carrer Baix"	
"Calle Baja"					"way"	"220355677"		"{'highway': 'residential', 'name': 'Calle Baja'}"	"Carrer Baix"	
"Calle Baja"					"way"	"584297964"		"{'highway': 'living_street', 'name': 'Calle Baja'}"	"Carrer Baix"	
"Calle Baja"					"way"	"220245370"		"{'highway': 'residential', 'name': 'Calle Baja'}"	"Carrer Baix"	
"Calle Iglesia"					"way"	"698123463"		"{'highway': 'service', 'name': 'Calle Iglesia', 'service': 'alley'}"	"Carrer Església"	
"Calle Iglesia"					"way"	"215427218"		"{'highway': 'residential', 'name': 'Calle Iglesia'}"	"Carrer Església"	
"Calle Iglesia"					"way"	"121490549"		"{'highway': 'residential', 'name': 'Calle Iglesia'}"	"Carrer Església"	
"Calle Iglesia"					"way"	"988823719"		"{'highway': 'residential', 'name': 'Calle Iglesia'}"	"Carrer Església"	
"Calle Portal"					"way"	"215536792"		"{'highway': 'residential', 'name': 'Calle Portal'}"	"Carrer Portal"	
