"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Acequia"	""				"way"	"34214636"	""	"{'highway': 'residential', 'name': 'Calle Acequia'}"	"Carrer Acequia"	""
"Calle Castillo"	""				"way"	"34401383"	""	"{'highway': 'steps', 'name': 'Calle Castillo'}"	"Carrer Castell"	""
"Calle Castillo"	""				"way"	"38503834"	""	"{'highway': 'living_street', 'name': 'Calle Castillo', 'oneway': 'no'}"	"Carrer Castell"	""
"Calle Santa Inés"	""				"way"	"34565013"	""	"{'highway': 'residential', 'name': 'Calle Santa Inés', 'oneway': 'yes'}"	"Carrer Santa Agnès"	""
"Calle Santa Lucía"	""				"way"	"34214640"	""	"{'highway': 'residential', 'name': 'Calle Santa Lucía', 'oneway': 'yes'}"	"Carrer Santa Lucia"	""
"Calle Santa Lucía"	""				"way"	"34564994"	""	"{'highway': 'residential', 'name': 'Calle Santa Lucía', 'oneway': 'yes'}"	"Carrer Santa Lucia"	""
"Calle Santa Lucía"	""				"way"	"34564993"	""	"{'highway': 'residential', 'name': 'Calle Santa Lucía', 'oneway': 'yes'}"	"Carrer Santa Lucia"	""
"Calle Teruel"	""				"way"	"33996789"	""	"{'highway': 'living_street', 'name': 'Calle Teruel', 'oneway': 'yes', 'surface': 'paving_stones'}"	"Carrer Teruel"	""
"Calle Teruel"	""				"way"	"23425662"	""	"{'highway': 'residential', 'lit': 'yes', 'name': 'Calle Teruel', 'oneway': 'yes', 'sidewalk': 'both', 'surface': 'asphalt'}"	"Carrer Teruel"	""
