"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Aragón"					"way"	"875257313"		"{'highway': 'residential', 'name': 'Calle Aragón'}"	"Carrer Aragó"	
"Calle Aragón"					"way"	"875257314"		"{'highway': 'residential', 'name': 'Calle Aragón'}"	"Carrer Aragó"	
"Calle Aragón"					"way"	"875257311"		"{'highway': 'residential', 'name': 'Calle Aragón'}"	"Carrer Aragó"	
"Calle Aragón"					"way"	"875257312"		"{'highway': 'residential', 'name': 'Calle Aragón'}"	"Carrer Aragó"	
"Calle Buenos Aires"					"way"	"238329150"		"{'highway': 'residential', 'name': 'Calle Buenos Aires'}"	"Carrer Buenos Aires"	
"Calle Diputación"					"way"	"875257309"		"{'highway': 'residential', 'name': 'Calle Diputación'}"	"Carrer Diputació"	
"Calle Figueral"					"way"	" 44423516"		"{'highway': 'residential', 'name': 'Calle Figueral'}"	"Carrer Figueral"	
"Calle Mayor"					"way"	"239942580"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Mayor"					"way"	"324305163"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Mayor"					"way"	"363397228"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Mayor"					"way"	"875257319"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Santa Bárbara"					"way"	"324305167"		"{'highway': 'residential', 'name': 'Calle Santa Bárbara'}"	"Carrer Santa Bàrbara"	
