"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Alcázar Toledo"					"way"	"205834634"		"{'highway': 'residential', 'name': 'Calle Alcázar Toledo'}"	"Carrer Alcàsser Toledo"	
"Calle Alférez J. Conca"					"way"	"205834461"		"{'highway': 'residential', 'name': 'Calle Alférez J. Conca'}"	"Carrer Alferes J. Conca"	
"Calle Alfonso El Sabio"					"way"	"220132514"		"{'highway': 'residential', 'name': 'Calle Alfonso El Sabio'}"	"Carrer Alfons el Savi"	
"Calle Doctor Leandro Sarrio"					"way"	"746222837"		"{'highway': 'residential', 'name': 'Calle Doctor Leandro Sarrio'}"	"Carrer Doctor Leandro Sarrio"	
"Calle Doctor Silvestre"					"way"	"205833876"		"{'highway': 'residential', 'name': 'Calle Doctor Silvestre'}"	"Carrer Doctor Silvestre"	
"Calle Doctor Silvestre"					"way"	"413745299"		"{'highway': 'residential', 'layer': '-1', 'name': 'Calle Doctor Silvestre', 'tunnel': 'yes'}"	"Carrer Doctor Silvestre"	
"Calle Doctor Silvestre"					"way"	"413745300"		"{'highway': 'residential', 'name': 'Calle Doctor Silvestre'}"	"Carrer Doctor Silvestre"	
"Calle Don Juan Hervas"					"way"	"195085921"		"{'highway': 'residential', 'name': 'Calle Don Juan Hervas'}"	"Carrer Don Juan Hervas"	
"Calle J. M Millán"					"way"	"205834445"		"{'highway': 'residential', 'name': 'Calle J. M Millán'}"	"Carrer J. M Millán"	
"Calle J. M Millán"					"way"	"205834596"		"{'highway': 'residential', 'name': 'Calle J. M Millán'}"	"Carrer J. M Millán"	
"Calle Jesús Juan Bernabeu"					"way"	"195085916"		"{'highway': 'residential', 'name': 'Calle Jesús Juan Bernabeu'}"	"Carrer Jesús Juan Bernabeu"	
"Calle Juan Pastor Balde"					"way"	"205834289"		"{'highway': 'residential', 'name': 'Calle Juan Pastor Balde'}"	"Carrer Juan Pastor Balde"	
"Calle Manuel Parra"					"way"	"220132512"		"{'highway': 'residential', 'name': 'Calle Manuel Parra'}"	"Carrer Manuel Parra"	
"Calle Manuel Puig"					"way"	"205833918"		"{'highway': 'residential', 'name': 'Calle Manuel Puig'}"	"Carrer Manuel Puig"	
"Calle Maria Paya"					"way"	"213521316"		"{'highway': 'residential', 'name': 'Calle Maria Paya'}"	"Carrer Maria Paya"	
"Calle Médico Isidro Bellido"					"way"	"195085920"		"{'highway': 'residential', 'name': 'Calle Médico Isidro Bellido', 'oneway': 'yes'}"	"Carrer Médico Isidro Bellido"	
"Calle Médico Isidro Bellido"					"way"	"215560275"		"{'highway': 'residential', 'name': 'Calle Médico Isidro Bellido'}"	"Carrer Médico Isidro Bellido"	
"Calle Miguel Hernández"					"way"	"220131857"		"{'highway': 'residential', 'name': 'Calle Miguel Hernández'}"	"Carrer Miguel Hernández"	
"Calle Nueva Aurora"					"way"	"220132515"		"{'highway': 'residential', 'name': 'Calle Nueva Aurora'}"	"Carrer Nova Aurora"	
"Calle Ollerías"					"way"	"154153355"		"{'highway': 'residential', 'lanes': '2', 'name': 'Calle Ollerías', 'oneway': 'no'}"	"Carrer Olleries"	
"Calle Otilia Sales"					"way"	"205833662"		"{'highway': 'residential', 'name': 'Calle Otilia Sales'}"	"Carrer Otilia Sales"	
"Calle Pacífico Torres"					"way"	"195085926"		"{'highway': 'residential', 'name': 'Calle Pacífico Torres', 'oneway': 'yes'}"	"Carrer Pacífico Torres"	
"Calle Pacífico Torres"					"way"	"253292165"		"{'highway': 'residential', 'name': 'Calle Pacífico Torres'}"	"Carrer Pacífico Torres"	
"Calle Perino"					"way"	"195085918"		"{'highway': 'residential', 'name': 'Calle Perino'}"	"Carrer Perino"	
"Calle Poeta Pastor"					"way"	"205834262"		"{'highway': 'residential', 'name': 'Calle Poeta Pastor'}"	"Carrer Poeta Pastor"	
"Calle Practicante Bellod Cortés"					"way"	" 27878628"		"{'highway': 'tertiary', 'name': 'Calle Practicante Bellod Cortés', 'ref': 'CV-7980'}"	"Carrer Practicant Bellod Cortés"	
"Calle Reverendo José Valdés"					"way"	" 86422957"		"{'highway': 'residential', 'name': 'Calle Reverendo José Valdés', 'oneway': 'yes'}"	"Carrer Reverend José Valdés"	
