"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle 272"	""				"way"	" 237968084"	""	"{'access': 'no', 'highway': 'residential', 'name': 'Calle 272', 'surface': 'unpaved'}"	"Carrer 272"	""
"Calle 9 de Octubre"	""				"way"	"  83484619"	""	"{'highway': 'residential', 'name': 'Calle 9 de Octubre', 'oneway': 'yes'}"	"Carrer 9 d’Octubre"	""
"Calle Abadía"	""				"way"	" 209683033"	""	"{'highway': 'steps', 'name': 'Calle Abadía'}"	"Carrer Abadia"	""
"Calle Abadía"	""				"way"	" 434899358"	""	"{'highway': 'living_street', 'name': 'Calle Abadía', 'oneway': 'no'}"	"Carrer Abadia"	""
"Calle Abdón y Senén"	""				"way"	"  34564997"	""	"{'highway': 'residential', 'name': 'Calle Abdón y Senén', 'oneway': 'yes'}"	""	""
"Calle Acapulco"	""				"way"	" 678244413"	""	"{'highway': 'residential', 'lanes': '2', 'name': 'Calle Acapulco', 'oneway': 'no', 'sidewalk': 'both'}"	"Carrer Acapulco"	""
"Calle Acapulco"	""				"way"	"  28704224"	""	"{'highway': 'residential', 'lanes': '2', 'name': 'Calle Acapulco', 'oneway': 'no', 'sidewalk': 'both'}"	"Carrer Acapulco"	""
"Calle Acequia"	""				"way"	"  34214636"	""	"{'highway': 'residential', 'name': 'Calle Acequia'}"	""	""
"Calle Acequia Parra"	""				"way"	"  34573972"	""	"{'highway': 'residential', 'name': 'Calle Acequia Parra', 'oneway': 'yes'}"	""	""
"Calle Adzaneta"	""				"way"	"  34002396"	""	"{'highway': 'residential', 'lit': 'yes', 'name': 'Calle Adzaneta', 'oneway': 'yes', 'sidewalk': 'both', 'surface': 'asphalt'}"	"Carrer Atzeneta"	""
"Calle Adzaneta"	""				"way"	" 380258003"	""	"{'cycleway': 'shared_lane', 'highway': 'residential', 'lit': 'yes', 'name': 'Calle Adzaneta', 'oneway': 'yes', 'oneway:bicycle': 'yes', 'sidewalk': 'both', 'surface': 'asphalt'}"	"Carrer Atzeneta"	""
"Calle Agricultura"	""				"way"	" 687046620"	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Calle Agricultura', 'oneway': 'yes', 'sidewalk': 'right'}"	"Carrer Agricultura"	""
"Calle Agricultura"	""				"way"	"  34574008"	""	"{'highway': 'residential', 'lanes': '2', 'name': 'Calle Agricultura', 'oneway': 'no', 'sidewalk': 'both'}"	"Carrer Agricultura"	""
"Calle Agricultura"	""				"way"	" 441674135"	""	"{'highway': 'residential', 'name': 'Calle Agricultura', 'oneway': 'yes'}"	"Carrer Agricultura"	""
"Calle Agricultura"	""				"way"	" 307457223"	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Calle Agricultura', 'oneway': 'yes', 'sidewalk': 'right'}"	"Carrer Agricultura"	""
"Calle Agricultura"	""				"way"	" 307457224"	""	"{'highway': 'residential', 'name': 'Calle Agricultura', 'oneway': 'yes'}"	"Carrer Agricultura"	""
"Calle Agricultura"	""				"way"	" 307457222"	""	"{'highway': 'residential', 'name': 'Calle Agricultura', 'oneway': 'no'}"	"Carrer Agricultura"	""
"Calle Aguinaldo"	""				"way"	"  34003897"	""	"{'highway': 'residential', 'name': 'Calle Aguinaldo', 'oneway': 'no'}"	"Carrer Aguinaldo"	""
"Calle Ahín"	""				"way"	"  34214634"	""	"{'highway': 'residential', 'name': 'Calle Ahín', 'oneway': 'yes'}"	""	""
"Calle Aiguamolls"	""				"way"	" 126869886"	""	"{'highway': 'residential', 'name': 'Calle Aiguamolls', 'oneway': 'no'}"	"Carrer Aiguamolls"	""
"Calle Alar"	""				"way"	" 434899360"	""	"{'highway': 'living_street', 'name': 'Calle Alar', 'oneway': 'no'}"	"Carrer Alar"	""
"Calle Alar"	""				"way"	" 434899361"	""	"{'highway': 'living_street', 'name': 'Calle Alar', 'oneway': 'no'}"	"Carrer Alar"	""
"Calle Alar"	""				"way"	" 434899362"	""	"{'highway': 'living_street', 'name': 'Calle Alar', 'oneway': 'yes'}"	"Carrer Alar"	""
"Calle Alar"	""				"way"	" 434899359"	""	"{'highway': 'steps', 'name': 'Calle Alar'}"	"Carrer Alar"	""
"Calle Alar"	""				"way"	" 209683036"	""	"{'highway': 'footway', 'name': 'Calle Alar'}"	"Carrer Alar"	""
"Calle Alar"	""				"way"	" 209683034"	""	"{'highway': 'residential', 'name': 'Calle Alar', 'oneway': 'no'}"	"Carrer Alar"	""
"Calle Alar"	""				"way"	" 209683035"	""	"{'highway': 'living_street', 'name': 'Calle Alar', 'oneway': 'no'}"	"Carrer Alar"	""
"Calle Albacete"	""				"way"	"  34176737"	""	"{'highway': 'residential', 'name': 'Calle Albacete', 'oneway': 'yes'}"	"Carrer Albacete"	""
"Calle Albalat"	""				"way"	"  55601871"	""	"{'highway': 'residential', 'name': 'Calle Albalat', 'oneway': 'no'}"	"Carrer Albalat"	""
