"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Arrabal"					"way"	" 45780723"		"{'highway': 'living_street', 'name': 'Calle Arrabal'}"	"Carrer Arraval"	
"Calle Baja"					"way"	"306721289"		"{'highway': 'residential', 'name': 'Calle Baja', 'oneway': 'no'}"	"Carrer Baix"	
"Calle Baja"					"way"	"309738067"		"{'highway': 'living_street', 'name': 'Calle Baja', 'oneway': 'no'}"	"Carrer Baix"	
"Calle Baja"					"way"	"306721288"		"{'highway': 'footway', 'name': 'Calle Baja'}"	"Carrer Baix"	
"Calle Baja"					"way"	"306721291"		"{'highway': 'residential', 'name': 'Calle Baja', 'oneway': 'no'}"	"Carrer Baix"	
"Calle Baja"					"way"	"306721292"		"{'highway': 'path', 'name': 'Calle Baja'}"	"Carrer Baix"	
"Calle Baja"					"way"	"306721290"		"{'highway': 'residential', 'name': 'Calle Baja', 'oneway': 'no'}"	"Carrer Baix"	
"Calle del Molino"					"way"	"305000811"		"{'highway': 'footway', 'name': 'Calle del Molino'}"	"Carrer del Molí"	
"Calle del Molino"					"way"	"305000815"		"{'highway': 'steps', 'name': 'Calle del Molino'}"	"Carrer del Molí"	
