"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Castillo"	""				"way"	"263713255"	""	"{'highway': 'residential', 'lit': 'no', 'name': 'Calle Castillo', 'surface': 'asphalt'}"	"Carrer Castell"	""
"Calle Castillo"	""				"way"	"263713254"	""	"{'highway': 'residential', 'name': 'Calle Castillo', 'oneway': 'yes'}"	"Carrer Castell"	""
"Calle Castillo"	""				"way"	" 68440080"	""	"{'highway': 'residential', 'name': 'Calle Castillo', 'oneway': 'yes', 'surface': 'asphalt'}"	"Carrer Castell"	""
"Calle Castillo"	""				"way"	" 35006021"	""	"{'highway': 'residential', 'name': 'Calle Castillo', 'oneway': 'yes', 'surface': 'asphalt'}"	"Carrer Castell"	""
"Calle Castillo"	""				"way"	"263713253"	""	"{'highway': 'residential', 'lit': 'yes', 'name': 'Calle Castillo', 'oneway': 'yes', 'surface': 'asphalt'}"	"Carrer Castell"	""
"Calle Diego Velázquez"	""				"way"	"180933694"	""	"{'highway': 'residential', 'name': 'Calle Diego Velázquez'}"	"Carrer Diego Velázquez"	""
"Calle Diego Velázquez"	""				"way"	"180933710"	""	"{'highway': 'residential', 'name': 'Calle Diego Velázquez'}"	"Carrer Diego Velázquez"	""
"Calle Europa"	""				"way"	"170252503"	""	"{'highway': 'residential', 'name': 'Calle Europa'}"	"Carrer Europa"	""
"Calle Pirineos"	""				"way"	"308121238"	""	"{'highway': 'residential', 'name': 'Calle Pirineos'}"	"Carrer Pirineus"	""
"Calle Pirineos"	""				"way"	" 95252907"	""	"{'highway': 'residential', 'name': 'Calle Pirineos'}"	"Carrer Pirineus"	""
"Calle Teruel"	""				"way"	"154782746"	""	"{'highway': 'residential', 'name': 'Calle Teruel'}"	"Carrer Teruel"	""
