"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Calvario"	""				"way"	"185751603"	""	"{'highway': 'service', 'name': 'Calle Calvario', 'service': 'alley'}"	""	""
"Calle de la Carretera"	""				"way"	"777704815"	""	"{'highway': 'secondary', 'name': 'Calle de la Carretera', 'ref': 'CV-757'}"	"Carrer de la Carretera"	""
"Calle de la Carretera"	""				"way"	"185751583"	""	"{'highway': 'secondary', 'name': 'Calle de la Carretera', 'ref': 'CV-757'}"	"Carrer de la Carretera"	""
"Calle de la Era"	""				"way"	"220950774"	""	"{'highway': 'service', 'name': 'Calle de la Era'}"	"Carrer de l’Era"	""
"Calle de la Torre"	""				"way"	"492561539"	"name:es=Calle de la Torre"	"{'highway': 'service', 'name': 'Calle de la Torre', 'name:es': 'Calle de la Torre'}"	"Carrer de la Torre"	""
"Calle de la Torre"	""				"way"	"724665919"	"name:es=Calle de la Torre"	"{'highway': 'service', 'name': 'Calle de la Torre', 'name:es': 'Calle de la Torre', 'service': 'alley'}"	"Carrer de la Torre"	""
"Calle de Mónaco"	""				"way"	" 86502074"	""	"{'highway': 'residential', 'name': 'Calle de Mónaco', 'oneway': 'yes'}"	"Carrer de Mònaco"	""
"Calle del Rosal"	""				"way"	" 21233721"	""	"{'highway': 'residential', 'lit': 'yes', 'name': 'Calle del Rosal', 'oneway': 'yes', 'surface': 'asphalt'}"	""	""
"Calle del Sol"	""				"way"	" 80725107"	""	"{'highway': 'living_street', 'lit': 'yes', 'name': 'Calle del Sol', 'oneway': 'yes', 'surface': 'paving_stones'}"	"Carrer del Sol"	""
"Calle del Sol"	""				"way"	"496831811"	"name:ru=улица Соль"	"{'highway': 'pedestrian', 'name': 'Calle del Sol', 'name:ru': 'улица Соль'}"	"Carrer del Sol"	""
"Calle Dinamarca"	""				"way"	"191071580"	""	"{'highway': 'residential', 'name': 'Calle Dinamarca'}"	"Carrer Dinamarca"	""
"Calle Dinamarca"	""				"way"	"378445300"	""	"{'highway': 'residential', 'name': 'Calle Dinamarca', 'oneway': 'yes'}"	"Carrer Dinamarca"	""
"Calle Honda"	""				"way"	"572697972"	""	"{'highway': 'service', 'name': 'Calle Honda', 'service': 'alley'}"	"Carrer Honda"	""
"Calle Honda"	""				"way"	"725141588"	""	"{'highway': 'service', 'name': 'Calle Honda', 'service': 'alley'}"	"Carrer Honda"	""
"Calle Horno"	""				"way"	"183807376"	"name:es=Calle Horno"	"{'highway': 'service', 'name': 'Calle Horno', 'name:es': 'Calle Horno', 'service': 'alley'}"	""	""
"Calle Horno"	""				"way"	"185751590"	"name:es=Calle Horno"	"{'highway': 'service', 'name': 'Calle Horno', 'name:es': 'Calle Horno', 'service': 'alley'}"	""	""
"Calle Italia"	""				"way"	"191071571"	""	"{'highway': 'residential', 'name': 'Calle Italia'}"	"Carrer Itàlia"	""
"Calle Luxemburgo"	""				"way"	"190900573"	""	"{'highway': 'residential', 'name': 'Calle Luxemburgo', 'oneway': 'yes'}"	"Carrer Luxemburg"	""
"Calle Oviedo"	""				"way"	"115079554"	""	"{'highway': 'residential', 'name': 'Calle Oviedo', 'oneway': 'yes'}"	"Carrer Oviedo"	""
"Calle Oviedo"	""				"way"	" 83746327"	""	"{'highway': 'residential', 'name': 'Calle Oviedo', 'oneway': 'no'}"	"Carrer Oviedo"	""
"Calle Oviedo"	""				"way"	"494429114"	""	"{'highway': 'residential', 'name': 'Calle Oviedo', 'oneway': 'yes'}"	"Carrer Oviedo"	""
"Calle Reino Unido"	""				"way"	"191071568"	""	"{'highway': 'residential', 'name': 'Calle Reino Unido'}"	"Carrer Regne Unit"	""
"Calle Reino Unido"	""				"way"	"759798535"	""	"{'highway': 'residential', 'name': 'Calle Reino Unido'}"	"Carrer Regne Unit"	""
"Calle Suecia"	""				"way"	"191071591"	""	"{'highway': 'residential', 'name': 'Calle Suecia'}"	"Carrer Suècia"	""
"Calle Tórtola"	""				"way"	"377901643"	""	"{'highway': 'steps', 'name': 'Calle Tórtola'}"	"Carrer Tórtola"	""
"Calle Tórtola"	""				"way"	"377901642"	""	"{'highway': 'pedestrian', 'name': 'Calle Tórtola'}"	"Carrer Tórtola"	""
"Calle Triana"	""				"way"	" 96464259"	""	"{'highway': 'residential', 'name': 'Calle Triana'}"	"Carrer Triana"	""
