"# Generated by write_osm_objects_report from LangToolsOSM 0.0.13 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='Serra de Tramuntana'][admin_level=7], filters=nwr[name~'^[Cc]alle'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"way"	"236095842"	"calle de los Limoneros"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'calle de los Limoneros'}"
"way"	"236095844"	"calle de los Manzanos"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'calle de los Manzanos'}"
"way"	"236095845"	"calle de los Olivos"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'calle de los Olivos'}"
"way"	"236095847"	"calle de los Abetos"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'calle de los Abetos'}"
"way"	"81409680"	"calle de los Cipreses"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'calle de los Cipreses', 'source': 'ideib WMS'}"
"way"	"100610835"	"Calle de Número 8"	""	""	""	""	""	""	""	"{'highway': 'footway', 'motor_vehicle': 'no', 'name': 'Calle de Número 8', 'surface': 'dirt'}"
"way"	"100610836"	"Calle de Número 7"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle de Número 7'}"
"way"	"100610837"	"Calle de Número 4"	""	""	""	""	""	""	""	"{'highway': 'service', 'name': 'Calle de Número 4'}"
"way"	"186701946"	"Calle de Número 8"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle de Número 8'}"
