"# Generated by write_osm_objects_report from LangToolsOSM 0.0.12 with parameters: lang=ca, area=['name:ca'='Xina'], filters=nwr['name'][admin_level=5][wikidata], extra_tag=('name:ca', 'alt_name:ca', 'old_name:ca', 'alt_name', 'admin_level')"	""	""	""	""	""	""	""	""	""	""	""	""
"relation"	"2753442"	"兴安盟"	""	""	""	"兴安盟;Hinggan;Хянган"	"5"	""	""	"https://www.wikidata.org/wiki/Q1619433"	"name:cdo=Hinggan, name:cs=Chjangan, name:da=Hinggan, name:de=Hinggan, name:en=Hinggan League, name:es=Hinggan, name:et=Hinggan, name:eu=Hinggan Liga, name:fi=Hinggan, name:fr=Ligue de Xing'an, name:hak=Hinggan-mèn, name:it=Lega di Xing'an, name:ja=ヒンガン盟, name:ko=싱안맹, name:mn=Хянган аймаг, name:nan=Hinggan Bêng, name:nl=Hinggan, name:no=Hinggan, name:pl=Hinggan, name:ru=Хинган, name:sv=Hinggan, name:tr=Hinggan, name:ur=ہینگان جمعیت, name:vi=Hưng An, Nội Mông, name:yue=興安盟, name:zh=兴安盟, name:zh-Hans=兴安盟, name:zh-Hant=興安盟, name:zh_pinyin=Xīng'ān Méng"	"{'admin_level': '5', 'alt_name': '兴安盟;Hinggan;Хянган', 'boundary': 'administrative', 'division_code': '152200', 'is_in:region': 'Inner Mongolia,China', 'name': '兴安盟', 'name:cdo': 'Hinggan', 'name:cs': 'Chjangan', 'name:da': 'Hinggan', 'name:de': 'Hinggan', 'name:en': 'Hinggan League', 'name:es': 'Hinggan', 'name:et': 'Hinggan', 'name:eu': 'Hinggan Liga', 'name:fi': 'Hinggan', 'name:fr': ""Ligue de Xing'an"", 'name:hak': 'Hinggan-mèn', 'name:it': ""Lega di Xing'an"", 'name:ja': 'ヒンガン盟', 'name:ko': '싱안맹', 'name:mn': 'Хянган аймаг', 'name:nan': 'Hinggan Bêng', 'name:nl': 'Hinggan', 'name:no': 'Hinggan', 'name:pl': 'Hinggan', 'name:ru': 'Хинган', 'name:sv': 'Hinggan', 'name:tr': 'Hinggan', 'name:ur': 'ہینگان جمعیت', 'name:vi': 'Hưng An, Nội Mông', 'name:yue': '興安盟', 'name:zh': '兴安盟', 'name:zh-Hans': '兴安盟', 'name:zh-Hant': '興安盟', 'name:zh_pinyin': ""Xīng'ān Méng"", 'place': 'league', 'timezone': 'Asia/Shanghai', 'type': 'boundary', 'wikidata': 'Q1619433', 'wikipedia': 'zh:兴安盟'}"
"relation"	"2754980"	"黑河市"	""	""	""	""	"5"	""	""	"https://www.wikidata.org/wiki/Q349983"	"name:en=Heihe City, name:ja=黒河市, name:ru=Хэйхэ, name:vi=Hắc Hà, name:zh=黑河市, name:zh-Hant=黑河市, name:zh_pinyin=Hēihé Shì"	"{'admin_level': '5', 'boundary': 'administrative', 'name': '黑河市', 'name:en': 'Heihe City', 'name:ja': '黒河市', 'name:ru': 'Хэйхэ', 'name:vi': 'Hắc Hà', 'name:zh': '黑河市', 'name:zh-Hant': '黑河市', 'name:zh_pinyin': 'Hēihé Shì', 'type': 'boundary', 'wikidata': 'Q349983', 'wikipedia': 'zh:黑河市'}"
"relation"	"2755137"	"齐齐哈尔市"	""	""	""	"齐齐哈尔;Qiqihar;Cicigar"	"5"	"Qiqihar"	"https://ca.wikipedia.com/wiki/Qiqihar"	"https://www.wikidata.org/wiki/Q205922"	"name:en=Qiqihar City, name:ja=チチハル市, name:ru=Цицикар, name:vi=Tề Tề Cáp Nhĩ, name:zh=齐齐哈尔市, name:zh-Hant=齊齊哈爾市, name:zh_pinyin=Qíqíhā'ěr Shì"	"{'admin_level': '5', 'alt_name': '齐齐哈尔;Qiqihar;Cicigar', 'boundary': 'administrative', 'division_code': '230200', 'name': '齐齐哈尔市', 'name:en': 'Qiqihar City', 'name:ja': 'チチハル市', 'name:ru': 'Цицикар', 'name:vi': 'Tề Tề Cáp Nhĩ', 'name:zh': '齐齐哈尔市', 'name:zh-Hant': '齊齊哈爾市', 'name:zh_pinyin': ""Qíqíhā'ěr Shì"", 'type': 'boundary', 'wikidata': 'Q205922', 'wikipedia': 'zh:齐齐哈尔市'}"
"relation"	"2755197"	"大庆市"	""	""	""	"大庆;Daqing"	"5"	"Daqing"	""	"https://www.wikidata.org/wiki/Q304848"	"name:en=Daqing City, name:ja=大慶市, name:mn=Дачин, name:ru=Дацин, name:zh=大庆市, name:zh-Hant=大慶市, name:zh_pinyin=Dàqìng Shì"	"{'admin_level': '5', 'alt_name': '大庆;Daqing', 'boundary': 'administrative', 'division_code': '230600', 'name': '大庆市', 'name:en': 'Daqing City', 'name:ja': '大慶市', 'name:mn': 'Дачин', 'name:ru': 'Дацин', 'name:zh': '大庆市', 'name:zh-Hant': '大慶市', 'name:zh_pinyin': 'Dàqìng Shì', 'type': 'boundary', 'wikidata': 'Q304848', 'wikipedia': 'zh:大庆市'}"
"relation"	"2755376"	"绥化市"	""	""	""	""	"5"	"Suihua"	""	"https://www.wikidata.org/wiki/Q349985"	"name:en=Suihua City, name:ja=綏化市, name:ru=Суйхуа, name:vi=Tuy Hóa, name:zh=绥化市, name:zh_pinyin=Suíhuà Shì"	"{'admin_level': '5', 'alt_name:vi': 'Tuy Hoá', 'boundary': 'administrative', 'name': '绥化市', 'name:en': 'Suihua City', 'name:ja': '綏化市', 'name:ru': 'Суйхуа', 'name:vi': 'Tuy Hóa', 'name:zh': '绥化市', 'name:zh_pinyin': 'Suíhuà Shì', 'type': 'boundary', 'wikidata': 'Q349985', 'wikipedia': 'zh:绥化市'}"
"relation"	"2755604"	"牡丹江市"	""	""	""	"牡丹江;Mudanjiang"	"5"	"Mudanjiang"	""	"https://www.wikidata.org/wiki/Q217646"	"name:en=Mudanjiang City, name:ja=牡丹江市, name:ko=무단장시, name:ru=Муданьцзян, name:zh=牡丹江市, name:zh-Hant=牡丹江市, name:zh_pinyin=Mǔdānjiāng Shì"	"{'admin_level': '5', 'alt_name': '牡丹江;Mudanjiang', 'boundary': 'administrative', 'division_code': '231000', 'name': '牡丹江市', 'name:en': 'Mudanjiang City', 'name:ja': '牡丹江市', 'name:ko': '무단장시', 'name:ru': 'Муданьцзян', 'name:zh': '牡丹江市', 'name:zh-Hant': '牡丹江市', 'name:zh_pinyin': 'Mǔdānjiāng Shì', 'type': 'boundary', 'wikidata': 'Q217646', 'wikipedia': 'zh:牡丹江市'}"
"relation"	"2755605"	"伊春市"	""	""	""	"伊春;Yichun"	"5"	"Yichun, Yichun, Heilongjiang"	""	"https://www.wikidata.org/wiki/Q349976"	"name:en=Yichun City, name:ja=伊春市, name:ko=이춘시, name:ru=Ичунь, name:zh=伊春市, name:zh-Hant=伊春市, name:zh_pinyin=Yīchūn Shì"	"{'admin_level': '5', 'alt_name': '伊春;Yichun', 'boundary': 'administrative', 'division_code': '230700', 'name': '伊春市', 'name:en': 'Yichun City', 'name:ja': '伊春市', 'name:ko': '이춘시', 'name:ru': 'Ичунь', 'name:zh': '伊春市', 'name:zh-Hant': '伊春市', 'name:zh_pinyin': 'Yīchūn Shì', 'old_name': '伊春特区', 'postal_code': '153000', 'type': 'boundary', 'wikidata': 'Q349976', 'wikipedia': 'zh:伊春市'}"
"relation"	"2755608"	"哈尔滨市"	"Harbin"	""	""	"哈尔滨;Harbin"	"5"	"Harbin"	"https://ca.wikipedia.com/wiki/Harbin"	"https://www.wikidata.org/wiki/Q42956"	"name:ace=Harbin, name:af=Harbin, name:ar=هاربن, name:arz=هاربن, name:ast=Harbin, name:az=Harbin, name:be=Харбін, name:bg=Харбин, name:bn=হারপিন, name:br=Harbin, name:bxr=Харбин, name:ca=Harbin, name:cdo=Hăk-ī-bĭng, name:ce=Харбин, name:ceb=Harbin, name:cs=Charbin, name:cv=Харбин, name:cy=Harbin, name:da=Harbin, name:de=Harbin, name:el=Χαρμπίν, name:en=Harbin, name:eo=Harbino, name:es=Harbin, name:et=Harbin, name:eu=Harbin, name:fa=هاربین, name:fi=Harbin, name:fr=Harbin, name:gl=Harbin, name:hak=Ha̍p-ngì-pîn-sṳ, name:he=חרבין, name:hi=हारबिन, name:hr=Harbin, name:hu=Harbin, name:hy=Հարբին, name:id=Harbin, name:it=Harbin, name:ja=ハルビン市, name:ka=ხარბინი, name:kg=Harbin, name:ki=Harbin, name:kk=Харбин, name:kl=Harbin, name:ko=하얼빈시, name:ky=Харбин, name:la=Harbinia, name:lad=Harbin, name:lt=Charbinas, name:lv=Harbina, name:mg=Harbin, name:mi=Harbin, name:ml=ഹാർബീൻ, name:mn=Харбин, name:mr=हार्पिन, name:ms=Harbin, name:my=ဟာရ်ပင်းမြို့, name:mzn=هاربین, name:nan=Hah-ní-pin-chhī, name:nl=Harbin, name:nn=Harbin, name:no=Harbin, name:oc=Harbin, name:os=Харбин, name:pa=ਹਾਰਬਿਨ, name:pam=Harbin, name:pl=Harbin, name:pt=Harbin, name:qu=Harbin, name:ro=Harbin, name:ru=Харбин, name:sah=Харбин, name:sco=Harbin, name:sh=Harbin, name:simple=Harbin, name:sk=Charbin, name:sr=Харбин, name:sv=Harbin, name:sw=Harbin, name:szl=Harbin, name:ta=கார்பின், name:th=ฮาร์บิน, name:tl=Harbin, name:tr=Harbin, name:tt=Харбин, name:ug=خاربىن شەھىرى, name:uk=Харбін, name:ur=ہاربن, name:uz=Xarbin, name:vi=Cáp Nhĩ Tân, name:war=Harbin, name:wuu=哈尔滨市, name:yue=哈爾濱, name:za=Hah'wjbinh, name:zh=哈尔滨市, name:zh-Hant=哈爾濱市, name:zh_pinyin=Hā'ěrbīn Shì"	"{'admin_level': '5', 'alt_name': '哈尔滨;Harbin', 'alt_name:vi': '哈尔滨;Harbin', 'boundary': 'administrative', 'division_code': '230100', 'name': '哈尔滨市', 'name:ace': 'Harbin', 'name:af': 'Harbin', 'name:ar': 'هاربن', 'name:arz': 'هاربن', 'name:ast': 'Harbin', 'name:az': 'Harbin', 'name:be': 'Харбін', 'name:bg': 'Харбин', 'name:bn': 'হারপিন', 'name:br': 'Harbin', 'name:bxr': 'Харбин', 'name:ca': 'Harbin', 'name:cdo': 'Hăk-ī-bĭng', 'name:ce': 'Харбин', 'name:ceb': 'Harbin', 'name:cs': 'Charbin', 'name:cv': 'Харбин', 'name:cy': 'Harbin', 'name:da': 'Harbin', 'name:de': 'Harbin', 'name:el': 'Χαρμπίν', 'name:en': 'Harbin', 'name:eo': 'Harbino', 'name:es': 'Harbin', 'name:et': 'Harbin', 'name:eu': 'Harbin', 'name:fa': 'هاربین', 'name:fi': 'Harbin', 'name:fr': 'Harbin', 'name:gl': 'Harbin', 'name:hak': 'Ha̍p-ngì-pîn-sṳ', 'name:he': 'חרבין', 'name:hi': 'हारबिन', 'name:hr': 'Harbin', 'name:hu': 'Harbin', 'name:hy': 'Հարբին', 'name:id': 'Harbin', 'name:it': 'Harbin', 'name:ja': 'ハルビン市', 'name:ka': 'ხარბინი', 'name:kg': 'Harbin', 'name:ki': 'Harbin', 'name:kk': 'Харбин', 'name:kl': 'Harbin', 'name:ko': '하얼빈시', 'name:ky': 'Харбин', 'name:la': 'Harbinia', 'name:lad': 'Harbin', 'name:lt': 'Charbinas', 'name:lv': 'Harbina', 'name:mg': 'Harbin', 'name:mi': 'Harbin', 'name:ml': 'ഹാർബീൻ', 'name:mn': 'Харбин', 'name:mr': 'हार्पिन', 'name:ms': 'Harbin', 'name:my': 'ဟာရ်ပင်းမြို့', 'name:mzn': 'هاربین', 'name:nan': 'Hah-ní-pin-chhī', 'name:nl': 'Harbin', 'name:nn': 'Harbin', 'name:no': 'Harbin', 'name:oc': 'Harbin', 'name:os': 'Харбин', 'name:pa': 'ਹਾਰਬਿਨ', 'name:pam': 'Harbin', 'name:pl': 'Harbin', 'name:pt': 'Harbin', 'name:qu': 'Harbin', 'name:ro': 'Harbin', 'name:ru': 'Харбин', 'name:sah': 'Харбин', 'name:sco': 'Harbin', 'name:sh': 'Harbin', 'name:simple': 'Harbin', 'name:sk': 'Charbin', 'name:sr': 'Харбин', 'name:sv': 'Harbin', 'name:sw': 'Harbin', 'name:szl': 'Harbin', 'name:ta': 'கார்பின்', 'name:th': 'ฮาร์บิน', 'name:tl': 'Harbin', 'name:tr': 'Harbin', 'name:tt': 'Харбин', 'name:ug': 'خاربىن شەھىرى', 'name:uk': 'Харбін', 'name:ur': 'ہاربن', 'name:uz': 'Xarbin', 'name:vi': 'Cáp Nhĩ Tân', 'name:war': 'Harbin', 'name:wuu': '哈尔滨市', 'name:yue': '哈爾濱', 'name:za': ""Hah'wjbinh"", 'name:zh': '哈尔滨市', 'name:zh-Hant': '哈爾濱市', 'name:zh_pinyin': ""Hā'ěrbīn Shì"", 'type': 'boundary', 'wikidata': 'Q42956', 'wikipedia': 'en:Harbin'}"
"relation"	"2761941"	"延边朝鲜族自治州"	""	""	""	""	"5"	""	""	"https://www.wikidata.org/wiki/Q714984"	"name:cs=Jen-pien, name:de=Yanbian, name:el=Γιάνμπιαν, name:en=Yanbian, name:es=Yanbian, name:fr=Yanbian, name:ja=延辺朝鮮族自治州, name:ko=연변조선족자치주, name:ko-Hani=延邊朝鮮族自治州, name:nl=Yanbian, name:pt=Yanbian, name:ru=Яньбянь, name:uk=Яньбянь, name:ur=ینبیاں کوریا اوٹونوموس پریفیکچر, name:vi=Châu tự trị dân tộc Triều Tiên Diên Biên, name:zh=延边朝鲜族自治州, name:zh-Hant=延邊朝鮮族自治州, name:zh_pinyin=Yánbiān Cháoxiǎnzú Zìzhìzhōu"	"{'admin_level': '5', 'alt_name:ko': '옌볜조선족자치주', 'boundary': 'administrative', 'name': '延边朝鲜族自治州', 'name:cs': 'Jen-pien', 'name:de': 'Yanbian', 'name:el': 'Γιάνμπιαν', 'name:en': 'Yanbian', 'name:es': 'Yanbian', 'name:fr': 'Yanbian', 'name:ja': '延辺朝鮮族自治州', 'name:ko': '연변조선족자치주', 'name:ko-Hani': '延邊朝鮮族自治州', 'name:nl': 'Yanbian', 'name:pt': 'Yanbian', 'name:ru': 'Яньбянь', 'name:uk': 'Яньбянь', 'name:ur': 'ینبیاں کوریا اوٹونوموس پریفیکچر', 'name:vi': 'Châu tự trị dân tộc Triều Tiên Diên Biên', 'name:zh': '延边朝鲜族自治州', 'name:zh-Hant': '延邊朝鮮族自治州', 'name:zh_pinyin': 'Yánbiān Cháoxiǎnzú Zìzhìzhōu', 'official_name:cs': 'Korejská autonomní prefektura Jen-pien', 'official_name:de': 'Autonomer Bezirk Yanbian der Koreaner', 'official_name:el': 'Αυτόνομη Κορεατική Διοικητική Περιφέρεια της Γιάνμπιαν', 'official_name:en': 'Yanbian Korean Autonomous Prefecture', 'official_name:es': 'Prefectura autónoma coreana de Yanbian', 'official_name:fr': 'Préfecture autonome coréenne de Yanbian', 'official_name:nl': 'Autonome Koreaanse Prefectuur Yanbian', 'official_name:pt': 'Prefeitura Autônoma de Yanbian', 'official_name:ru': 'Яньбянь-Корейский автономный округ', 'official_name:uk': 'Яньбянь-Корейська автономна область', 'short_name': '延边', 'short_name:ja': '延辺', 'short_name:ko': '연변;옌볜', 'short_name:zh': '延边', 'type': 'boundary', 'wikidata': 'Q714984', 'wikipedia': 'zh:延边朝鲜族自治州'}"
"relation"	"2762626"	"白山市"	""	""	""	"白山;Baishan"	"5"	"Baishan"	""	"https://www.wikidata.org/wiki/Q92348"	"name:en=Baishan City, name:ja=白山市, name:ko=바이산시, name:ru=Байшань, name:zh=白山市, name:zh-Hant=白山市, name:zh_pinyin=Báishān Shì"	"{'admin_level': '5', 'alt_name': '白山;Baishan', 'alt_name:ru': 'Пэксан', 'boundary': 'administrative', 'divison_code': '220600', 'name': '白山市', 'name:en': 'Baishan City', 'name:ja': '白山市', 'name:ko': '바이산시', 'name:ru': 'Байшань', 'name:zh': '白山市', 'name:zh-Hant': '白山市', 'name:zh_pinyin': 'Báishān Shì', 'old_name': '浑江市;Hunjiang City', 'type': 'boundary', 'wikidata': 'Q92348', 'wikipedia': 'zh:白山市'}"
"relation"	"2762954"	"通化市"	""	""	""	"通化;Tonghua;퉁화"	"5"	"Tonghu, Tonghua"	"https://ca.wikipedia.com/wiki/Tonghu"	"https://www.wikidata.org/wiki/Q92324"	"name:en=Tonghua City, name:ja=通化市, name:ko=퉁화 시, name:zh=通化市, name:zh-Hant=通化市, name:zh_pinyin=Tōnghuà Shì"	"{'admin_level': '5', 'alt_name': '通化;Tonghua;퉁화', 'boundary': 'administrative', 'division_code': '220500', 'name': '通化市', 'name:en': 'Tonghua City', 'name:ja': '通化市', 'name:ko': '퉁화 시', 'name:zh': '通化市', 'name:zh-Hant': '通化市', 'name:zh_pinyin': 'Tōnghuà Shì', 'type': 'boundary', 'wikidata': 'Q92324', 'wikipedia': 'de:Tonghua'}"
"relation"	"2763763"	"白城市"	""	""	""	"白城;Baicheng;Chaghanhot"	"5"	"Baicheng"	""	"https://www.wikidata.org/wiki/Q92381"	"name:en=Baicheng City, name:ja=白城市, name:zh=白城市, name:zh-Hant=白城市, name:zh_pinyin=Báichéng Shì"	"{'admin_level': '5', 'alt_name': '白城;Baicheng;Chaghanhot', 'boundary': 'administrative', 'division_code': '220800', 'name': '白城市', 'name:en': 'Baicheng City', 'name:ja': '白城市', 'name:zh': '白城市', 'name:zh-Hant': '白城市', 'name:zh_pinyin': 'Báichéng Shì', 'old_name': ""靖安;Jing'an;洮南;Tao'an"", 'type': 'boundary', 'wikidata': 'Q92381', 'wikipedia': 'de:Baicheng'}"
"relation"	"2763775"	"松原市"	""	""	""	"松原;Songyuan"	"5"	"Songyuan"	""	"https://www.wikidata.org/wiki/Q92364"	"name:en=Songyuan City, name:ja=松原市, name:zh=松原市, name:zh-Hant=松原市, name:zh_pinyin=Sōngyuán Shì"	"{'admin_level': '5', 'alt_name': '松原;Songyuan', 'boundary': 'administrative', 'division_code': '220700', 'name': '松原市', 'name:en': 'Songyuan City', 'name:ja': '松原市', 'name:zh': '松原市', 'name:zh-Hant': '松原市', 'name:zh_pinyin': 'Sōngyuán Shì', 'type': 'boundary', 'wikidata': 'Q92364'}"
"relation"	"2763795"	"四平市"	""	""	""	"四平;Siping"	"5"	"Siping"	""	"https://www.wikidata.org/wiki/Q92297"	"name:en=Siping City, name:ja=四平市, name:zh=四平市, name:zh-Hant=四平市, name:zh_pinyin=Sìpíng Shì"	"{'admin_level': '5', 'alt_name': '四平;Siping', 'boundary': 'administrative', 'division_code': '220300', 'name': '四平市', 'name:en': 'Siping City', 'name:ja': '四平市', 'name:zh': '四平市', 'name:zh-Hant': '四平市', 'name:zh_pinyin': 'Sìpíng Shì', 'old_name': '四平街;Sipingjie', 'type': 'boundary', 'wikidata': 'Q92297', 'wikipedia': 'zh:四平市'}"
"relation"	"2763992"	"长春市"	""	""	""	"Changchun;四平"	"5"	"Changchun"	"https://ca.wikipedia.com/wiki/Changchun"	"https://www.wikidata.org/wiki/Q92161"	"name:ar=تشانغتشون, name:cs=Čchang-čchun, name:en=Changchun City, name:ja=长春市, name:zh=长春市, name:zh-Hant=長春市, name:zh_pinyin=Chángchūn Shì"	"{'admin_level': '5', 'alt_name': 'Changchun;四平', 'boundary': 'administrative', 'division_code': '220100', 'name': '长春市', 'name:ar': 'تشانغتشون', 'name:cs': 'Čchang-čchun', 'name:en': 'Changchun City', 'name:ja': '长春市', 'name:zh': '长春市', 'name:zh-Hant': '長春市', 'name:zh_pinyin': 'Chángchūn Shì', 'old_name': 'Hsinking', 'postal_code': '130000', 'type': 'boundary', 'wikidata': 'Q92161', 'wikipedia': 'en:Changchun'}"
"relation"	"2764045"	"辽源市"	""	""	""	"辽源;Liaoyuan"	"5"	"Liaoyuan"	""	"https://www.wikidata.org/wiki/Q92311"	"name:en=Liaoyuan City, name:ja=遼源市, name:zh=辽源市, name:zh-Hant=遼源市, name:zh_pinyin=Liáoyuán Shì"	"{'admin_level': '5', 'alt_name': '辽源;Liaoyuan', 'boundary': 'administrative', 'division_code': '220400', 'name': '辽源市', 'name:en': 'Liaoyuan City', 'name:ja': '遼源市', 'name:zh': '辽源市', 'name:zh-Hant': '遼源市', 'name:zh_pinyin': 'Liáoyuán Shì', 'type': 'boundary', 'wikidata': 'Q92311', 'wikipedia': 'zh:辽源市'}"
"relation"	"2764055"	"吉林市"	""	""	""	""	"5"	"Jilin"	""	"https://www.wikidata.org/wiki/Q92277"	"name:en=Jilin City, name:ja=吉林市, name:ko=지린시, name:ru=Гирин, name:uk=Ґірін міський округ, name:zh=吉林市, name:zh-Hant=吉林市, name:zh_pinyin=Jílín Shì"	"{'admin_level': '5', 'alt_name:ko': '길림시', 'alt_name:uk': 'Гірин міський округ', 'boundary': 'administrative', 'division_code': '220200', 'name': '吉林市', 'name:en': 'Jilin City', 'name:ja': '吉林市', 'name:ko': '지린시', 'name:ru': 'Гирин', 'name:uk': 'Ґірін міський округ', 'name:zh': '吉林市', 'name:zh-Hant': '吉林市', 'name:zh_pinyin': 'Jílín Shì', 'population': '3623713', 'population:date': '2020-11-01', 'short_name': '吉林', 'short_name:en': 'Jilin', 'short_name:ja': '吉林', 'short_name:ko': '지린;길림', 'short_name:zh': '吉林', 'source:population': 'SBJL', 'type': 'boundary', 'wikidata': 'Q92277', 'wikipedia': 'zh:吉林市'}"
"relation"	"2764565"	"大连市"	""	""	""	""	"5"	"Dalian"	"https://ca.wikipedia.com/wiki/Dalian"	"https://www.wikidata.org/wiki/Q74881"	"name:ar=مدينة داليان, name:cs=Ta-lien, name:en=Dalian City, name:ja=大連市, name:ko=다롄시, name:ru=Далянь, name:zh=大连市, name:zh-Hant=大連市, name:zh_pinyin=Dàlián Shì"	"{'admin_level': '5', 'alt_name:ko': '대련시', 'boundary': 'administrative', 'division_code': '210200', 'name': '大连市', 'name:ar': 'مدينة داليان', 'name:cs': 'Ta-lien', 'name:en': 'Dalian City', 'name:ja': '大連市', 'name:ko': '다롄시', 'name:ru': 'Далянь', 'name:zh': '大连市', 'name:zh-Hant': '大連市', 'name:zh_pinyin': 'Dàlián Shì', 'short_name': '大连', 'short_name:en': 'Dalian', 'short_name:ja': '大連', 'short_name:ko': '다롄;대련', 'short_name:zh': '大连', 'type': 'boundary', 'wikidata': 'Q74881', 'wikipedia': 'zh:大连市'}"
"relation"	"2766193"	"本溪市"	""	""	""	""	"5"	"Benxi"	"https://ca.wikipedia.com/wiki/Benxi"	"https://www.wikidata.org/wiki/Q75091"	"name:ar=بنشي, name:en=Benxi City, name:ja=本渓市, name:ko=번시시, name:ru=Бэньси, name:zh=本溪市, name:zh-Hant=本溪市, name:zh_pinyin=Běnxī Shì"	"{'admin_level': '5', 'alt_name:ko': '본계시', 'boundary': 'administrative', 'division_code': '210500', 'name': '本溪市', 'name:ar': 'بنشي', 'name:en': 'Benxi City', 'name:ja': '本渓市', 'name:ko': '번시시', 'name:ru': 'Бэньси', 'name:zh': '本溪市', 'name:zh-Hant': '本溪市', 'name:zh_pinyin': 'Běnxī Shì', 'short_name': '本溪', 'short_name:en': 'Benxi', 'short_name:ja': '本渓', 'short_name:ko': '번시;본계', 'short_name:zh': '本溪', 'type': 'boundary', 'wikidata': 'Q75091', 'wikipedia': 'zh:本溪市'}"
"relation"	"2766526"	"抚顺市"	""	""	""	""	"5"	"Fushun"	"https://ca.wikipedia.com/wiki/Fushun"	"https://www.wikidata.org/wiki/Q75026"	"name:en=Fushun City, name:ja=撫順市, name:ko=푸순시, name:ru=Фушунь, name:zh=抚顺市, name:zh-Hant=撫順市, name:zh_pinyin=Fǔshùn Shì"	"{'admin_level': '5', 'alt_name:ko': '무순시', 'boundary': 'administrative', 'division_code': '210400', 'name': '抚顺市', 'name:en': 'Fushun City', 'name:ja': '撫順市', 'name:ko': '푸순시', 'name:ru': 'Фушунь', 'name:zh': '抚顺市', 'name:zh-Hant': '撫順市', 'name:zh_pinyin': 'Fǔshùn Shì', 'postal_code': '113000', 'short_name': '抚顺', 'short_name:en': 'Fushun', 'short_name:ja': '撫順', 'short_name:ko': '푸순;무순', 'short_name:zh': '抚顺', 'type': 'boundary', 'wikidata': 'Q75026', 'wikipedia': 'en:Fushun'}"
"relation"	"2767515"	"铁岭市"	""	""	""	""	"5"	"Tieling"	""	"https://www.wikidata.org/wiki/Q75268"	"name:en=Tieling City, name:ja=鉄嶺市, name:ko=톄링시, name:ru=Телин, name:zh=铁岭市, name:zh-Hant=鐵嶺市, name:zh_pinyin=Tiělǐng Shì"	"{'admin_level': '5', 'alt_name:ko': '철령시', 'boundary': 'administrative', 'division_code': '211200', 'name': '铁岭市', 'name:en': 'Tieling City', 'name:ja': '鉄嶺市', 'name:ko': '톄링시', 'name:ru': 'Телин', 'name:zh': '铁岭市', 'name:zh-Hant': '鐵嶺市', 'name:zh_pinyin': 'Tiělǐng Shì', 'short_name': '铁岭', 'short_name:en': 'Tieling', 'short_name:ja': '鉄嶺', 'short_name:ko': '톄링;철령', 'short_name:zh': '铁岭', 'type': 'boundary', 'wikidata': 'Q75268', 'wikipedia': 'zh:铁岭市'}"
"relation"	"2769604"	"沈阳市"	""	""	""	""	"5"	"Shenyang"	"https://ca.wikipedia.com/wiki/Shenyang"	"https://www.wikidata.org/wiki/Q11720"	"name:ar=شنيانغ, name:en=Shenyang City, name:eo=Ŝenjango, name:ja=瀋陽市, name:ko=선양시, name:ru=Шэньян, name:zh=沈阳市, name:zh-Hant=瀋陽市, name:zh_pinyin=Shěnyáng Shì"	"{'admin_level': '5', 'alt_name:ko': '심양시', 'boundary': 'administrative', 'division_code': '210100', 'name': '沈阳市', 'name:ar': 'شنيانغ', 'name:en': 'Shenyang City', 'name:eo': 'Ŝenjango', 'name:ja': '瀋陽市', 'name:ko': '선양시', 'name:ru': 'Шэньян', 'name:zh': '沈阳市', 'name:zh-Hant': '瀋陽市', 'name:zh_pinyin': 'Shěnyáng Shì', 'short_name': '沈阳', 'short_name:en': 'Shenyang', 'short_name:ja': '瀋陽', 'short_name:ko': '선양;심양', 'short_name:zh': '沈阳', 'type': 'boundary', 'wikidata': 'Q11720', 'wikipedia': 'zh:沈阳市'}"
"relation"	"2769643"	"辽阳市"	""	""	""	""	"5"	"Liaoyang"	""	"https://www.wikidata.org/wiki/Q75203"	"name:en=Liaoyang City, name:ja=遼陽市, name:ko=랴오양시, name:ru=Ляоян, name:zh=辽阳市, name:zh-Hant=遼陽市, name:zh_pinyin=Liáoyáng Shì"	"{'admin_level': '5', 'alt_name:ko': '요양시;료양시', 'boundary': 'administrative', 'division_code': '211000', 'name': '辽阳市', 'name:en': 'Liaoyang City', 'name:ja': '遼陽市', 'name:ko': '랴오양시', 'name:ru': 'Ляоян', 'name:zh': '辽阳市', 'name:zh-Hant': '遼陽市', 'name:zh_pinyin': 'Liáoyáng Shì', 'postal_code': '111000', 'short_name': '辽阳', 'short_name:en': 'Liaoyang', 'short_name:ja': '遼陽', 'short_name:ko': '랴오양;요양;료양', 'short_name:zh': '辽阳', 'type': 'boundary', 'wikidata': 'Q75203', 'wikipedia': 'zh:辽阳市'}"
