"# Generated by write_osm_objects_report from LangToolsOSM 0.1 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(347954);map_to_area->.municipi; nwr(area.municipi)[name~'^([Aa]vinguda|[Cc]arrer|[Cc]amí|[Pp]arc|[Pp]laça) '][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"multilang_names"	"all_tags"
"way"	"116686171"	"Carrer de Jumilla"	""	""	"carrer de Jumella"	""	""	""	""	"name:etymology:wikidata=Q917173, name:wikipedia=ca:Jumella"	"{'alt_name': 'carrer de Jumella', 'highway': 'residential', 'name': 'Carrer de Jumilla', 'name:etymology:wikidata': 'Q917173', 'name:wikipedia': 'ca:Jumella', 'oneway': 'yes', 'sorting_name': 'Jumilla, carrer de', 'surface': 'asphalt'}"
"way"	"34303714"	"Avinguda de Mossén Josep Pons i Rabadà"	""	""	"avinguda de Mossèn Pons i Rabadà"	""	""	""	""	"name:1993=Avinguda de Mossén Josep Pons i Rabadà"	"{'alt_name': 'avinguda de Mossèn Pons i Rabadà', 'highway': 'tertiary', 'lanes': '1', 'maxspeed': '50', 'name': 'Avinguda de Mossén Josep Pons i Rabadà', 'name:1993': 'Avinguda de Mossén Josep Pons i Rabadà', 'oneway': 'yes', 'parking:lane:both': 'no_stopping', 'ref': 'BV-5001', 'surface': 'asphalt'}"
"way"	"903098229"	"Avinguda de Mossén Josep Pons i Rabadà"	""	""	"avinguda de Mossèn Pons i Rabadà"	""	""	""	""	"name:1993=Avinguda de Mossén Josep Pons i Rabadà"	"{'alt_name': 'avinguda de Mossèn Pons i Rabadà', 'highway': 'tertiary', 'lanes': '2', 'maxspeed': '50', 'name': 'Avinguda de Mossén Josep Pons i Rabadà', 'name:1993': 'Avinguda de Mossén Josep Pons i Rabadà', 'oneway': 'yes', 'parking:condition:right': 'free', 'parking:lane:left': 'no_stopping', 'parking:lane:right': 'parallel', 'ref': 'BV-5001', 'surface': 'asphalt'}"
"way"	"35472282"	"Carrer de Johann Sebastian Bach"	""	""	"carrer de Joan Sebastià Bach"	""	""	""	""	"name:etymology:wikidata=Q1339, name:wikipedia=ca:Johann Sebastian Bach"	"{'alt_name': 'carrer de Joan Sebastià Bach', 'foot': 'use_sidepath', 'highway': 'residential', 'lanes': '1', 'lit': 'yes', 'name': 'Carrer de Johann Sebastian Bach', 'name:etymology:wikidata': 'Q1339', 'name:wikipedia': 'ca:Johann Sebastian Bach', 'oneway': 'yes', 'parking:condition:right': 'free', 'parking:lane:left': 'no_parking', 'parking:lane:right': 'parallel', 'sidewalk': 'separate', 'sorting_name': 'Johann Sebastian Bach, carrer de', 'surface': 'asphalt'}"
"way"	"116686168"	"Carrer de Jumilla"	""	""	"carrer de Jumella"	""	""	""	""	"name:etymology:wikidata=Q917173, name:wikipedia=ca:Jumella"	"{'alt_name': 'carrer de Jumella', 'highway': 'residential', 'name': 'Carrer de Jumilla', 'name:etymology:wikidata': 'Q917173', 'name:wikipedia': 'ca:Jumella', 'oneway': 'yes', 'sorting_name': 'Jumilla, carrer de', 'surface': 'asphalt'}"
"way"	"301367415"	"Carrer de Provença"	""	""	"rambla de Llefià"	""	""	""	""	"name:etymology:wikidata=Q101081, name:wikipedia=ca:Provença"	"{'alt_name': 'rambla de Llefià', 'highway': 'pedestrian', 'lit': 'yes', 'name': 'Carrer de Provença', 'name:etymology:wikidata': 'Q101081', 'name:wikipedia': 'ca:Provença', 'sorting_name': 'Provença, carrer de', 'surface': 'concrete', 'wheelchair': 'yes'}"
"way"	"1051340020"	"Carrer de Provença"	""	""	"rambla de Llefià"	""	""	""	""	"name:etymology:wikidata=Q101081, name:wikipedia=ca:Provença"	"{'alt_name': 'rambla de Llefià', 'highway': 'pedestrian', 'lit': 'yes', 'motor_vehicle': 'no', 'name': 'Carrer de Provença', 'name:etymology:wikidata': 'Q101081', 'name:wikipedia': 'ca:Provença', 'sorting_name': 'Provença, carrer de', 'surface': 'paved', 'wheelchair': 'yes'}"
"way"	"1051482743"	"Carrer de Provença"	""	""	"rambla de Llefià"	""	""	""	""	"name:etymology:wikidata=Q101081, name:wikipedia=ca:Provença"	"{'alt_name': 'rambla de Llefià', 'highway': 'living_street', 'lit': 'yes', 'name': 'Carrer de Provença', 'name:etymology:wikidata': 'Q101081', 'name:wikipedia': 'ca:Provença', 'oneway': 'yes', 'sorting_name': 'Provença, carrer de', 'surface': 'concrete', 'wheelchair': 'yes'}"
"way"	"35326958"	"Carrer de Richard Strauss"	""	""	"carrer de Ricard Strauss"	""	""	""	""	"name:etymology:wikidata=Q13894, name:wikipedia=ca:Richard Strauss"	"{'alt_name': 'carrer de Ricard Strauss', 'highway': 'residential', 'lanes': '1', 'lit': 'yes', 'maxspeed': '30', 'name': 'Carrer de Richard Strauss', 'name:etymology:wikidata': 'Q13894', 'name:wikipedia': 'ca:Richard Strauss', 'oneway': 'yes', 'parking:condition:right': 'free', 'parking:lane:left': 'no_parking', 'parking:lane:right': 'parallel', 'sorting_name': 'Richard Strauss, carrer de', 'surface': 'asphalt'}"
