"# Generated by write_osm_objects_report from LangToolsOSM 0.1 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(18363);map_to_area->.municipi; nwr(area.municipi)[name~'^([Aa]vinguda|[Cc]arrer|[Cc]amí|[Pp]arc|[Pp]laça) '][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"multilang_names"	"all_tags"
"way"	"63258973"	"Parc des sports"	""	""	""	""	""	""	""	""	"{'building': 'service', 'mapillary': '1360517250987731', 'name': 'Parc des sports', 'power': 'substation', 'source': 'cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010'}"
"way"	"739431495"	"Parc des Dosses"	""	""	""	""	""	""	""	""	"{'boundary': 'protected_area', 'name': 'Parc des Dosses', 'natural': 'wetland', 'protection_title': 'Natura 2000'}"
