"# Generated by write_osm_objects_report from LangToolsOSM 0.1 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='l\'Horta Oest'][admin_level=7], filters=nwr[name~'^[Cc]alle'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"multilang_names"	"all_tags"
"way"	"1074252345"	"Calle del General Zamalacárregui"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle del General Zamalacárregui'}"
"way"	"44674654"	"Calle de Arcos de los Naranjos"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle de Arcos de los Naranjos'}"
"way"	"44674655"	"Calle de Arcos de los Naranjos"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle de Arcos de los Naranjos', 'oneway': 'yes'}"
"way"	"155002481"	"Calle Barrio Cuevas"	""	""	""	""	""	""	""	""	"{'highway': 'pedestrian', 'name': 'Calle Barrio Cuevas'}"
"way"	"155002504"	"Calle Barrio Cuevas"	""	""	""	""	""	""	""	""	"{'highway': 'pedestrian', 'name': 'Calle Barrio Cuevas'}"
"way"	"28589995"	"Calle Manya"	""	""	"Calle Maña"	""	""	""	""	""	"{'alt_name': 'Calle Maña', 'highway': 'residential', 'lanes': '2', 'name': 'Calle Manya', 'oneway': 'yes', 'sidewalk': 'right'}"
"way"	"51795836"	"Calle Manya"	""	""	"Calle Maña"	""	""	""	""	""	"{'alt_name': 'Calle Maña', 'highway': 'residential', 'lanes': '2', 'name': 'Calle Manya', 'oneway': 'yes', 'sidewalk': 'right'}"
"way"	"51795837"	"Calle Manya"	""	""	"Calle Maña"	""	""	""	""	""	"{'alt_name': 'Calle Maña', 'highway': 'residential', 'lanes': '2', 'name': 'Calle Manya', 'oneway': 'yes', 'sidewalk': 'right'}"
"way"	"51795839"	"Calle Manya"	""	""	"Calle Maña"	""	""	""	""	""	"{'alt_name': 'Calle Maña', 'highway': 'residential', 'lanes': '2', 'name': 'Calle Manya', 'oneway': 'yes', 'sidewalk': 'right'}"
"way"	"51795840"	"Calle Manya"	""	""	"Calle Maña"	""	""	""	""	""	"{'alt_name': 'Calle Maña', 'highway': 'residential', 'lanes': '2', 'name': 'Calle Manya', 'oneway': 'yes', 'sidewalk': 'right'}"
"way"	"142403687"	"Calle Manya"	""	""	"Calle Maña"	""	""	""	""	""	"{'alt_name': 'Calle Maña', 'highway': 'residential', 'lanes': '2', 'name': 'Calle Manya', 'oneway': 'yes', 'sidewalk': 'right'}"
"way"	"29260289"	"Calle La Torre"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle La Torre'}"
"way"	"45320759"	"Calle Lentisco"	""	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Calle Lentisco', 'oneway': 'yes'}"
"way"	"45320765"	"Calle Cerraja"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Cerraja', 'oneway': 'yes'}"
"way"	"722858869"	"Calle Lentisco"	""	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Calle Lentisco', 'oneway': 'yes'}"
"way"	"1056482823"	"Calle Melisa"	""	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Calle Melisa', 'oneway': 'yes'}"
"way"	"1056482824"	"Calle Cerraja"	""	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Calle Cerraja', 'oneway': 'yes'}"
"way"	"45319984"	"Calle Helecho"	""	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Calle Helecho', 'oneway': 'yes'}"
"way"	"45319986"	"Calle Lavanda"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Lavanda', 'oneway': 'no'}"
"way"	"45320771"	"Calle Melisa"	""	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Calle Melisa', 'oneway': 'yes'}"
"way"	"1056481853"	"Calle Cerraja"	""	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Calle Cerraja', 'oneway': 'yes'}"
"way"	"45320770"	"Calle Malva"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Malva', 'oneway': 'yes'}"
"way"	"45319973"	"Calle Rabaniza"	""	""	""	""	""	""	""	""	"{'highway': 'pedestrian', 'name': 'Calle Rabaniza'}"
"way"	"45319974"	"Calle Rabaniza"	""	""	""	""	""	""	""	""	"{'highway': 'pedestrian', 'name': 'Calle Rabaniza'}"
"way"	"45319976"	"Calle Tomillo"	""	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Calle Tomillo', 'oneway': 'yes'}"
"way"	"45319978"	"Calle Carlina"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Carlina', 'oneway': 'yes'}"
"way"	"45319979"	"Calle Doradilla"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Doradilla', 'oneway': 'yes'}"
"way"	"45319980"	"Calle Plantago"	""	""	""	""	""	""	""	""	"{'highway': 'pedestrian', 'name': 'Calle Plantago'}"
"way"	"45319981"	"Calle Plantago"	""	""	""	""	""	""	""	""	"{'highway': 'pedestrian', 'name': 'Calle Plantago'}"
"way"	"45319982"	"Calle Retama"	""	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Calle Retama', 'oneway': 'yes'}"
"way"	"45319987"	"Calle Albahaca"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Albahaca', 'oneway': 'yes'}"
"way"	"45319988"	"Calle Camomila"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Camomila', 'oneway': 'yes'}"
"way"	"45319989"	"Calle Camomila"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Camomila', 'oneway': 'yes'}"
"way"	"144006696"	"Calle Lavanda"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Lavanda', 'oneway': 'yes'}"
"way"	"367461927"	"Calle Doradilla"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Doradilla', 'oneway': 'yes'}"
"way"	"367461982"	"Calle Doradilla"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Doradilla', 'oneway': 'yes'}"
"way"	"367461983"	"Calle Doradilla"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Doradilla', 'oneway': 'yes'}"
"way"	"367461985"	"Calle Amapola"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Amapola', 'oneway': 'yes'}"
"way"	"50094939"	"Calle de los Nogales"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle de los Nogales'}"
