"# Generated by write_osm_objects_report from LangToolsOSM 0.1 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; area['name:ca'='el Camp de Túria'][admin_level=7]->.regio; area[name='Països Catalans']->.llengua; ( nwr[name~'^[Cc]alle'][!'name:ca'](area.regio)(area.llengua); ); out tags qt;"	""	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"multilang_names"	"all_tags"
"way"	"577564130"	"Calle del mar"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle del mar', 'surface': 'asphalt', 'tracktype': 'grade2'}"
"way"	"61427163"	"Calle Mas del Conde"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Mas del Conde'}"
"way"	"61427182"	"Calle Formentera"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Formentera'}"
"way"	"61427194"	"Calle de la Balsa"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle de la Balsa'}"
"way"	"61427853"	"Calle de Montealcedo"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle de Montealcedo'}"
"way"	"180240368"	"Calle Mas Vallesa de Mandor"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Mas Vallesa de Mandor'}"
"way"	"180240375"	"Calle Mas Vallesa de Mandor"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Mas Vallesa de Mandor'}"
"way"	"186806194"	"Calle Mas de Porchinos"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Mas de Porchinos'}"
"way"	"186806195"	"Calle Mas de Montes"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Mas de Montes', 'oneway': 'yes'}"
"way"	"186806200"	"Calle Mas de l'Oliveral"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': ""Calle Mas de l'Oliveral"", 'oneway': 'no'}"
"way"	"186806210"	"Calle Mas de l'Oliveral"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': ""Calle Mas de l'Oliveral""}"
"way"	"186806193"	"Calle Mas de Porchinos"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Mas de Porchinos', 'oneway': 'yes'}"
