"# Generated by write_osm_objects_report from LangToolsOSM 0.1 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; area['name:ca'='el Vinalopó Mitjà'][admin_level=7]->.regio; area[name='Països Catalans']->.llengua; ( nwr[name~'^[Cc]alle'][!'name:ca'](area.regio)(area.llengua); ); out tags qt;"	""	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"multilang_names"	"all_tags"
"way"	"22723565"	"calle Hondón de las Nieves"	""	""	""	""	""	""	""	""	"{'created_by': 'JOSM', 'highway': 'residential', 'name': 'calle Hondón de las Nieves'}"
"way"	"22723573"	"calle Ernesto Galiana"	""	""	""	""	""	""	""	""	"{'created_by': 'JOSM', 'highway': 'steps', 'name': 'calle Ernesto Galiana'}"
"way"	"22723574"	"calle Ernesto Galiana"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'calle Ernesto Galiana', 'oneway': 'yes'}"
"way"	"22723579"	"calle Príncipe de Asturias"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'calle Príncipe de Asturias'}"
"way"	"252164069"	"calle José Jover Mira"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'calle José Jover Mira', 'oneway': 'yes'}"
"way"	"411701098"	"Calle Canónigo José Cerda"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Canónigo José Cerda', 'oneway': 'no'}"
"way"	"25528167"	"calle Príncipe de Asturias"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'calle Príncipe de Asturias'}"
"way"	"25528168"	"calle Aljezar"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'calle Aljezar'}"
"way"	"98383176"	"Calle Juan Albentosa"	""	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle Juan Albentosa', 'surface': 'concrete'}"
"way"	"296603825"	"Calle Enrique Martí"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Enrique Martí'}"
"way"	"411390079"	"Calle Bayón"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Bayón'}"
"way"	"476709305"	"Calle Requejo"	""	""	"Carretera Asp - Els Fondós"	""	""	""	""	""	"{'alt_name': 'Carretera Asp - Els Fondós', 'highway': 'secondary', 'maxspeed': '40', 'name': 'Calle Requejo', 'oneway': 'no', 'ref': 'CV-845'}"
"way"	"220287700"	"Calle Calereta"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Calereta'}"
"way"	"476709315"	"Calle Calereta"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Calereta'}"
"way"	"98383142"	"Calle Donante"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Donante'}"
"way"	"213575943"	"Calle Bajo Sombra"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Bajo Sombra'}"
"way"	"476709333"	"Calle Sierra de Orts"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Sierra de Orts'}"
"way"	"213575942"	"Calle el Cantero"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle el Cantero'}"
"way"	"476709306"	"Calle Requejo"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Requejo', 'oneway': 'yes'}"
"way"	"476709307"	"Calle Requejo"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Requejo'}"
"way"	"476709312"	"Calle Requejo"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Requejo', 'oneway': 'yes'}"
"way"	"213575944"	"Calle Collao"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Collao'}"
"way"	"220322180"	"Calle Ricardo Jover"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Ricardo Jover', 'oneway': 'yes'}"
"way"	"220287138"	"Calle Trigo"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Trigo'}"
"way"	"220287026"	"Calle Los Olivos"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Los Olivos'}"
"way"	"220287027"	"Calle Príncipe de Asturias"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Príncipe de Asturias'}"
"way"	"220287050"	"Calle Tejera de Roque"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Tejera de Roque'}"
"way"	"220287172"	"Calle Tejera de Roque"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Tejera de Roque'}"
"way"	"220287148"	"Calle Paredón"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Paredón'}"
"way"	"220287029"	"Calle Salcillo"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Salcillo'}"
"way"	"220287056"	"Calle Hondón de las Nieves"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Hondón de las Nieves'}"
"way"	"220287164"	"Calle Raspay"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Raspay'}"
"way"	"27852000"	"Calle Badén de Rico Lucas"	""	""	""	""	""	""	""	""	"{'highway': 'secondary', 'name': 'Calle Badén de Rico Lucas', 'oneway': 'yes', 'ref': 'CV-836', 'source': 'PNOA;datos oficiales'}"
"way"	"27852001"	"calle badén de Rico Lucas"	""	""	""	""	""	""	""	""	"{'highway': 'secondary', 'name': 'calle badén de Rico Lucas', 'oneway': 'yes', 'ref': 'CV-836', 'source': 'PNOA; datos oficiales'}"
"way"	"27852003"	"Calle Badén de Rico Lucas"	""	""	""	""	""	""	""	""	"{'highway': 'secondary', 'name': 'Calle Badén de Rico Lucas', 'oneway': 'yes', 'ref': 'CV-836', 'source': 'PNOA;datos oficiales'}"
"way"	"27852184"	"Calle Turco"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Turco'}"
"way"	"220287110"	"Calle Cuevas"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Cuevas'}"
"way"	"220287152"	"Calle Corzo"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Corzo'}"
"way"	"975469538"	"Calle Perfecto Rico Mira"	""	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Calle Perfecto Rico Mira', 'oneway': 'yes'}"
"way"	"171691212"	"Calle José Amorós Serrano"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle José Amorós Serrano'}"
"way"	"43107092"	"calle cura González"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'calle cura González', 'oneway': 'yes'}"
"way"	"44038395"	"calle cura González"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'calle cura González', 'oneway': 'yes'}"
"way"	"44038396"	"calle cura González"	""	""	""	""	""	""	""	""	"{'highway': 'primary', 'name': 'calle cura González', 'oneway': 'yes'}"
"way"	"34546209"	"calle cura González"	""	""	""	""	""	""	""	""	"{'highway': 'primary', 'name': 'calle cura González', 'oneway': 'yes'}"
"way"	"43141013"	"calle practicante Francisco Penalva López"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'calle practicante Francisco Penalva López', 'oneway': 'yes'}"
"way"	"43140946"	"calle Lorenzo Belda"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'calle Lorenzo Belda', 'oneway': 'yes'}"
