"# Generated by write_osm_objects_report from LangToolsOSM 0.1 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; area['name:ca'='els Ports'][admin_level=7]->.regio; area[name='Països Catalans']->.llengua; ( nwr[name~'^[Cc]alle'][!'name:ca'](area.regio)(area.llengua); ); out tags qt;"	""	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"multilang_names"	"all_tags"
"way"	"22536512"	"Callejón Chosca"	""	""	""	""	""	""	""	""	"{'highway': 'pedestrian', 'name': 'Callejón Chosca'}"
"way"	"198678168"	"Calle Baja de San Francisco"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Baja de San Francisco', 'source': 'PNOA;Catastro'}"
"way"	"198678169"	"Calle Caldere"	""	""	""	""	""	""	""	""	"{'highway': 'steps', 'name': 'Calle Caldere', 'source': 'PNOA;Catastro'}"
"way"	"198678170"	"Calle Cuesta de Forcall"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Cuesta de Forcall', 'source': 'PNOA;Catastro'}"
"way"	"198678171"	"Calle Eras Portal"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Eras Portal', 'source': 'PNOA;Catastro'}"
"way"	"198678172"	"Calle Eras de Abajo"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Eras de Abajo', 'source': 'PNOA;Catastro'}"
"way"	"198678174"	"Calle Eras de Arriba"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Eras de Arriba', 'source': 'PNOA;Catastro'}"
"way"	"198678175"	"Calle Eras de Arriba"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Eras de Arriba', 'source': 'PNOA;Catastro'}"
"way"	"198678179"	"Calle Muro"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Muro', 'source': 'PNOA;Catastro'}"
"way"	"1099944734"	"Calle Eras de Arriba"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Eras de Arriba', 'source': 'PNOA;Catastro'}"
