"# Generated by write_osm_objects_report from LangToolsOSM 0.1 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; area['name:ca'='La Llitera'][admin_level=7]->.regio; area[name='Països Catalans']->.llengua; ( nwr[name~'^[Cc]alle'][!'name:ca'](area.regio)(area.llengua); ); out tags qt;"	""	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"multilang_names"	"all_tags"
"way"	"39984153"	"Calle de San Isidro"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle de San Isidro'}"
"way"	"271065649"	"Calle San Bartolomé"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle San Bartolomé', 'surface': 'asphalt'}"
"way"	"106622196"	"Calle San Jorge"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle San Jorge', 'surface': 'asphalt'}"
"way"	"449735532"	"Calle La Franquía"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'maxspeed': '50', 'name': 'Calle La Franquía', 'surface': 'asphalt'}"
"way"	"106622227"	"Calle La Franquía"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'maxspeed': '50', 'name': 'Calle La Franquía', 'surface': 'asphalt'}"
"way"	"449696062"	"Calle San Blas"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle San Blas'}"
"way"	"193476358"	"Calle Solana Baja"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Solana Baja'}"
"way"	"235205243"	"Calle Garrodilla"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Garrodilla'}"
"way"	"235207078"	"Calle Obajo"	""	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle Obajo'}"
"way"	"235207083"	"Calle Obago"	""	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle Obago'}"
"way"	"235207091"	"Calle Obajo"	""	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle Obajo'}"
"way"	"863190498"	"Calle Las Gradas"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Las Gradas'}"
"way"	"1098897818"	"Calle Solana Alta"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Solana Alta'}"
"way"	"1098897821"	"Calle Las Pilas"	""	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle Las Pilas'}"
"way"	"193476374"	"Calle Prado"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Prado'}"
"way"	"193476375"	"Calle Carretera"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Carretera'}"
"way"	"235207088"	"Calle Solana Baja"	""	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle Solana Baja'}"
"way"	"527881827"	"Calle de San Sebastián"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle de San Sebastián'}"
"way"	"527881829"	"Calle de San Sebastián"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle de San Sebastián'}"
"way"	"527881831"	"Calle de San Sebastián"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle de San Sebastián'}"
"way"	"256978972"	"Calle Peligros"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Peligros'}"
"way"	"216215872"	"Calle Torrente de Arriba"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Torrente de Arriba'}"
"way"	"256978962"	"Calle Balsa"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Balsa'}"
"way"	"256978964"	"Calle Cuesta"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Cuesta'}"
"way"	"256978978"	"Calle San Sebastian"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle San Sebastian'}"
"way"	"256698668"	"Calle Montera"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Montera'}"
"way"	"449762149"	"Calle de la Balsa"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle de la Balsa', 'surface': 'asphalt'}"
"way"	"256698618"	"Calle Lucero"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Lucero'}"
"way"	"256698610"	"Calle Montera"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Montera'}"
"way"	"256698621"	"Calle Montera"	""	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Montera'}"
