"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Alta"					"way"	"199713313"		"{'highway': 'residential', 'name': 'Calle Alta', 'source': 'PNOA;Catastro'}"	"Carrer Alt"	
"Calle Alta"					"way"	"393506093"		"{'fixme': 'tracktype', 'highway': 'residential', 'name': 'Calle Alta', 'source': 'PNOA;Catastro'}"	"Carrer Alt"	
"Calle Alta"					"way"	"685752458"		"{'highway': 'residential', 'name': 'Calle Alta'}"	"Carrer Alt"	
"Calle Alta"					"way"	"198678166"		"{'highway': 'residential', 'name': 'Calle Alta', 'source': 'PNOA;Catastro'}"	"Carrer Alt"	
"Calle Alta"					"way"	"393506098"		"{'highway': 'residential', 'name': 'Calle Alta'}"	"Carrer Alt"	
"Calle Alta"					"way"	"199713312"		"{'highway': 'residential', 'name': 'Calle Alta', 'source': 'PNOA;Catastro'}"	"Carrer Alt"	
"Calle Alta"					"way"	"199713311"		"{'highway': 'residential', 'name': 'Calle Alta', 'source': 'PNOA;Catastro'}"	"Carrer Alt"	
"Calle Arrabal"					"way"	"217305154"		"{'highway': 'tertiary', 'name': 'Calle Arrabal', 'ref': 'TE-42', 'source': 'PNOA;datos oficiales'}"	"Carrer Arraval"	
"Calle Arrabal"					"way"	"198678167"		"{'highway': 'residential', 'name': 'Calle Arrabal', 'source': 'PNOA;Catastro'}"	"Carrer Arraval"	
"Calle Baja"					"way"	"685752459"		"{'highway': 'tertiary', 'name': 'Calle Baja', 'oneway': 'no', 'ref': 'CV-118'}"	"Carrer Baix"	
"Calle Colomer"					"way"	" 22329212"		"{'highway': 'residential', 'name': 'Calle Colomer'}"	"Carrer Colomer"	
"Calle del Molino"					"way"	"199713337"		"{'highway': 'residential', 'name': 'Calle del Molino', 'source': 'PNOA;Catastro'}"	"Carrer del Molí"	
"Calle Escorihuela"					"way"	"198678176"		"{'highway': 'residential', 'name': 'Calle Escorihuela', 'source': 'PNOA;Catastro'}"	"Carrer Escorihuela"	
"Calle Estefania"					"way"	"200218401"		"{'highway': 'residential', 'name': 'Calle Estefania', 'source': 'PNOA;Catastro'}"	"Carrer Estefania"	
"Calle Federico"					"way"	"198678177"		"{'highway': 'residential', 'name': 'Calle Federico', 'source': 'PNOA;Catastro'}"	"Carrer Federico"	
"Calle García"					"way"	" 22329209"		"{'highway': 'pedestrian', 'name': 'Calle García'}"	"Carrer Garcia"	
"Calle Iglesia"					"way"	"200218409"		"{'highway': 'residential', 'name': 'Calle Iglesia', 'source': 'PNOA;Catastro'}"	"Carrer Església"	
"Calle Iglesia"					"way"	"200218413"		"{'highway': 'residential', 'name': 'Calle Iglesia', 'source': 'PNOA;Catastro'}"	"Carrer Església"	
"Calle Morer"					"way"	"200218420"		"{'highway': 'residential', 'name': 'Calle Morer', 'source': 'PNOA;Catastro'}"	"Carrer Morer"	
"Calle Placeta"					"way"	"200218423"		"{'highway': 'residential', 'name': 'Calle Placeta', 'source': 'PNOA;Catastro'}"	"Carrer Placeta"	
"Calle Placeta"					"way"	"200218422"		"{'highway': 'residential', 'name': 'Calle Placeta', 'source': 'PNOA;Catastro'}"	"Carrer Placeta"	
"Calle Placeta"					"way"	"200218421"		"{'highway': 'residential', 'name': 'Calle Placeta', 'source': 'PNOA;Catastro'}"	"Carrer Placeta"	
"Calle Plaza"					"way"	"198678180"		"{'highway': 'residential', 'name': 'Calle Plaza', 'source': 'PNOA;Catastro'}"	"Carrer Plaça"	
"Calle Portal"					"way"	"200218425"		"{'highway': 'residential', 'name': 'Calle Portal', 'source': 'PNOA;Catastro'}"	"Carrer Portal"	
"Calle Portalet"					"way"	"198678181"		"{'highway': 'residential', 'name': 'Calle Portalet', 'source': 'PNOA;Catastro'}"	"Carrer Portalet"	
"Callejón de la Cárcel"					"way"	" 22536490"		"{'highway': 'pedestrian', 'name': 'Callejón de la Cárcel'}"	"Carreró de la Presó"	
"Callejón de la Iglesia"					"way"	"198678188"		"{'highway': 'residential', 'name': 'Callejón de la Iglesia', 'source': 'PNOA;Catastro'}"	"Carreró de l’Església"	
"Callejón de Vidal"					"way"	"198678187"		"{'highway': 'residential', 'name': 'Callejón de Vidal', 'source': 'PNOA;Catastro'}"	"Carreró de Vidal"	
"Callejones"					"way"	"198678184"		"{'highway': 'residential', 'name': 'Callejones', 'source': 'PNOA;Catastro'}"	"Carrerons"	
"Callejones"					"way"	"198678186"		"{'highway': 'residential', 'name': 'Callejones', 'source': 'PNOA;Catastro'}"	"Carrerons"	
"Callejones"					"way"	"198678185"		"{'highway': 'residential', 'name': 'Callejones', 'source': 'PNOA;Catastro'}"	"Carrerons"	
