"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Albatros"	""				"way"	" 19786147"	""	"{'highway': 'residential', 'name': 'Calle Albatros'}"	"Carrer Albatros"	""
"Calle Albatros"	""				"way"	" 19786148"	""	"{'highway': 'residential', 'junction': 'roundabout', 'name': 'Calle Albatros', 'source': 'field_work'}"	"Carrer Albatros"	""
"Calle Barcelona"	""				"way"	" 26417352"	""	"{'highway': 'residential', 'name': 'Calle Barcelona'}"	"Carrer Barcelona"	""
"Calle Cervantes"	""				"way"	" 22560994"	""	"{'highway': 'residential', 'name': 'Calle Cervantes', 'oneway': 'yes', 'source': 'field_work'}"	"Carrer Cervantes"	""
"Calle Cervantes"	""				"way"	"955496181"	""	"{'highway': 'pedestrian', 'name': 'Calle Cervantes', 'tunnel': 'building_passage'}"	"Carrer Cervantes"	""
"Calle Cervantes"	""				"way"	" 86299988"	""	"{'highway': 'residential', 'name': 'Calle Cervantes', 'oneway': 'yes', 'source': 'field_work'}"	"Carrer Cervantes"	""
"Calle Cervantes"	""				"way"	" 22560995"	""	"{'highway': 'pedestrian', 'name': 'Calle Cervantes', 'source': 'field_work'}"	"Carrer Cervantes"	""
"Calle Cisneros"	""				"way"	" 40062541"	""	"{'highway': 'pedestrian', 'name': 'Calle Cisneros'}"	"Carrer Cisneros"	""
"Calle Clara Campoamor"	""				"way"	" 19786191"	""	"{'highway': 'residential', 'name': 'Calle Clara Campoamor', 'source': 'field_work'}"	"Carrer Clara Campoamor"	""
"Calle Clara Campoamor"	""				"way"	" 19786187"	""	"{'highway': 'residential', 'name': 'Calle Clara Campoamor', 'source': 'field_work'}"	"Carrer Clara Campoamor"	""
"Calle Colón"	""				"way"	" 88346738"	""	"{'cycleway': 'lane', 'highway': 'pedestrian', 'name': 'Calle Colón'}"	""	""
"Calle Colón"	""				"way"	" 39952268"	""	"{'cycleway': 'lane', 'highway': 'pedestrian', 'name': 'Calle Colón'}"	""	""
"Calle Colón"	""				"way"	" 25684175"	""	"{'highway': 'residential', 'name': 'Calle Colón'}"	""	""
"Calle Colón"	""				"way"	" 24260060"	""	"{'cycleway': 'lane', 'highway': 'living_street', 'name': 'Calle Colón', 'oneway': 'yes'}"	""	""
"Calle Colón"	""				"way"	" 24257228"	""	"{'cycleway': 'lane', 'highway': 'living_street', 'name': 'Calle Colón', 'oneway': 'yes'}"	""	""
"Calle Columbretes"	""				"way"	" 25892679"	""	"{'highway': 'residential', 'name': 'Calle Columbretes', 'oneway': 'yes'}"	"Carrer Columbretes"	""
"Calle Cuenca"	""				"way"	" 23430884"	""	"{'highway': 'residential', 'name': 'Calle Cuenca', 'oneway': 'yes', 'sidewalk': 'both', 'source': 'field_work', 'surface': 'asphalt'}"	""	""
"Calle de Francia"	""				"way"	" 19563235"	""	"{'highway': 'residential', 'lit': 'yes', 'name': 'Calle de Francia', 'oneway': 'yes', 'sidewalk': 'both', 'source': 'field_work', 'surface': 'asphalt'}"	"Carrer de França"	""
"Calle de los Pinos"	""				"way"	"218847285"	""	"{'highway': 'residential', 'name': 'Calle de los Pinos'}"	""	""
"Calle de los Pinos"	""				"way"	"218847286"	""	"{'highway': 'residential', 'name': 'Calle de los Pinos', 'oneway': 'yes'}"	""	""
"Calle de Urano"	""				"way"	"282654918"	""	"{'highway': 'residential', 'name': 'Calle de Urano', 'oneway': 'yes'}"	"Carrer d'Urà"	""
"Calle del Calvario"	""				"way"	"652015446"	""	"{'highway': 'unclassified', 'name': 'Calle del Calvario'}"	"Carrer del Calvari"	""
"Calle del Castellet"	""				"way"	"188330120"	""	"{'highway': 'residential', 'name': 'Calle del Castellet', 'oneway': 'yes'}"	"Carrer del Castellet"	""
"Calle del Castellet"	""				"way"	" 88346708"	""	"{'cycleway': 'lane', 'highway': 'residential', 'name': 'Calle del Castellet', 'oneway': 'yes'}"	"Carrer del Castellet"	""
"Calle del Sol"	""				"way"	" 27130770"	""	"{'highway': 'residential', 'name': 'Calle del Sol', 'oneway': 'yes'}"	"Carrer del Sol"	""
"Calle Doctor Fleming"	""				"way"	" 27131525"	""	"{'highway': 'residential', 'name': 'Calle Doctor Fleming', 'oneway': 'yes'}"	"Carrer Doctor Fleming"	""
"Calle Doctor Fleming"	""				"way"	" 86308807"	""	"{'highway': 'residential', 'name': 'Calle Doctor Fleming', 'oneway': 'yes'}"	"Carrer Doctor Fleming"	""
"Calle Doctor Fleming"	""				"way"	" 24259669"	""	"{'bicycle': 'yes', 'cycleway': 'track', 'highway': 'residential', 'lanes': '1', 'name': 'Calle Doctor Fleming', 'oneway': 'yes'}"	"Carrer Doctor Fleming"	""
"Calle Enric Valor"	""				"way"	" 42889335"	""	"{'highway': 'residential', 'name': 'Calle Enric Valor', 'oneway': 'no', 'source': 'field_work'}"	"Carrer Enric Valor"	""
"Calle Enric Valor"	""				"way"	" 42889336"	""	"{'highway': 'residential', 'name': 'Calle Enric Valor', 'oneway': 'no', 'source': 'field_work'}"	"Carrer Enric Valor"	""
"Calle Enric Valor"	""				"way"	" 19786024"	""	"{'access': 'private', 'highway': 'residential', 'name': 'Calle Enric Valor', 'source': 'field_work'}"	"Carrer Enric Valor"	""
"Calle Enric Valor"	""				"way"	" 19786025"	""	"{'access': 'private', 'highway': 'residential', 'name': 'Calle Enric Valor', 'source': 'field_work'}"	"Carrer Enric Valor"	""
"Calle Enric Valor"	""				"way"	"  8457933"	""	"{'highway': 'residential', 'name': 'Calle Enric Valor', 'oneway': 'no', 'source': 'field_work'}"	"Carrer Enric Valor"	""
