"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Barranco"					"way"	"121490544"		"{'highway': 'residential', 'name': 'Calle Barranco'}"	"Carrer Barranc"	
"Calle de Santa Ana"					"way"	"364672008"		"{'highway': 'residential', 'name': 'Calle de Santa Ana', 'surface': 'sett'}"	"Carrer de Santa Anna"	
"Calle de Santa Ana"					"way"	"374838446"		"{'highway': 'residential', 'name': 'Calle de Santa Ana', 'source': 'Bing Maps Imagery'}"	"Carrer de Santa Anna"	
"Calle de Santa Ana"					"way"	"378681769"		"{'highway': 'residential', 'name': 'Calle de Santa Ana', 'source': 'Bing Maps Imagery'}"	"Carrer de Santa Anna"	
"Calle de Santa Ana"					"way"	"366845356"		"{'highway': 'living_street', 'name': 'Calle de Santa Ana', 'surface': 'sett', 'tunnel': 'building_passage'}"	"Carrer de Santa Anna"	
"Calle del Pozo"					"way"	"584309369"		"{'highway': 'pedestrian', 'lit': 'yes', 'name': 'Calle del Pozo', 'surface': 'sett'}"	"Carrer del Pou"	
"Calle Escuelas"					"way"	"222519470"		"{'highway': 'residential', 'name': 'Calle Escuelas'}"	"Carrer Escoles"	
"Calle Hospital"					"way"	"374838475"		"{'highway': 'residential', 'name': 'Calle Hospital', 'noexit': 'yes', 'source': 'Bing Maps Imagery'}"	"Carrer Hospital"	
"Calle Hospital"					"way"	"606677027"		"{'highway': 'residential', 'name': 'Calle Hospital', 'source': 'Bing Maps Imagery'}"	"Carrer Hospital"	
"Calle La Iglesia"					"way"	"220245372"		"{'highway': 'residential', 'name': 'Calle La Iglesia'}"	"Carrer l’Església"	
"Calle Ribagorza"					"way"	"215536761"		"{'highway': 'residential', 'name': 'Calle Ribagorza'}"	"Carrer Ribagorça"	
