"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle del Rosario"					"way"	" 83357671"	""	"{'highway': 'residential', 'name': 'Calle del Rosario'}"	"Carrer del Rosari"	
"Calle en Proyecto"					"way"	" 18633832"	""	"{'highway': 'residential', 'name': 'Calle en Proyecto'}"	"Carrer en projecte"	
"Calle en Proyecto"					"way"	"140953685"	""	"{'highway': 'residential', 'name': 'Calle en Proyecto', 'oneway': 'yes'}"	"Carrer en projecte"	
"Calle Jaume I"					"way"	"219770789"	""	"{'highway': 'residential', 'name': 'Calle Jaume I'}"	"Carrer Jaume I"	
"Calle Jaume I"					"way"	"221412801"	""	"{'highway': 'residential', 'name': 'Calle Jaume I'}"	"Carrer Jaume I"	
"Calle Jaume I"					"way"	" 11083864"	""	"{'highway': 'residential', 'name': 'Calle Jaume I', 'oneway': 'yes'}"	"Carrer Jaume I"	
"Calle Olivo"					"way"	"220887750"	""	"{'highway': 'residential', 'name': 'Calle Olivo'}"	"Carrer Olivera"	
"Calle Palmera"					"way"	"220887742"	""	"{'highway': 'residential', 'name': 'Calle Palmera'}"	"Carrer Palmera"	
"Calle Pino"					"way"	"701193512"	""	"{'highway': 'residential', 'name': 'Calle Pino'}"	"Carrer Pi"	
"Calle Roig de Corella"					"way"	" 11933403"	""	"{'highway': 'residential', 'name': 'Calle Roig de Corella', 'oneway': 'yes', 'surface': 'asphalt'}"	"Carrer Roig de Corella"	
"Calle Sant Antoni"					"way"	" 37830988"	""	"{'highway': 'residential', 'name': 'Calle Sant Antoni'}"	"Carrer Sant Antoni"	
"Calle Sant Antoni"					"way"	"220921322"	""	"{'highway': 'residential', 'name': 'Calle Sant Antoni'}"	"Carrer Sant Antoni"	
"Calle Sant Llorenç"					"way"	"225713889"	""	"{'highway': 'residential', 'name': 'Calle Sant Llorenç'}"	"Carrer Sant Llorenç"	
"Calle Sant Pere"					"way"	" 18470746"	""	"{'highway': 'residential', 'name': 'Calle Sant Pere', 'oneway': 'yes'}"	"Carrer Sant Pere"	
