"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Chipre"	""				"way"	"697601131"	""	"{'highway': 'residential', 'name': 'Calle Chipre'}"	"Carrer de Xipre"	""
"Calle Chipre"	""				"way"	"697601129"	""	"{'highway': 'residential', 'name': 'Calle Chipre'}"	"Carrer de Xipre"	""
"Calle Chipre"	""				"way"	"119262367"	""	"{'highway': 'residential', 'name': 'Calle Chipre', 'oneway': 'yes', 'source': 'PNOA', 'source:date': '2007'}"	"Carrer de Xipre"	""
"Calle Chipre"	""				"way"	"189455839"	""	"{'highway': 'residential', 'name': 'Calle Chipre'}"	"Carrer de Xipre"	""
"Calle Chipre"	""				"way"	"191733596"	""	"{'highway': 'residential', 'name': 'Calle Chipre'}"	"Carrer de Xipre"	""
"Calle Chipre"	""				"way"	"191733598"	""	"{'highway': 'residential', 'name': 'Calle Chipre'}"	"Carrer de Xipre"	""
"Calle Chipre"	""				"way"	"191733593"	""	"{'highway': 'residential', 'name': 'Calle Chipre'}"	"Carrer de Xipre"	""
"Calle Chipre"	""				"way"	"775778690"	""	"{'highway': 'construction', 'name': 'Calle Chipre'}"	"Carrer de Xipre"	""
"Calle Chipre"	""				"way"	"191733589"	""	"{'highway': 'residential', 'name': 'Calle Chipre'}"	"Carrer de Xipre"	""
"Calle Chipre"	""				"way"	"191733599"	""	"{'highway': 'residential', 'name': 'Calle Chipre'}"	"Carrer de Xipre"	""
"Calle Chipre"	""				"way"	"697601133"	""	"{'highway': 'residential', 'name': 'Calle Chipre'}"	"Carrer de Xipre"	""
"Calle de Colón"	""				"way"	"142887232"	""	"{'highway': 'residential', 'junction': 'roundabout', 'lanes': '2', 'name': 'Calle de Colón'}"	"Carrer de Colon"	""
"Calle de Colón"	""				"way"	"142886097"	""	"{'highway': 'residential', 'lanes': '2', 'name': 'Calle de Colón'}"	"Carrer de Colon"	""
"Calle de Colón"	""				"way"	"143076910"	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Calle de Colón'}"	"Carrer de Colon"	""
"Calle de Hernán Cortés"	""				"way"	"142891687"	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Calle de Hernán Cortés', 'oneway': 'yes'}"	"Carrer d’Hernán Cortés"	""
"Calle de Hernán Cortés"	""				"way"	"142886835"	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Calle de Hernán Cortés'}"	"Carrer d’Hernán Cortés"	""
