"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Eras"					"way"	"803442171"	""	"{'highway': 'service', 'name': 'Calle Eras', 'service': 'alley'}"	"Carrer Eres"	
"Calle Eras"					"way"	"246118548"	""	"{'highway': 'service', 'name': 'Calle Eras', 'oneway': 'yes', 'service': 'alley'}"	"Carrer Eres"	
"Calle Nueva"					"way"	"316169642"	""	"{'highway': 'residential', 'name': 'Calle Nueva'}"	"Carrer Nou"	
"Calle Trinquete"					"way"	"804884515"	""	"{'highway': 'service', 'name': 'Calle Trinquete'}"	"Carrer Trinquet"	
