"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle 10"	""				"way"	" 439378996"		"{'highway': 'residential', 'name': 'Calle 10'}"	"Carrer 10"	""
"Calle 3"	""				"way"	" 439378981"		"{'highway': 'residential', 'name': 'Calle 3'}"	"Carrer 3"	""
"Calle 4"	""				"way"	" 439379004"		"{'highway': 'residential', 'name': 'Calle 4'}"	"Carrer 4"	""
"Calle 5"	""				"way"	" 439379006"		"{'highway': 'residential', 'name': 'Calle 5'}"	"Carrer 5"	""
"Calle 8"	""				"way"	" 439379007"		"{'highway': 'residential', 'name': 'Calle 8'}"	"Carrer 8"	""
"Calle A1"	""				"way"	" 439376891"		"{'highway': 'residential', 'name': 'Calle A1'}"	"Carrer A1"	""
"Calle A3"	""				"way"	" 439376903"		"{'highway': 'residential', 'name': 'Calle A3'}"	"Carrer A3"	""
"Calle A4"	""				"way"	" 439376898"		"{'highway': 'residential', 'name': 'Calle A4'}"	"Carrer A4"	""
"Calle A5"	""				"way"	" 439376907"		"{'highway': 'residential', 'name': 'Calle A5'}"	"Carrer A5"	""
"Calle A7"	""				"way"	" 439374699"		"{'highway': 'residential', 'name': 'Calle A7'}"	"Carrer A7"	""
"Calle A8"	""				"way"	" 439374692"		"{'highway': 'residential', 'name': 'Calle A8'}"	"Carrer A8"	""
"Calle A9"	""				"way"	" 439374688"		"{'highway': 'residential', 'name': 'Calle A9'}"	"Carrer A9"	""
"Calle AB"	""				"way"	" 584471882"		"{'highway': 'residential', 'name': 'Calle AB'}"	"Carrer AB"	""
"Calle Acequia"	""				"way"	" 534862068"		"{'highway': 'residential', 'name': 'Calle Acequia'}"	"Carrer Acequia"	""
"Calle Acequia"	""				"way"	" 158944811"		"{'highway': 'residential', 'name': 'Calle Acequia'}"	"Carrer Acequia"	""
"Calle África"	""				"way"	" 176768669"		"{'highway': 'residential', 'name': 'Calle África'}"	"Carrer Africa"	""
"Calle África"	""				"way"	" 176768666"		"{'highway': 'residential', 'name': 'Calle África', 'oneway': 'yes', 'surface': 'asphalt'}"	"Carrer Africa"	""
"Calle Afueras Viladrich"	""				"way"	" 681004470"		"{'highway': 'residential', 'name': 'Calle Afueras Viladrich', 'surface': 'earth'}"	"Carrer Afores Viladrich"	""
"Calle Afueras Viladrich"	""				"way"	" 681004473"		"{'highway': 'residential', 'name': 'Calle Afueras Viladrich', 'surface': 'unpaved'}"	"Carrer Afores Viladrich"	""
"Calle Afueras Viladrich"	""				"way"	" 171983285"		"{'highway': 'residential', 'name': 'Calle Afueras Viladrich'}"	"Carrer Afores Viladrich"	""
"Calle Afueras Viladrich"	""				"way"	" 490529543"		"{'highway': 'residential', 'name': 'Calle Afueras Viladrich'}"	"Carrer Afores Viladrich"	""
"Calle Agustina de Aragón"	""				"way"	" 542824272"		"{'highway': 'residential', 'name': 'Calle Agustina de Aragón', 'source': 'catastro'}"	"Carrer Agustina d’Aragó"	""
"Calle Agustina de Aragón"	""				"way"	" 171983287"		"{'highway': 'residential', 'name': 'Calle Agustina de Aragón', 'oneway': 'yes', 'source': 'catastro'}"	"Carrer Agustina d’Aragó"	""
"Calle Aire"	""				"way"	" 534862082"		"{'highway': 'living_street', 'name': 'Calle Aire'}"	"Carrer Aire"	""
"Calle Aitona"	""				"way"	" 171983291"		"{'highway': 'residential', 'name': 'Calle Aitona'}"	"Carrer Aitona"	""
"Calle Albalate Cinca"	""				"way"	" 171983292"		"{'highway': 'residential', 'name': 'Calle Albalate Cinca', 'oneway': 'yes'}"	"Carrer Albalat de Cinca"	""
"Calle Alcabón"	""				"way"	"  48923279"		"{'highway': 'residential', 'name': 'Calle Alcabón', 'note': 'GR-261'}"	"Carrer Alcabón"	""
"Calle Alcabón"	""				"way"	" 926903734"		"{'highway': 'residential', 'name': 'Calle Alcabón', 'oneway': 'yes'}"	"Carrer Alcabón"	""
"Calle Alcabón"	""				"way"	" 176766317"		"{'highway': 'residential', 'name': 'Calle Alcabón', 'oneway': 'yes'}"	"Carrer Alcabón"	""
"Calle Alcabón"	""				"way"	" 442655545"		"{'highway': 'residential', 'name': 'Calle Alcabón', 'oneway': 'yes'}"	"Carrer Alcabón"	""
"Calle Alcarrás"	""				"way"	" 171983295"		"{'highway': 'residential', 'name': 'Calle Alcarrás'}"	"Carrer Alcarràs"	""
"Calle Alcarrás"	""				"way"	" 171983296"		"{'highway': 'residential', 'name': 'Calle Alcarrás'}"	"Carrer Alcarràs"	""
"Calle Alcázar de Toledo"	""				"way"	" 171983297"		"{'highway': 'residential', 'name': 'Calle Alcázar de Toledo'}"	"Carrer Alcàsser de Toledo"	""
"Calle Alcolea del Cinca"	""				"way"	" 171983298"		"{'highway': 'residential', 'name': 'Calle Alcolea del Cinca'}"	"Carrer Alcoleja del Cinca"	""
"Calle Alfonso I"	""				"way"	" 171983299"		"{'highway': 'residential', 'name': 'Calle Alfonso I'}"	"Carrer Alfons I"	""
"Calle Alfredo Nobel"	""				"way"	" 171983300"		"{'highway': 'residential', 'name': 'Calle Alfredo Nobel'}"	"Carrer Alfred Nobel"	""
"Calle Amargura"	""				"way"	" 584032732"		"{'highway': 'pedestrian', 'name': 'Calle Amargura'}"	"Carrer Amargura"	""
"Calle América"	""				"way"	" 683006493"		"{'highway': 'residential', 'name': 'Calle América'}"	"Carrer Amèrica"	""
"Calle Ansó"	""				"way"	" 171983301"		"{'highway': 'residential', 'name': 'Calle Ansó'}"	"Carrer Ansó"	""
"Calle Arco"	""				"way"	" 584471895"		"{'highway': 'residential', 'name': 'Calle Arco'}"	"Carrer Arc"	""
"Calle Arquitecto Gaudi"	""				"way"	" 171983303"		"{'highway': 'residential', 'name': 'Calle Arquitecto Gaudi', 'oneway': 'yes'}"	"Carrer Arquitecte Gaudi"	""
"Calle Arquitecto Gaudi"	""				"way"	" 542845227"		"{'highway': 'pedestrian', 'name': 'Calle Arquitecto Gaudi'}"	"Carrer Arquitecte Gaudi"	""
"Calle Arquitecto Gaudi"	""				"way"	" 542845226"		"{'highway': 'residential', 'name': 'Calle Arquitecto Gaudi', 'oneway': 'yes'}"	"Carrer Arquitecte Gaudi"	""
"Calle Arrabal del Norte"	""				"way"	" 158944814"		"{'highway': 'residential', 'name': 'Calle Arrabal del Norte'}"	"Carrer Arraval del Nord"	""
"Calle Arrabal del Norte"	""				"way"	" 158944816"		"{'highway': 'residential', 'name': 'Calle Arrabal del Norte'}"	"Carrer Arraval del Nord"	""
"Calle Arrabal del Sur"	""				"way"	" 584471995"		"{'highway': 'residential', 'name': 'Calle Arrabal del Sur'}"	"Carrer Arraval del Sur"	""
"Calle Arrabal del Sur"	""				"way"	" 158944819"		"{'highway': 'residential', 'name': 'Calle Arrabal del Sur'}"	"Carrer Arraval del Sur"	""
"Calle Arrabal del Sur"	""				"way"	" 158944818"		"{'highway': 'residential', 'name': 'Calle Arrabal del Sur'}"	"Carrer Arraval del Sur"	""
"Calle Asia"	""				"way"	" 176768680"		"{'highway': 'residential', 'name': 'Calle Asia'}"	"Carrer Àsia"	""
"Calle Atarazanas"	""				"way"	" 171983306"		"{'highway': 'residential', 'name': 'Calle Atarazanas'}"	"Carrer Adrassanes"	""
"Calle Atarazanas"	""				"way"	" 680944556"		"{'highway': 'residential', 'name': 'Calle Atarazanas'}"	"Carrer Adrassanes"	""
"Calle Atarazanas"	""				"way"	" 680944536"		"{'highway': 'residential', 'name': 'Calle Atarazanas'}"	"Carrer Adrassanes"	""
"Calle Atarazanas"	""				"way"	" 171983305"		"{'highway': 'residential', 'name': 'Calle Atarazanas'}"	"Carrer Adrassanes"	""
"Calle B"	""				"way"	" 171983307"		"{'highway': 'residential', 'name': 'Calle B'}"	"Carrer B"	""
"Calle B"	""				"way"	"  39184332"		"{'highway': 'residential', 'name': 'Calle B'}"	"Carrer B"	""
"Calle Ballobar"	""				"way"	" 171983308"		"{'highway': 'residential', 'name': 'Calle Ballobar'}"	"Carrer Vallobar"	""
"Calle Barbastro"	""				"way"	" 171983310"		"{'highway': 'residential', 'name': 'Calle Barbastro'}"	"Carrer Barbastre"	""
"Calle Barranco"	""				"way"	" 171983311"		"{'highway': 'residential', 'name': 'Calle Barranco'}"	"Carrer Barranc"	""
"Calle Belver de Cinca"	""				"way"	" 171983315"		"{'highway': 'residential', 'name': 'Calle Belver de Cinca'}"	"Carrer Bellver de Cinca"	""
"Calle Benasque"	""				"way"	" 171983316"		"{'highway': 'residential', 'name': 'Calle Benasque'}"	"Carrer Benasc"	""
"Calle Binaced"	""				"way"	" 171983317"		"{'highway': 'residential', 'name': 'Calle Binaced'}"	"Carrer Binacet"	""
"Calle Binaced"	""				"way"	" 171983318"		"{'highway': 'residential', 'name': 'Calle Binaced'}"	"Carrer Binacet"	""
"Calle Binefar"	""				"way"	" 442974057"		"{'highway': 'residential', 'name': 'Calle Binefar'}"	"Carrer Binèfar"	""
"Calle Binéfar"	""				"way"	" 171983319"		"{'highway': 'residential', 'name': 'Calle Binéfar'}"	"Carrer Binèfar"	""
"Calle Bujaraloz"	""				"way"	" 171983320"		"{'highway': 'residential', 'name': 'Calle Bujaraloz'}"	"Carrer Bujaraloz"	""
"Calle C"	""				"way"	" 439378983"		"{'highway': 'residential', 'name': 'Calle C'}"	"Carrer C"	""
"Calle Cantarellers"	""				"way"	" 683204275"		"{'highway': 'residential', 'name': 'Calle Cantarellers'}"	"Carrer Cantarellers"	""
"Calle Castillo"	""				"way"	" 584032736"		"{'highway': 'pedestrian', 'name': 'Calle Castillo'}"	"Carrer Castell"	""
"Calle Castillo"	""				"way"	" 907813092"		"{'highway': 'unclassified', 'name': 'Calle Castillo'}"	"Carrer Castell"	""
"Calle Centro, Ag. Miralsot"	""				"way"	" 171983328"		"{'highway': 'residential', 'name': 'Calle Centro, Ag. Miralsot', 'source': 'catastro', 'source:date': '20120101'}"	"Carrer Centro"	""
"Calle Ceramista Jose Arellan"	""				"way"	" 171983331"		"{'highway': 'residential', 'name': 'Calle Ceramista Jose Arellan', 'source': 'catastro', 'source:date': '20120101'}"	"Carrer Ceramista José Arellano"	""
"Calle Chalamera"	""				"way"	" 680944519"		"{'highway': 'residential', 'name': 'Calle Chalamera', 'surface': 'unpaved'}"	"Carrer Xalamera"	""
"Calle Collada"	""				"way"	" 171983333"		"{'highway': 'residential', 'name': 'Calle Collada'}"	"Carrer Collada"	""
"Calle Collada"	""				"way"	" 171983336"		"{'highway': 'residential', 'name': 'Calle Collada'}"	"Carrer Collada"	""
"Calle Collada"	""				"way"	" 171983334"		"{'highway': 'residential', 'name': 'Calle Collada'}"	"Carrer Collada"	""
"Calle Collada"	""				"way"	" 171983335"		"{'highway': 'residential', 'name': 'Calle Collada'}"	"Carrer Collada"	""
"Calle D"	""				"way"	" 439379001"		"{'highway': 'residential', 'name': 'Calle D'}"	"Carrer D"	""
"Calle de Albalatillo"	""				"way"	" 512585901"		"{'highway': 'residential', 'name': 'Calle de Albalatillo', 'oneway': 'yes', 'source': 'Cartociudad'}"	"Carrer de Albalatillo"	""
"Calle de Candasnos"	""				"way"	" 486583473"		"{'highway': 'residential', 'name': 'Calle de Candasnos', 'oneway': 'yes'}"	"Carrer de Campdàsens"	""
"Calle de Candasnos"	""				"way"	" 171983646"		"{'highway': 'residential', 'name': 'Calle de Candasnos', 'oneway': 'yes'}"	"Carrer de Campdàsens"	""
"Calle de Fraga"	""				"way"	" 158944833"		"{'highway': 'residential', 'name': 'Calle de Fraga'}"	"Carrer de Fraga"	""
"Calle de Jesús"	""				"way"	" 171983603"		"{'highway': 'residential', 'name': 'Calle de Jesús', 'source:name': 'catastro'}"	"Carrer de Jesús"	""
"Calle de la L"	""				"way"	"  39184330"		"{'highway': 'residential', 'name': 'Calle de la L'}"	"Carrer de la L"	""
"Calle de las Piedras"	""				"way"	" 584032730"		"{'highway': 'pedestrian', 'name': 'Calle de las Piedras'}"	"Carrer de les Pedres"	""
"Calle de Lérida"	""				"way"	" 464709117"		"{'highway': 'residential', 'name': 'Calle de Lérida', 'oneway': 'yes'}"	"Carrer de Lleida"	""
"Calle de Lérida"	""				"way"	" 171983782"		"{'highway': 'residential', 'name': 'Calle de Lérida'}"	"Carrer de Lleida"	""
"Calle de Lérida"	""				"way"	" 371418772"		"{'highway': 'residential', 'name': 'Calle de Lérida', 'oneway': 'yes'}"	"Carrer de Lleida"	""
"Calle de Lérida"	""				"way"	" 171983801"		"{'highway': 'residential', 'name': 'Calle de Lérida', 'oneway': 'yes'}"	"Carrer de Lleida"	""
"Calle de Luis Buñuel"	""				"way"	" 542845231"		"{'highway': 'residential', 'name': 'Calle de Luis Buñuel'}"	"Carrer de Luis Buñuel"	""
"Calle de Miguel Fleta"	""				"way"	" 171983393"		"{'highway': 'residential', 'name': 'Calle de Miguel Fleta', 'oneway': 'yes'}"	"Carrer de Miguel Fleta"	""
"Calle de Miguel Fleta"	""				"way"	"1019547654"		"{'highway': 'residential', 'name': 'Calle de Miguel Fleta', 'oneway': 'yes'}"	"Carrer de Miguel Fleta"	""
"Calle de Torrente de Cinca"	""				"way"	" 441651141"		"{'highway': 'unclassified', 'name': 'Calle de Torrente de Cinca', 'oneway': 'yes'}"	"Carrer de Torrent de Cinca"	""
"Calle de Torrente de Cinca"	""				"way"	" 176767769"		"{'highway': 'unclassified', 'name': 'Calle de Torrente de Cinca', 'oneway': 'yes'}"	"Carrer de Torrent de Cinca"	""
"Calle de Torrente de Cinca"	""				"way"	" 174789805"		"{'highway': 'unclassified', 'name': 'Calle de Torrente de Cinca'}"	"Carrer de Torrent de Cinca"	""
"Calle de Torrente de Cinca"	""				"way"	" 737996302"		"{'highway': 'unclassified', 'name': 'Calle de Torrente de Cinca', 'oneway': 'yes'}"	"Carrer de Torrent de Cinca"	""
"Calle del Banco"	""				"way"	" 681004489"		"{'highway': 'residential', 'name': 'Calle del Banco'}"	"Carrer del Banc"	""
"Calle del Banco"	""				"way"	" 681124591"		"{'covered': 'building_passage', 'highway': 'residential', 'name': 'Calle del Banco'}"	"Carrer del Banc"	""
"Calle del Banco"	""				"way"	" 681124592"		"{'highway': 'residential', 'name': 'Calle del Banco'}"	"Carrer del Banc"	""
"Calle del Banco"	""				"way"	" 171983309"		"{'highway': 'residential', 'name': 'Calle del Banco'}"	"Carrer del Banc"	""
"Calle del Banco"	""				"way"	" 681124590"		"{'highway': 'residential', 'name': 'Calle del Banco'}"	"Carrer del Banc"	""
"Calle del Barranco"	""				"way"	" 614258918"		"{'highway': 'residential', 'name': 'Calle del Barranco'}"	"Carrer del Barranc"	""
"Calle del Barranco"	""				"way"	" 171983313"		"{'covered': 'building_passage', 'highway': 'residential', 'name': 'Calle del Barranco'}"	"Carrer del Barranc"	""
"Calle del Barranco"	""				"way"	" 171983312"		"{'highway': 'residential', 'name': 'Calle del Barranco'}"	"Carrer del Barranc"	""
"Calle del Barranco"	""				"way"	" 614258917"		"{'highway': 'residential', 'name': 'Calle del Barranco'}"	"Carrer del Barranc"	""
"Calle del Barranco"	""				"way"	" 614258916"		"{'covered': 'building_passage', 'highway': 'residential', 'name': 'Calle del Barranco'}"	"Carrer del Barranc"	""
"Calle del Casino"	""				"way"	" 584032740"		"{'highway': 'pedestrian', 'name': 'Calle del Casino'}"	"Carrer del Casino"	""
"Calle del Ceramista José Arellano"	""				"way"	" 171983329"		"{'highway': 'residential', 'name': 'Calle del Ceramista José Arellano'}"	"Carrer del Ceramista José Arellano"	""
"Calle del Ceramista José Arellano"	""				"way"	"  48525476"		"{'highway': 'residential', 'name': 'Calle del Ceramista José Arellano'}"	"Carrer del Ceramista José Arellano"	""
"Calle del Doctor Barraquer"	""				"way"	" 679928447"		"{'covered': 'building_passage', 'highway': 'residential', 'name': 'Calle del Doctor Barraquer'}"	"Carrer del Doctor Barraquer"	""
"Calle del Doctor Barraquer"	""				"way"	" 171983589"		"{'highway': 'residential', 'name': 'Calle del Doctor Barraquer'}"	"Carrer del Doctor Barraquer"	""
"Calle del Doctor Barraquer"	""				"way"	" 171983339"		"{'highway': 'residential', 'name': 'Calle del Doctor Barraquer'}"	"Carrer del Doctor Barraquer"	""
"Calle del Horno"	""				"way"	" 158944840"		"{'highway': 'residential', 'name': 'Calle del Horno'}"	"Carrer del Forn"	""
"Calle del Parque"	""				"way"	" 171983273"		"{'highway': 'residential', 'name': 'Calle del Parque', 'oneway': 'yes'}"	"Carrer del Parc"	""
"Calle del Parque"	""				"way"	" 381653451"		"{'highway': 'residential', 'name': 'Calle del Parque', 'oneway': 'yes'}"	"Carrer del Parc"	""
"Calle del Portal"	""				"way"	" 158944843"		"{'highway': 'residential', 'name': 'Calle del Portal', 'oneway': 'yes', 'surface': 'paved'}"	"Carrer del Portal"	""
"Calle del Río Cinca"	""				"way"	" 171983446"		"{'highway': 'residential', 'name': 'Calle del Río Cinca'}"	"Carrer del Riu Cinca"	""
"Calle Diego Velázquez"	""				"way"	" 171983338"		"{'highway': 'residential', 'name': 'Calle Diego Velázquez', 'oneway': 'yes'}"	"Carrer Diego Velázquez"	""
"Calle Domingo María Barrafón Viñals"	""				"way"	" 171983421"		"{'highway': 'residential', 'name': 'Calle Domingo María Barrafón Viñals', 'oneway': 'yes'}"	"Carrer Domingo María Barrafón Viñals"	""
"Calle Domingo María Barrafón Viñals"	""				"way"	" 542824274"		"{'highway': 'residential', 'name': 'Calle Domingo María Barrafón Viñals'}"	"Carrer Domingo María Barrafón Viñals"	""
"Calle Dr. de la Cierva"	""				"way"	" 926899967"		"{'highway': 'residential', 'name': 'Calle Dr. de la Cierva'}"	"Carrer Dr. de la Cierva"	""
"Calle Dr. de la Cierva"	""				"way"	" 926899968"		"{'highway': 'residential', 'name': 'Calle Dr. de la Cierva', 'oneway': 'yes'}"	"Carrer Dr. de la Cierva"	""
"Calle Dr. Marañón"	""				"way"	" 171983340"		"{'highway': 'residential', 'name': 'Calle Dr. Marañón'}"	"Carrer Dr. Marañón"	""
"Calle El Escorial"	""				"way"	" 171983556"		"{'highway': 'residential', 'name': 'Calle El Escorial'}"	"Carrer L’Escorial"	""
