"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Mayor"					"way"	"220245375"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Mayor"					"way"	"364670690"		"{'highway': 'residential', 'name': 'Calle Mayor', 'surface': 'concrete'}"	"Carrer Major"	
"Calle Mayor"					"way"	"215427222"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Mayor"					"way"	"220245374"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Mayor"					"way"	"501262808"		"{'highway': 'residential', 'name': 'Calle Mayor', 'tunnel': 'building_passage'}"	"Carrer Major"	
"Calle Mayor"					"way"	"700143894"		"{'highway': 'residential', 'name': 'Calle Mayor', 'surface': 'concrete'}"	"Carrer Major"	
"Calle Mayor"					"way"	"988356952"		"{'highway': 'service', 'name': 'Calle Mayor', 'service': 'alley'}"	"Carrer Major"	
"Calle Mayor"					"way"	" 26263387"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Mayor"					"way"	"501262811"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Mayor"					"way"	" 26263394"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Mayor"					"way"	" 26263398"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Mayor"					"way"	"220245373"		"{'highway': 'residential', 'name': 'Calle Mayor'}"	"Carrer Major"	
"Calle Santa Ana"					"way"	"203649651"		"{'highway': 'unclassified', 'name': 'Calle Santa Ana', 'surface': 'asphalt'}"	"Carrer Santa Anna"	
"Calle Santa Ana"					"way"	"587909352"		"{'highway': 'path', 'name': 'Calle Santa Ana', 'surface': 'asphalt'}"	"Carrer Santa Anna"	
"Calle Santa Ana"					"way"	"487670404"		"{'highway': 'living_street', 'name': 'Calle Santa Ana'}"	"Carrer Santa Anna"	
"Calle Sol"					"way"	"215427319"		"{'highway': 'residential', 'name': 'Calle Sol'}"	"Carrer Sol"	
