"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle de San Francisco"					"way"	"203808967"		"{'highway': 'residential', 'name': 'Calle de San Francisco', 'oneway': 'no'}"	"Carrer de Sant Francesc"	
"Calle de San Francisco"					"way"	"282960956"		"{'highway': 'service', 'name': 'Calle de San Francisco', 'oneway': 'no'}"	"Carrer de Sant Francesc"	
"Calle de San Francisco"					"way"	"282960958"		"{'highway': 'service', 'name': 'Calle de San Francisco', 'oneway': 'no'}"	"Carrer de Sant Francesc"	
"Calle de San Roque"					"way"	"203808968"		"{'highway': 'residential', 'name': 'Calle de San Roque', 'oneway': 'no'}"	"Carrer de Sant Roc"	
"Calle de San Roque"					"way"	"282960964"		"{'highway': 'living_street', 'name': 'Calle de San Roque', 'oneway': 'no'}"	"Carrer de Sant Roc"	
"Calle de San Roque"					"way"	"282960962"		"{'highway': 'living_street', 'name': 'Calle de San Roque', 'oneway': 'no'}"	"Carrer de Sant Roc"	
"Calle San Luis"					"way"	"207110128"		"{'highway': 'residential', 'name': 'Calle San Luis', 'source': 'Bing;Catastro'}"	"Carrer Sant lluís"	
"Calle Virgen del Pilar"					"way"	"207110138"		"{'highway': 'residential', 'name': 'Calle Virgen del Pilar', 'source': 'Bing;Catastro'}"	"Carrer Mare de Déu del Pilar"	
"Calle Virgen del Pilar"					"way"	" 30079296"		"{'highway': 'tertiary', 'name': 'Calle Virgen del Pilar', 'oneway': 'no', 'ref': 'CV-1301'}"	"Carrer Mare de Déu del Pilar"	
"Calle Virgen del Pilar"					"way"	" 98492883"		"{'highway': 'residential', 'name': 'Calle Virgen del Pilar', 'oneway': 'no'}"	"Carrer Mare de Déu del Pilar"	
