"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"	"al_name:ca"
"Calle del Mar"					"way"	" 69103685"	""	"{'highway': 'residential', 'name': 'Calle del Mar', 'oneway': 'yes'}"	"Carrer del Mar"		
"Calle del Mar"					"way"	" 61537142"	""	"{'highway': 'residential', 'name': 'Calle del Mar', 'oneway': 'yes'}"	"Carrer del Mar"		
"Calle Hernán Cortés"					"way"	"249356473"	""	"{'highway': 'residential', 'name': 'Calle Hernán Cortés', 'oneway': 'yes', 'source': 'PNOA España', 'surface': 'asphalt'}"	"Carrer Hernán Cortés"		
"Calle Joanot Martorell"					"way"	"151541706"	""	"{'highway': 'residential', 'name': 'Calle Joanot Martorell'}"	"Carrer Joanot Martorell"		
"Calle Rafael Alberti"					"way"	"151713722"	""	"{'highway': 'residential', 'name': 'Calle Rafael Alberti'}"	"Carrer Rafael Alberti"		
