"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle de la Fuente"					"way"	"306721304"		"{'highway': 'residential', 'name': 'Calle de la Fuente', 'oneway': 'no'}"	"Carrer de la Font"	
"Calle de la Fuente"					"way"	"306721305"		"{'highway': 'service', 'name': 'Calle de la Fuente', 'oneway': 'no'}"	"Carrer de la Font"	
"Calle de la Fuente"					"way"	" 45780755"		"{'highway': 'living_street', 'name': 'Calle de la Fuente'}"	"Carrer de la Font"	
"Calle de la Fuente"					"way"	"306721303"		"{'highway': 'residential', 'name': 'Calle de la Fuente', 'oneway': 'no'}"	"Carrer de la Font"	
"Calle de la Fuente"					"way"	"442668113"		"{'highway': 'residential', 'name': 'Calle de la Fuente', 'oneway': 'no'}"	"Carrer de la Font"	
"Calle de la Fuente"					"way"	"306721306"		"{'highway': 'living_street', 'name': 'Calle de la Fuente', 'oneway': 'no'}"	"Carrer de la Font"	
"Calle de la Fuente"					"way"	"306721307"		"{'highway': 'service', 'name': 'Calle de la Fuente', 'oneway': 'no'}"	"Carrer de la Font"	
"Calle de la Sierra Espadán"					"way"	"132083913"		"{'highway': 'residential', 'name': 'Calle de la Sierra Espadán', 'oneway': 'yes'}"	"Carrer de la Serra d’Espadà"	
"Calle de la Sierra Espadán"					"way"	"306721314"		"{'highway': 'residential', 'name': 'Calle de la Sierra Espadán', 'oneway': 'no'}"	"Carrer de la Serra d’Espadà"	
"Calle de la Sierra Espadán"					"way"	"437447363"		"{'highway': 'residential', 'name': 'Calle de la Sierra Espadán', 'oneway': 'yes'}"	"Carrer de la Serra d’Espadà"	
"Calle de las Palmeras"					"way"	"309738165"		"{'highway': 'living_street', 'lit': 'no', 'name': 'Calle de las Palmeras', 'oneway': 'no', 'surface': 'dirt'}"	"Carrer de les Palmeres"	
"Calle del Agua"					"way"	"286919675"		"{'highway': 'pedestrian', 'lit': 'yes', 'name': 'Calle del Agua', 'surface': 'asphalt'}"	"Carrer de l’Aigua"	
"Calle del Agua"					"way"	"286919687"		"{'highway': 'service', 'name': 'Calle del Agua', 'oneway': 'no', 'service': 'alley', 'surface': 'paving_stones'}"	"Carrer de l’Aigua"	
"Calle del Agua"					"way"	"286919670"		"{'highway': 'residential', 'name': 'Calle del Agua', 'oneway': 'no'}"	"Carrer de l’Aigua"	
"Calle del Agua"					"way"	"286919671"		"{'highway': 'residential', 'lit': 'yes', 'name': 'Calle del Agua', 'oneway': 'yes', 'sidewalk': 'both', 'surface': 'asphalt'}"	"Carrer de l’Aigua"	
"Calle del Agua"					"way"	"286919673"		"{'highway': 'steps', 'lit': 'yes', 'name': 'Calle del Agua', 'ramp': 'no', 'surface': 'paving_stones'}"	"Carrer de l’Aigua"	
"Calle del Agua"					"way"	"286919685"		"{'highway': 'living_street', 'name': 'Calle del Agua', 'oneway': 'no', 'surface': 'asphalt'}"	"Carrer de l’Aigua"	
"Calle del Agua"					"way"	"286919676"		"{'highway': 'residential', 'lit': 'yes', 'name': 'Calle del Agua', 'oneway': 'yes', 'sidewalk': 'both', 'surface': 'asphalt'}"	"Carrer de l’Aigua"	
"Calle del Agua"					"way"	"286919678"		"{'highway': 'service', 'name': 'Calle del Agua', 'oneway': 'no', 'service': 'alley'}"	"Carrer de l’Aigua"	
"Calle del Agua"					"way"	"286919688"		"{'highway': 'service', 'name': 'Calle del Agua', 'oneway': 'no', 'service': 'alley', 'surface': 'asphalt'}"	"Carrer de l’Aigua"	
"Calle del Agua"					"way"	"286919683"		"{'highway': 'residential', 'lit': 'yes', 'name': 'Calle del Agua', 'oneway': 'no', 'sidewalk': 'none', 'surface': 'asphalt'}"	"Carrer de l’Aigua"	
"Calle del Agua"					"way"	"306413974"		"{'highway': 'steps', 'name': 'Calle del Agua'}"	"Carrer de l’Aigua"	
"Calle del Agua"					"way"	"306413966"		"{'highway': 'living_street', 'name': 'Calle del Agua', 'oneway': 'no'}"	"Carrer de l’Aigua"	
"Calle del Agua"					"way"	"286919681"		"{'highway': 'pedestrian', 'lit': 'yes', 'name': 'Calle del Agua', 'surface': 'asphalt'}"	"Carrer de l’Aigua"	
"Calle del Camino Regatell"					"way"	"309738192"		"{'highway': 'living_street', 'name': 'Calle del Camino Regatell', 'oneway': 'no'}"	"Carrer del Camí Regatell"	
"Calle del Camino Regatell"					"way"	"309738191"		"{'highway': 'living_street', 'name': 'Calle del Camino Regatell', 'oneway': 'no'}"	"Carrer del Camí Regatell"	
"Calle Doctor Ferrán"					"way"	" 49617050"		"{'highway': 'pedestrian', 'name': 'Calle Doctor Ferrán'}"	"Carrer Doctor Ferran"	
"Calle La Unión"					"way"	" 49616814"		"{'highway': 'residential', 'name': 'Calle La Unión', 'oneway': 'yes'}"	"Carrer La Unió"	
