"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Club del Sol"					"way"	" 83266462"		"{'highway': 'residential', 'name': 'Calle Club del Sol', 'source': 'ideib.cat', 'surface': 'asphalt'}"	"Carrer Club del Sol"	
"Calle de Bella Vista"					"way"	" 67057885"		"{'highway': 'residential', 'maxspeed': '40', 'name': 'Calle de Bella Vista', 'oneway': 'yes'}"	"Carrer de Bella Vista"	
"Calle de Cadernera"					"way"	" 26374781"		"{'highway': 'secondary', 'name': 'Calle de Cadernera', 'oneway': 'yes', 'surface': 'asphalt'}"	"Carrer de la Cadernera"	
"Calle de las Mimosas"					"way"	"236095843"		"{'highway': 'residential', 'name': 'Calle de las Mimosas'}"	"Carrer de les Mimoses"	
"Calle de los Avellanos"					"way"	"236095846"		"{'highway': 'residential', 'name': 'Calle de los Avellanos'}"	"Carrer dels Avellaners"	
"Calle de los Naranjos"					"way"	" 81409693"		"{'highway': 'residential', 'name': 'Calle de los Naranjos', 'source': 'ideib WMS'}"	"Carrer dels Tarongers"	
"Calle de Rentadores"					"way"	" 42934519"		"{'highway': 'residential', 'name': 'Calle de Rentadores'}"	"Carrer de Rentadores"	
"Calle de Son Fussimany"					"way"	"219703103"		"{'highway': 'steps', 'name': 'Calle de Son Fussimany'}"	"Carrer de Son Fussimany"	
"Calle del Metge Llopis"					"way"	" 51411534"		"{'highway': 'residential', 'name': 'Calle del Metge Llopis'}"	"Carrer del Metge Llopis"	
"Calle des Sol"					"way"	"211194459"		"{'highway': 'service', 'name': 'Calle des Sol', 'surface': 'cobblestone'}"	"Carrer des Sol"	
"Calle Emilio Darder"					"way"	" 44175465"		"{'highway': 'residential', 'name': 'Calle Emilio Darder', 'source': 'yahoo'}"	"Carrer Emili Darder"	
"Calle Rvdo. D. Jeronimo Pons"					"way"	" 29286659"		"{'fixme': 'please change name to full text without abbreviation', 'highway': 'footway', 'name': 'Calle Rvdo. D. Jeronimo Pons'}"	"Carrer Reverend Jeronimo Pons"	
