"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"calle Albacete"	""				"way"	"  23430885"	""	"{'created_by': 'JOSM', 'highway': 'residential', 'name': 'calle Albacete', 'oneway': 'yes', 'sidewalk': 'both', 'source': 'field_work', 'surface': 'asphalt'}"	"carrer Albacete"	""
"calle Albacete"	""				"way"	"  24259446"	""	"{'created_by': 'Potlatch 0.8c', 'highway': 'residential', 'name': 'calle Albacete', 'oneway': 'yes'}"	"carrer Albacete"	""
"calle Alcalalí"	""				"way"	"  26601966"	""	"{'created_by': 'Potlatch 0.10b', 'highway': 'residential', 'name': 'calle Alcalalí'}"	"carrer Alcalalí"	""
"calle Alicante"	""				"way"	"  22897686"	""	"{'highway': 'secondary', 'lanes': '2', 'maxspeed': '40', 'name': 'calle Alicante', 'oneway': 'no', 'surface': 'asphalt'}"	"carrer Alacant"	""
"calle Alicante"	""				"way"	" 241606399"	""	"{'highway': 'secondary', 'lanes': '2', 'maxspeed': '40', 'name': 'calle Alicante', 'oneway': 'no', 'surface': 'asphalt'}"	"carrer Alacant"	""
"calle Alicante"	""				"way"	"  37664708"	""	"{'highway': 'tertiary', 'lanes': '1', 'maxspeed': '40', 'name': 'calle Alicante', 'oneway': 'yes', 'ref': 'CV-828'}"	"carrer Alacant"	""
"calle Alicante"	""				"way"	" 241606398"	""	"{'highway': 'secondary', 'lanes': '2', 'maxspeed': '40', 'name': 'calle Alicante', 'oneway': 'no', 'surface': 'asphalt'}"	"carrer Alacant"	""
"calle Almería"	""				"way"	"  23902522"	""	"{'highway': 'residential', 'name': 'calle Almería', 'oneway': 'yes', 'source': 'field_work'}"	"carrer Almeria"	""
"calle Almería"	""				"way"	"  26562299"	""	"{'created_by': 'Potlatch 0.10b', 'highway': 'residential', 'name': 'calle Almería'}"	"carrer Almeria"	""
"calle Alonso Cano"	""				"way"	"  23790431"	""	"{'highway': 'residential', 'name': 'calle Alonso Cano', 'oneway': 'yes', 'source': 'field_work'}"	"carrer Alonso Cano"	""
"calle Alonso Cano"	""				"way"	"  89834385"	""	"{'highway': 'residential', 'name': 'calle Alonso Cano', 'oneway': 'yes', 'source': 'field_work'}"	"carrer Alonso Cano"	""
"calle Alonso Cano"	""				"way"	"  49844277"	""	"{'highway': 'residential', 'name': 'calle Alonso Cano', 'oneway': 'yes', 'source': 'field_work'}"	"carrer Alonso Cano"	""
"calle Alonso Cano"	""				"way"	"  89834479"	""	"{'highway': 'residential', 'name': 'calle Alonso Cano', 'oneway': 'yes', 'source': 'field_work'}"	"carrer Alonso Cano"	""
"calle Altea"	""				"way"	"  23342144"	""	"{'highway': 'residential', 'name': 'calle Altea', 'source': 'field_work', 'surface': 'asphalt'}"	"carrer Altea"	""
"calle Antonio Machado"	""				"way"	"  89424408"	""	"{'highway': 'residential', 'name': 'calle Antonio Machado'}"	"carrer Antonio Machado"	""
