"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle San Quintín"					"way"	"171983478"		"{'highway': 'residential', 'name': 'Calle San Quintín'}"	"Carrer Sant Quintí"	
"Calle San Sebastián"					"way"	"171983484"		"{'highway': 'residential', 'name': 'Calle San Sebastián'}"	"Carrer Sant Sebastià"	
"Calle San Sebastián"					"way"	"171983487"		"{'highway': 'residential', 'name': 'Calle San Sebastián'}"	"Carrer Sant Sebastià"	
