"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle 9 de Octubre"					"way"	"243572214"		"{'highway': 'residential', 'name': 'Calle 9 de Octubre'}"	"Carrer 9 d’Octubre"	
"Calle 9 de Octubre"					"way"	"243572212"		"{'highway': 'residential', 'name': 'Calle 9 de Octubre'}"	"Carrer 9 d’Octubre"	
"Calle 9 de Octubre"					"way"	"243572213"		"{'area': 'yes', 'highway': 'residential', 'name': 'Calle 9 de Octubre'}"	"Carrer 9 d’Octubre"	
"Calle Alicante"					"way"	"579635355"		"{'highway': 'residential', 'name': 'Calle Alicante'}"	"Carrer Alacant"	
"Calle Alicante"					"way"	"222806902"		"{'highway': 'residential', 'name': 'Calle Alicante'}"	"Carrer Alacant"	
"Calle Almazara"					"way"	"203792438"		"{'highway': 'pedestrian', 'name': 'Calle Almazara'}"	"Carrer Almàssera"	
"Calle Almazara"					"way"	" 82003539"		"{'highway': 'residential', 'name': 'Calle Almazara', 'oneway': 'yes'}"	"Carrer Almàssera"	
"Calle Amaro Ferri"					"way"	"203792434"		"{'highway': 'residential', 'name': 'Calle Amaro Ferri', 'oneway': 'yes'}"	"Carrer Amaro Ferri"	
"Calle Amaro Ferri"					"way"	"203792428"		"{'highway': 'residential', 'name': 'Calle Amaro Ferri', 'oneway': 'yes'}"	"Carrer Amaro Ferri"	
"Calle Cairent"					"way"	"243572218"		"{'highway': 'residential', 'name': 'Calle Cairent', 'oneway': 'yes'}"	"Carrer Cairent"	
"Calle Cairent"					"way"	"243572215"		"{'highway': 'residential', 'name': 'Calle Cairent'}"	"Carrer Cairent"	
"Calle Carbonell"					"way"	"243572233"		"{'highway': 'residential', 'name': 'Calle Carbonell', 'oneway': 'yes'}"	"Carrer Carbonell"	
