"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='la Marina Alta'][admin_level=7], filters=nwr[name~'^[Cc]amino'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	"6453188302"	"Camino del Alba"	""	""	""	""	""	""	""	"{'hiking': 'yes', 'information': 'guidepost', 'name': 'Camino del Alba', 'tourism': 'information'}"
"way"	"111428481"	"Camino Barranco"	""	""	""	""	""	""	""	"{'highway': 'service', 'name': 'Camino Barranco'}"
"way"	"111402281"	"Camino fonteta Pinça"	""	""	""	""	""	""	""	"{'highway': 'service', 'name': 'Camino fonteta Pinça'}"
"way"	"111404176"	"Camino Olegario"	""	""	""	""	""	""	""	"{'highway': 'service', 'name': 'Camino Olegario'}"
"way"	"111394713"	"Camino Cervera"	""	""	""	""	""	""	""	"{'highway': 'service', 'name': 'Camino Cervera'}"
"way"	"245860813"	"Camino Teulada"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'name': 'Camino Teulada'}"
"way"	"301498607"	"Camino Solana Segador"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino Solana Segador'}"
"way"	"307638160"	"Camino dels Tossals"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino dels Tossals'}"
"way"	"307646336"	"Camino del Andragó"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino del Andragó'}"
"way"	"44138227"	"Camino de la Sabatera"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino de la Sabatera', 'source': 'Yahoo, GPS'}"
"way"	"67557210"	"Camino dels Tossals"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino dels Tossals'}"
"way"	"68750582"	"Camino del Paellero"	""	""	""	""	""	""	""	"{'highway': 'residential', 'maxspeed': '40', 'name': 'Camino del Paellero', 'oneway': 'no', 'source': 'Yahoo'}"
"way"	"95248654"	"Camino del Andragó"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino del Andragó'}"
"way"	"307639624"	"Camino del Campamento"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino del Campamento', 'source': 'Yahoo'}"
"way"	"393196783"	"Camino del Campamento"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino del Campamento'}"
"way"	"95286678"	"Camino de la Sabatera"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino de la Sabatera', 'source': 'Yahoo, GPS'}"
"way"	"95286680"	"Camino dels Tossals"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino dels Tossals'}"
"way"	"95286684"	"Camino dels Tossals"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino dels Tossals', 'oneway': 'yes'}"
"way"	"68750564"	"Camino del Paellero"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino del Paellero', 'source': 'Yahoo'}"
"way"	"68750625"	"Camino del Paellero"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino del Paellero', 'source': 'Yahoo'}"
"way"	"308958982"	"Camino de la Camarrocha"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Camino de la Camarrocha'}"
"way"	"184491491"	"Camino de la Camarrocha"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'maxspeed': '30', 'name': 'Camino de la Camarrocha'}"
"way"	"44138226"	"Camino de Benimeit"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino de Benimeit', 'source': 'Yahoo'}"
"way"	"33535385"	"Camino de la Viuda"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino de la Viuda'}"
"way"	"67558707"	"Camino Viejo del Portet"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino Viejo del Portet', 'surface': 'asphalt'}"
"way"	"393229797"	"Camino Viejo del Portet"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino Viejo del Portet'}"
